"","YEAR","MONTH","DAY","PAGE","LINE","AGE","AGEERR","SEX","PORT","User","Length","NETWT","RNDWT"
"1141",1991,6,8,10,19,15,"","","Homer","Unknown",191,170.1,226.2
"1142",1991,6,10,11,1,6,"","","Homer","Unknown",82.5,11.2,14.9
"1143",1991,6,10,11,2,7,"","","Homer","Unknown",89.5,14.6,19.4
"1144",1991,6,10,11,3,4,"","","Homer","Unknown",61,4.2,5.6
"1145",1991,6,10,11,4,6,"","","Homer","Unknown",81,10.6,14
"1146",1991,6,10,11,5,6,"","","Homer","Unknown",61.5,4.3,5.8
"1147",1991,6,10,11,6,NA,"I","","Homer","Unknown",91,15.4,20.5
"1148",1991,6,10,11,7,8,"","","Homer","Unknown",87,13.3,17.7
"1149",1991,6,10,11,8,6,"","","Homer","Unknown",81,10.6,14
"1150",1991,6,10,11,9,9,"","","Homer","Unknown",100,20.9,27.8
"1151",1991,6,10,11,10,7,"","","Homer","Unknown",94.5,17.4,23.1
"1152",1991,6,10,11,11,9,"","","Homer","Unknown",78,9.3,12.4
"1153",1991,6,10,11,12,9,"","","Homer","Unknown",116.5,34.3,45.6
"1154",1991,6,10,11,13,6,"","","Homer","Unknown",80.5,10.4,13.8
"1155",1991,6,10,11,14,9,"","","Homer","Unknown",129,47.7,63.4
"1156",1991,6,10,11,15,8,"","","Homer","Unknown",114,32,42.5
"1157",1991,6,10,11,16,9,"","","Homer","Unknown",85,12.3,16.4
"1158",1991,6,10,11,17,7,"","","Homer","Unknown",79,9.7,13
"1159",1991,6,11,12,1,9,"","","Homer","Unknown",98.5,19.9,26.5
"1160",1991,6,11,12,2,8,"","","Homer","Unknown",92,16,21.2
"1161",1991,6,11,12,3,8,"","","Homer","Unknown",93.5,16.8,22.4
"1162",1991,6,11,12,4,8,"","","Homer","Unknown",92,16,21.2
"1163",1991,6,11,12,5,10,"","","Homer","Unknown",97,18.9,25.2
"1164",1991,6,11,12,6,9,"","","Homer","Unknown",94,17.1,22.7
"1165",1991,6,11,12,7,10,"","M","Homer","Unknown",96,18.3,24.4
"1166",1991,6,11,12,8,8,"","","Homer","Unknown",89.5,14.6,19.4
"1167",1991,6,11,12,9,9,"","F","Homer","Unknown",91.5,15.7,20.8
"1168",1991,6,11,12,10,11,"","","Homer","Unknown",111,29.3,39
"1169",1991,6,11,12,11,11,"","","Homer","Unknown",91,15.4,20.5
"1170",1991,6,11,12,12,11,"","","Homer","Unknown",112.5,30.6,40.7
"1171",1991,6,11,12,13,10,"","","Homer","Unknown",106.5,25.6,34.1
"1172",1991,6,11,12,14,10,"","F","Homer","Unknown",105.5,24.9,33.1
"1173",1991,6,11,12,15,10,"","","Homer","Unknown",112,30.2,40.1
"1174",1991,6,14,13,1,14,"","M","Homer","Unknown",100,20.9,27.8
"1175",1991,6,14,13,2,12,"","M","Homer","Unknown",80.5,10.4,13.8
"1176",1991,6,14,13,3,8,"","F","Homer","Unknown",87,13.3,17.7
"1177",1991,6,14,13,4,9,"","","Homer","Unknown",89.5,14.6,19.4
"1178",1991,6,14,13,5,11,"","F","Homer","Unknown",98,19.6,26
"1179",1991,6,14,13,6,9,"","","Homer","Unknown",119.5,37.2,49.5
"1180",1991,6,14,13,7,9,"","","Homer","Unknown",85,12.3,16.4
"1181",1991,6,14,13,8,10,"","","Homer","Unknown",94,17.1,22.7
"1182",1991,6,14,13,9,10,"","M","Homer","Unknown",94,17.1,22.7
"1183",1991,6,14,13,10,7,"","","Homer","Unknown",80,10.1,13.5
"1184",1991,6,14,13,11,11,"","F","Homer","Unknown",131,50.1,66.7
"1185",1991,6,14,13,12,8,"","","Homer","Unknown",88,13.8,18.4
"1186",1991,6,21,14,1,8,"","F","Homer","Unknown",97,18.9,25.2
"1187",1991,6,21,14,2,8,"","","Homer","Unknown",100,20.9,27.8
"1188",1991,6,21,14,3,9,"","F","Homer","Unknown",114,32,42.5
"1189",1991,6,21,14,4,10,"","F","Homer","Unknown",138,59.3,78.9
"1190",1991,6,21,14,5,7,"","","Homer","Unknown",88.5,14.1,18.7
"1191",1991,6,21,14,6,9,"","","Homer","Unknown",83.5,11.7,15.5
"1192",1991,6,21,14,7,8,"","F","Homer","Unknown",98.5,19.9,26.5
"1193",1991,6,21,14,8,8,"","F","Homer","Unknown",106.5,25.6,34.1
"1194",1991,6,21,14,9,11,"","","Homer","Unknown",104,23.7,31.6
"1195",1991,6,21,14,10,7,"","","Homer","Unknown",85,12.3,16.4
"1196",1991,6,21,14,11,9,"","F","Homer","Unknown",87.5,13.6,18
"1197",1991,6,21,14,12,12,"","F","Homer","Unknown",178,135.4,180
"1198",1991,6,21,14,13,13,"","F","Homer","Unknown",197.5,189.6,252.2
"1199",1991,6,22,15,1,9,"","F","Homer","Unknown",113,31.1,41.3
"1200",1991,6,22,15,2,7,"","F","Homer","Unknown",104.5,24.1,32.1
"1201",1991,6,22,15,3,6,"","F","Homer","Unknown",100.5,21.2,28.3
"1202",1991,6,22,15,4,5,"","F","Homer","Unknown",79.5,9.9,13.2
"1203",1991,6,22,15,5,8,"","F","Homer","Unknown",112,30.2,40.1
"1204",1991,6,22,15,6,10,"","F","Homer","Unknown",161.5,98.8,131.4
"1205",1991,6,22,15,7,7,"","F","Homer","Unknown",78,9.3,12.4
"1206",1991,6,22,15,8,10,"","F","Homer","Unknown",108.5,27.2,36.2
"1207",1991,6,22,15,9,10,"","F","Homer","Unknown",105.5,24.9,33.1
"1208",1991,6,22,15,10,9,"","F","Homer","Unknown",107,26,34.6
"1209",1991,6,22,15,11,8,"","F","Homer","Unknown",72,7.2,9.6
"1210",1991,6,22,15,12,6,"","","Homer","Unknown",77,9,11.9
"1211",1991,7,4,16,31,14,"","M","Homer","Unknown",137.5,58.7,78
"1212",1991,7,4,16,1,9,"","M","Homer","Unknown",75,8.2,10.9
"1213",1991,7,4,16,2,14,"","F","Homer","Unknown",173.5,124.6,165.7
"1214",1991,7,4,16,3,9,"","F","Homer","Unknown",89,14.3,19.1
"1215",1991,7,4,16,4,3,"","","Homer","Unknown",44.5,1.5,2
"1216",1991,7,4,16,5,8,"","M","Homer","Unknown",74.5,8.1,10.7
"1217",1991,7,4,16,6,7,"","M","Homer","Unknown",73,7.5,10
"1218",1991,7,4,16,7,15,"","F","Homer","Unknown",169.5,115.5,153.7
"1219",1991,7,4,16,8,12,"","F","Homer","Unknown",132.5,52,69.2
"1220",1991,7,4,16,9,17,"","F","Homer","Unknown",171.5,120,159.6
"1221",1991,7,4,16,10,13,"","F","Homer","Unknown",159,93.9,124.9
"1222",1991,7,4,16,11,8,"","F","Homer","Unknown",113.5,31.5,41.9
"1223",1991,7,4,16,12,12,"","F","Homer","Unknown",194,178.9,238
"1224",1991,7,4,16,13,10,"","F","Homer","Unknown",114.5,32.4,43.1
"1225",1991,7,4,16,14,11,"","F","Homer","Unknown",119,36.7,48.8
"1226",1991,7,4,16,15,13,"","M","Homer","Unknown",119,36.7,48.8
"1227",1991,7,4,16,16,10,"","F","Homer","Unknown",115.5,33.3,44.3
"1228",1991,7,4,16,17,8,"","F","Homer","Unknown",87,13.3,17.7
"1229",1991,7,4,16,18,7,"","M","Homer","Unknown",76,8.6,11.4
"1230",1991,7,4,16,19,12,"","F","Homer","Unknown",137,58,77.1
"1231",1991,7,4,16,20,14,"","F","Homer","Unknown",141.5,64.4,85.6
"1232",1991,7,4,16,21,12,"","F","Homer","Unknown",128.5,47.1,62.6
"1233",1991,7,4,16,22,10,"","F","Homer","Unknown",109,27.6,36.8
"1234",1991,7,4,16,23,13,"","F","Homer","Unknown",147.5,73.6,97.9
"1235",1991,7,4,16,24,10,"","F","Homer","Unknown",110,28.5,37.9
"1236",1991,7,4,16,25,8,"","F","Homer","Unknown",90,14.9,19.8
"1237",1991,7,4,16,26,10,"","F","Homer","Unknown",101.5,21.9,29.2
"1238",1991,7,4,16,27,12,"","M","Homer","Unknown",124.5,42.5,56.5
"1239",1991,7,4,16,28,9,"","F","Homer","Unknown",92.5,16.2,21.6
"1240",1991,7,4,16,29,14,"","F","Homer","Unknown",96,18.3,24.4
"1241",1991,7,4,16,30,11,"","F","Homer","Unknown",136.5,57.3,76.2
"1242",1991,7,6,17,1,NA,"I","F","Homer","Unknown",84,11.9,15.8
"1243",1991,7,6,17,2,8,"","F","Homer","Unknown",82,11,14.6
"1244",1991,7,6,17,3,11,"","F","Homer","Unknown",106,25.2,33.6
"1245",1991,7,6,17,4,9,"","F","Homer","Unknown",118,35.7,47.5
"1246",1991,7,6,17,5,8,"","F","Homer","Unknown",97.5,19.3,25.6
"1247",1991,7,6,17,6,10,"","F","Homer","Unknown",103.5,23.4,31.1
"1248",1991,7,6,17,7,8,"","F","Homer","Unknown",103.5,23.4,31.1
"1249",1991,7,6,17,8,10,"","F","Homer","Unknown",105.5,24.9,33.1
"1250",1991,7,6,17,9,8,"","F","Homer","Unknown",95.5,18,23.9
"1251",1991,7,6,17,10,10,"","F","Homer","Unknown",100,20.9,27.8
"1252",1991,7,6,17,11,10,"","F","Homer","Unknown",91.5,15.7,20.8
"1253",1991,7,6,17,12,8,"","F","Homer","Unknown",88,13.8,18.4
"1254",1991,7,6,17,13,8,"","F","Homer","Unknown",94,17.1,22.7
"1255",1991,7,6,17,14,7,"","F","Homer","Unknown",76.5,8.8,11.7
"1256",1991,7,6,17,15,10,"","F","Homer","Unknown",88.5,14.1,18.7
"1257",1991,7,11,18,1,9,"","F","Homer","Unknown",97,18.9,25.2
"1258",1991,7,11,18,2,14,"","M","Homer","Unknown",93,16.5,22
"1259",1991,7,11,18,3,10,"","F","Homer","Unknown",93.5,16.8,22.4
"1260",1991,7,11,18,4,8,"","F","Homer","Unknown",93.5,16.8,22.4
"1261",1991,7,11,18,5,13,"","F","Homer","Unknown",162,99.8,132.7
"1262",1991,7,11,18,6,13,"","F","Homer","Unknown",190,167.2,222.4
"1263",1991,7,11,18,7,6,"","F","Homer","Unknown",70,6.6,8.8
"1264",1991,7,11,18,8,8,"","F","Homer","Unknown",85,12.3,16.4
"1265",1991,7,11,18,9,7,"","F","Homer","Unknown",91.5,15.7,20.8
"1266",1991,7,11,18,10,9,"","M","Homer","Unknown",79,9.7,13
"1267",1991,7,11,18,11,11,"","M","Homer","Unknown",85.5,12.6,16.7
"1268",1991,7,11,18,12,9,"","F","Homer","Unknown",95,17.7,23.5
"1269",1991,7,11,18,13,8,"","F","Homer","Unknown",96.5,18.6,24.8
"1270",1991,7,11,18,14,7,"","F","Homer","Unknown",92,16,21.2
"1271",1991,7,11,18,15,8,"","F","Homer","Unknown",74.5,8.1,10.7
"1272",1991,7,11,18,16,12,"","F","Homer","Unknown",155.5,87.4,116.2
"1273",1991,7,12,19,1,15,"","F","Homer","Unknown",203.5,208.9,277.8
"1274",1991,7,12,19,2,10,"","F","Homer","Unknown",104,23.7,31.6
"1275",1991,7,12,19,3,10,"","F","Homer","Unknown",92.5,16.2,21.6
"1276",1991,7,12,19,4,8,"","F","Homer","Unknown",76.5,8.8,11.7
"1277",1991,7,12,19,5,9,"","F","Homer","Unknown",96,18.3,24.4
"1278",1991,7,12,19,6,8,"","F","Homer","Unknown",80,10.1,13.5
"1279",1991,7,12,19,7,10,"","F","Homer","Unknown",145,69.7,92.7
"1280",1991,7,12,19,8,11,"","F","Homer","Unknown",139,60.7,80.8
"1281",1991,7,12,19,9,12,"","F","Homer","Unknown",151,79.4,105.7
"1282",1991,7,12,19,10,8,"","M","Homer","Unknown",74.5,8.1,10.7
"1283",1991,7,12,19,11,7,"","F","Homer","Unknown",81.5,10.8,14.3
"1284",1991,7,12,19,12,17,"","F","Homer","Unknown",221,272.9,363
"1285",1991,7,12,19,13,21,"","F","Homer","Unknown",211.5,236.7,314.8
"1286",1991,7,12,19,14,12,"","M","Homer","Unknown",109.5,28,37.3
"1287",1991,7,12,19,15,12,"","F","Homer","Unknown",120,37.7,50.2
"1288",1991,7,12,19,16,13,"","F","Homer","Unknown",119.5,37.2,49.5
"1289",1991,7,12,19,17,11,"","F","Homer","Unknown",125.5,43.6,58
"1290",1991,7,13,20,1,12,"","M","Homer","Unknown",88.5,14.1,18.7
"1291",1991,7,13,20,2,14,"","F","Homer","Unknown",152.5,82,109.1
"1292",1991,7,13,20,3,10,"","F","Homer","Unknown",94,17.1,22.7
"1293",1991,7,13,20,4,11,"","F","Homer","Unknown",138,59.3,78.9
"1294",1991,7,13,20,5,11,"","F","Homer","Unknown",151.5,80.3,106.8
"1295",1991,7,13,20,6,6,"","F","Homer","Unknown",79.5,9.9,13.2
"1296",1991,7,13,20,7,13,"","F","Homer","Unknown",177,132.9,176.8
"1297",1991,7,13,20,8,11,"","F","Homer","Unknown",113,31.1,41.3
"1298",1991,7,13,20,9,12,"","F","Homer","Unknown",135.5,55.9,74.4
"1299",1991,7,13,20,10,14,"","F","Homer","Unknown",161,97.8,130.1
"1300",1991,7,13,20,11,7,"","F","Homer","Unknown",94,17.1,22.7
"1301",1991,7,13,20,12,4,"","F","Homer","Unknown",64,4.9,6.5
"1302",1991,7,13,20,13,11,"","M","Homer","Unknown",86,12.8,17.1
"1303",1991,7,13,20,14,8,"","F","Homer","Unknown",80,10.1,13.5
"1304",1991,7,13,20,15,11,"","F","Homer","Unknown",116,33.8,45
"1305",1991,7,13,20,16,10,"","F","Homer","Unknown",96,18.3,24.4
"1306",1991,7,13,20,17,10,"","M","Homer","Unknown",76,8.6,11.4
"1307",1991,7,13,20,18,7,"","F","Homer","Unknown",92.5,16.2,21.6
"1308",1991,7,13,20,19,7,"","F","Homer","Unknown",75,8.2,10.9
"1309",1991,7,13,20,20,7,"","F","Homer","Unknown",81.5,10.8,14.3
"1310",1991,7,18,21,1,12,"","F","Homer","Unknown",114.5,32.4,43.1
"1311",1991,7,18,21,2,11,"","F","Homer","Unknown",112.5,30.6,40.7
"1312",1991,7,18,21,3,11,"","F","Homer","Unknown",133,52.7,70
"1313",1991,7,18,21,4,10,"","F","Homer","Unknown",116.5,34.3,45.6
"1314",1991,7,18,21,5,11,"","F","Homer","Unknown",130,48.9,65
"1315",1991,7,18,21,6,12,"","F","Homer","Unknown",128,46.5,61.9
"1316",1991,7,18,21,7,10,"","F","Homer","Unknown",120,37.7,50.2
"1317",1991,7,18,21,8,13,"","F","Homer","Unknown",127,45.3,60.3
"1318",1991,7,18,21,9,11,"","F","Homer","Unknown",124,42,55.8
"1319",1991,7,18,21,10,12,"","M","Homer","Unknown",81,10.6,14
"1320",1991,7,18,21,11,11,"","F","Homer","Unknown",102,22.3,29.6
"1321",1991,7,18,21,12,11,"","F","Homer","Unknown",87.5,13.6,18
"1322",1991,7,18,21,13,11,"","F","Homer","Unknown",123,40.9,54.4
"1323",1991,7,18,21,14,11,"","M","Homer","Unknown",100,20.9,27.8
"1324",1991,7,18,21,15,10,"","M","Homer","Unknown",96,18.3,24.4
"1325",1991,7,19,22,1,13,"","F","Homer","Unknown",118,35.7,47.5
"1326",1991,7,19,22,2,12,"","F","Homer","Unknown",121.5,39.3,52.2
"1327",1991,7,19,22,3,10,"","M","Homer","Unknown",118.5,36.2,48.2
"1328",1991,7,19,22,4,9,"","F","Homer","Unknown",98.5,19.9,26.5
"1329",1991,7,19,22,5,12,"","F","Homer","Unknown",129,47.7,63.4
"1330",1991,7,19,22,6,12,"","F","Homer","Unknown",126.5,44.8,59.5
"1331",1991,7,19,22,7,11,"","F","Homer","Unknown",102,22.3,29.6
"1332",1991,7,19,22,8,10,"","F","Homer","Unknown",120.5,38.2,50.9
"1333",1991,7,19,22,9,11,"","F","Homer","Unknown",111,29.3,39
"1334",1991,7,19,22,10,10,"","F","Homer","Unknown",106.5,25.6,34.1
"1335",1991,7,19,22,11,10,"","F","Homer","Unknown",106.5,25.6,34.1
"1336",1991,7,19,22,12,10,"","F","Homer","Unknown",117.5,35.2,46.9
"1337",1991,7,19,22,13,11,"","F","Homer","Unknown",113,31.1,41.3
"1338",1991,7,19,22,14,11,"","F","Homer","Unknown",117,34.8,46.2
"1339",1991,7,19,22,15,11,"","F","Homer","Unknown",136,56.6,75.3
"1340",1991,7,26,23,1,6,"","M","Homer","Unknown",75.5,8.4,11.2
"1341",1991,7,26,23,2,8,"","F","Homer","Unknown",104.5,24.1,32.1
"1342",1991,7,26,23,3,14,"","F","Homer","Unknown",191,170.1,226.2
"1343",1991,7,26,23,4,8,"","F","Homer","Unknown",106,25.2,33.6
"1344",1991,7,26,23,5,10,"","F","Homer","Unknown",99,20.2,26.9
"1345",1991,7,26,23,6,6,"","F","Homer","Unknown",63,4.7,6.2
"1346",1991,7,26,23,7,8,"","F","Homer","Unknown",98.5,19.9,26.5
"1347",1991,7,26,23,8,9,"","F","Homer","Unknown",91,15.4,20.5
"1348",1991,7,26,23,9,5,"","F","Homer","Unknown",61,4.2,5.6
"1349",1991,7,26,23,10,6,"","F","Homer","Unknown",62.5,4.6,6.1
"1350",1991,7,26,23,11,4,"","F","Homer","Unknown",62.5,4.6,6.1
"1351",1991,7,26,23,12,6,"","F","Homer","Unknown",73,7.5,10
"1352",1991,7,26,23,13,7,"","F","Homer","Unknown",74,7.9,10.5
"1353",1991,7,26,23,14,6,"","F","Homer","Unknown",68.5,6.1,8.2
"1354",1991,7,26,23,15,6,"","F","Homer","Unknown",73.5,7.7,10.3
"1355",1991,7,26,23,16,4,"","F","Homer","Unknown",61.5,4.3,5.8
"1356",1991,7,26,23,17,5,"","F","Homer","Unknown",61,4.2,5.6
"1357",1991,7,26,23,18,7,"","F","Homer","Unknown",84,11.9,15.8
"1358",1991,7,26,23,19,13,"","F","Homer","Unknown",160.5,96.8,128.8
"1359",1991,7,26,23,20,7,"","F","Homer","Unknown",81,10.6,14
"1360",1991,7,26,23,21,8,"","F","Homer","Unknown",84,11.9,15.8
"1361",1991,7,27,24,1,10,"","F","Homer","Unknown",122.5,40.3,53.7
"1362",1991,7,27,24,2,7,"","F","Homer","Unknown",85,12.3,16.4
"1363",1991,7,27,24,3,6,"","F","Homer","Unknown",76.5,8.8,11.7
"1364",1991,7,27,24,4,10,"","F","Homer","Unknown",152,81.2,107.9
"1365",1991,7,27,24,5,8,"","F","Homer","Unknown",92.5,16.2,21.6
"1366",1991,7,27,24,6,6,"","F","Homer","Unknown",62.5,4.6,6.1
"1367",1991,7,27,24,7,6,"","M","Homer","Unknown",66,5.4,7.2
"1368",1991,7,27,24,8,8,"","F","Homer","Unknown",77.5,9.2,12.2
"1369",1991,7,27,24,9,8,"","F","Homer","Unknown",80.5,10.4,13.8
"1370",1991,7,27,24,10,9,"","F","Homer","Unknown",97,18.9,25.2
"1371",1991,7,27,24,11,8,"","F","Homer","Unknown",76.5,8.8,11.7
"1372",1991,7,27,24,12,10,"","M","Homer","Unknown",84.5,12.1,16.1
"1373",1991,7,27,24,13,6,"","M","Homer","Unknown",62.5,4.6,6.1
"1374",1991,7,27,24,14,7,"","F","Homer","Unknown",70,6.6,8.8
"1375",1991,7,27,24,15,4,"","F","Homer","Unknown",67.5,5.8,7.8
"1376",1991,7,27,24,16,6,"","F","Homer","Unknown",67.5,5.8,7.8
"1377",1991,7,27,24,17,9,"","M","Homer","Unknown",78,9.3,12.4
"1378",1991,7,27,24,18,8,"","M","Homer","Unknown",68.5,6.1,8.2
"1379",1991,7,27,24,19,10,"","M","Homer","Unknown",85.5,12.6,16.7
"1380",1991,8,2,25,1,8,"","F","Homer","Unknown",90,14.9,19.8
"1381",1991,8,2,25,2,6,"","M","Homer","Unknown",62.5,4.6,6.1
"1382",1991,8,2,25,3,5,"","F","Homer","Unknown",58,3.6,4.8
"1383",1991,8,2,25,4,5,"","F","Homer","Unknown",59.5,3.9,5.2
"1384",1991,8,2,25,5,7,"","M","Homer","Unknown",66,5.4,7.2
"1385",1991,8,2,25,6,11,"","M","Homer","Unknown",96.5,18.6,24.8
"1386",1991,8,2,25,7,9,"","F","Homer","Unknown",113,31.1,41.3
"1387",1991,8,2,25,8,10,"","F","Homer","Unknown",117,34.8,46.2
"1388",1991,8,2,25,9,10,"","F","Homer","Unknown",107.5,26.4,35.1
"1389",1991,8,2,25,10,13,"","F","Homer","Unknown",85.5,12.6,16.7
"1390",1991,8,2,25,11,8,"","M","Homer","Unknown",68,6,8
"1391",1991,8,2,25,12,11,"","F","Homer","Unknown",102,22.3,29.6
"1392",1991,8,2,25,13,10,"","F","Homer","Unknown",125.5,43.6,58
"1393",1991,8,2,25,14,9,"","F","Homer","Unknown",83,11.4,15.2
"1394",1991,8,2,25,15,8,"","F","Homer","Unknown",72.5,7.4,9.8
"1395",1991,8,3,26,1,NA,"I","F","Homer","Unknown",210,231.3,307.6
"1396",1991,8,3,26,2,6,"","F","Homer","Unknown",63,4.7,6.2
"1397",1991,8,3,26,3,6,"","M","Homer","Unknown",71,6.9,9.2
"1398",1991,8,3,26,4,6,"","F","Homer","Unknown",92,16,21.2
"1399",1991,8,3,26,5,7,"","M","Homer","Unknown",75,8.2,10.9
"1400",1991,8,3,26,6,9,"","F","Homer","Unknown",83.5,11.7,15.5
"1401",1991,8,3,26,7,3,"","F","Homer","Unknown",42.5,1.3,1.7
"1402",1991,8,3,26,8,8,"","F","Homer","Unknown",95.5,18,23.9
"1403",1991,8,3,26,9,9,"","F","Homer","Unknown",98.5,19.9,26.5
"1404",1991,8,3,26,10,9,"","F","Homer","Unknown",112.5,30.6,40.7
"1405",1991,8,3,26,11,9,"","F","Homer","Unknown",73,7.5,10
"1406",1991,8,3,26,12,4,"","F","Homer","Unknown",53.5,2.8,3.7
"1407",1991,8,3,26,13,5,"","F","Homer","Unknown",49,2.1,2.8
"1408",1991,8,3,26,14,6,"","F","Homer","Unknown",69,6.3,8.4
"1409",1991,8,3,26,15,8,"","F","Homer","Unknown",116.5,34.3,45.6
"1410",1991,8,9,27,1,6,"","F","Homer","Unknown",94.5,17.4,23.1
"1411",1991,8,9,27,2,6,"","F","Homer","Unknown",97.5,19.3,25.6
"1412",1991,8,9,27,3,10,"","M","Homer","Unknown",107.5,26.4,35.1
"1413",1991,8,9,27,4,5,"","F","Homer","Unknown",63,4.7,6.2
"1414",1991,8,9,27,5,7,"","F","Homer","Unknown",112.5,30.6,40.7
"1415",1991,8,9,27,6,7,"","F","Homer","Unknown",116,33.8,45
"1416",1991,8,9,27,7,8,"","F","Homer","Unknown",102,22.3,29.6
"1417",1991,8,9,27,8,6,"","F","Homer","Unknown",83.5,11.7,15.5
"1418",1991,8,9,27,9,5,"","M","Homer","Unknown",62.5,4.6,6.1
"1419",1991,8,9,27,10,8,"","M","Homer","Unknown",83.5,11.7,15.5
"1420",1991,8,9,27,11,4,"","F","Homer","Unknown",57,3.4,4.5
"1421",1991,8,9,27,12,9,"","F","Homer","Unknown",115.5,33.3,44.3
"1422",1991,8,9,27,13,7,"","M","Homer","Unknown",74.5,8.1,10.7
"1423",1991,8,9,27,14,7,"","F","Homer","Unknown",77,9,11.9
"1424",1991,8,9,27,15,8,"","F","Homer","Unknown",88.5,14.1,18.7
"1425",1991,8,9,27,16,7,"","F","Homer","Unknown",82,11,14.6
"1426",1991,8,9,27,17,9,"","F","Homer","Unknown",115,32.9,43.7
"1427",1991,8,9,27,18,13,"","F","Homer","Unknown",139,60.7,80.8
"1428",1991,8,9,27,19,8,"","F","Homer","Unknown",81,10.6,14
"1429",1991,8,9,27,20,6,"","F","Homer","Unknown",76.5,8.8,11.7
"1430",1991,8,9,27,21,9,"","M","Homer","Unknown",84,11.9,15.8
"1431",1991,8,10,28,1,6,"","F","Homer","Unknown",85.5,12.6,16.7
"1432",1991,8,10,28,2,7,"","F","Homer","Unknown",70,6.6,8.8
"1433",1991,8,10,28,3,7,"","F","Homer","Unknown",74.5,8.1,10.7
"1434",1991,8,10,28,4,7,"","F","Homer","Unknown",78,9.3,12.4
"1435",1991,8,10,28,5,6,"","F","Homer","Unknown",75.5,8.4,11.2
"1436",1991,8,10,28,6,8,"","F","Homer","Unknown",111.5,29.7,39.6
"1437",1991,8,10,28,7,8,"","F","Homer","Unknown",83,11.4,15.2
"1438",1991,8,10,28,8,9,"","M","Homer","Unknown",76,8.6,11.4
"1439",1991,8,10,28,9,8,"","F","Homer","Unknown",90.5,15.1,20.1
"1440",1991,8,10,28,10,8,"","F","Homer","Unknown",88.5,14.1,18.7
"1441",1991,8,10,28,11,7,"","F","Homer","Unknown",83,11.4,15.2
"1442",1991,8,10,28,12,11,"","F","Homer","Unknown",128,46.5,61.9
"1443",1991,8,10,28,13,12,"","F","Homer","Unknown",140,62.2,82.7
"1444",1991,8,10,28,14,14,"","M","Homer","Unknown",107.5,26.4,35.1
"1445",1991,8,10,28,15,9,"","F","Homer","Unknown",108.5,27.2,36.2
"1446",1991,8,10,28,16,9,"","F","Homer","Unknown",98,19.6,26
"1447",1991,8,12,29,1,10,"","F","Homer","Unknown",85.5,12.6,16.7
"1448",1991,8,12,29,2,8,"","F","Homer","Unknown",79,9.7,13
"1449",1991,8,12,29,3,10,"","F","Homer","Unknown",114.5,32.4,43.1
"1450",1991,8,12,29,4,11,"","F","Homer","Unknown",88.5,14.1,18.7
"1451",1991,8,12,29,5,7,"","M","Homer","Unknown",73.5,7.7,10.3
"1452",1991,8,12,29,6,8,"","M","Homer","Unknown",78,9.3,12.4
"1453",1991,8,12,29,7,7,"","M","Homer","Unknown",74,7.9,10.5
"1454",1991,8,12,29,8,12,"","F","Homer","Unknown",125.5,43.6,58
"1455",1991,8,12,29,9,9,"","M","Homer","Unknown",71.5,7,9.4
"1456",1991,8,12,29,10,7,"","F","Homer","Unknown",87.5,13.6,18
"1457",1991,8,12,29,11,6,"","F","Homer","Unknown",68,6,8
"1458",1991,8,12,29,12,11,"","F","Homer","Unknown",154,84.7,112.6
"1459",1991,8,12,29,13,6,"","F","Homer","Unknown",68,6,8
"1460",1991,8,12,29,14,12,"","F","Homer","Unknown",148.5,75.3,100.1
"1461",1991,8,12,29,15,13,"","F","Homer","Unknown",115.5,33.3,44.3
"1462",1991,8,12,29,16,9,"","F","Homer","Unknown",109.5,28,37.3
"1463",1991,8,15,30,1,8,"","F","Homer","Unknown",111.5,29.7,39.6
"1464",1991,8,15,30,2,10,"","M","Homer","Unknown",81,10.6,14
"1465",1991,8,15,30,3,8,"","F","Homer","Unknown",83,11.4,15.2
"1466",1991,8,15,30,4,6,"","F","Homer","Unknown",83.5,11.7,15.5
"1467",1991,8,15,30,5,10,"","F","Homer","Unknown",88,13.8,18.4
"1468",1991,8,15,30,6,10,"","F","Homer","Unknown",133.5,53.3,70.9
"1469",1991,8,15,30,7,NA,"I","F","Homer","Unknown",94.5,17.4,23.1
"1470",1991,8,15,30,8,7,"","F","Homer","Unknown",72.5,7.4,9.8
"1471",1991,8,15,30,9,6,"","M","Homer","Unknown",70,6.6,8.8
"1472",1991,8,15,30,10,10,"","M","Homer","Unknown",72,7.2,9.6
"1473",1991,8,15,30,11,6,"","F","Homer","Unknown",81.5,10.8,14.3
"1474",1991,8,16,31,1,8,"","M","Homer","Unknown",79,9.7,13
"1475",1991,8,16,31,2,9,"","F","Homer","Unknown",82,11,14.6
"1476",1991,8,16,31,3,10,"","F","Homer","Unknown",88.5,14.1,18.7
"1477",1991,8,16,31,4,7,"","F","Homer","Unknown",86.5,13.1,17.4
"1478",1991,8,16,31,5,10,"","F","Homer","Unknown",127.5,45.9,61.1
"1479",1991,8,16,31,6,6,"","F","Homer","Unknown",68,6,8
"1480",1991,8,16,31,7,10,"","F","Homer","Unknown",96,18.3,24.4
"1481",1991,8,16,31,8,15,"","M","Homer","Unknown",111.5,29.7,39.6
"1482",1991,8,16,31,9,13,"","M","Homer","Unknown",103,23,30.6
"1483",1991,8,16,31,10,9,"","F","Homer","Unknown",92,16,21.2
"1484",1991,8,16,31,11,8,"","M","Homer","Unknown",89.5,14.6,19.4
