"","MB_MR","SITE","SPECCODE","SURVAREA","SHSITE","YEAR","DATE","DAY_TYPE","SHIFT","BIWEEK","WEEK","STATWEEK","HARBOR","SUBHARBOR","HEADVAR2","SAMPTYPE","LITHCODE","LINENO","LENGTH","AREA","SUBAREA","CLASS","CLASSN","INTVNUMB","PHOTO_NUM","IPHC_AREA","LOGBOOK_AREA","STAT_AREA","DISTRICT","SUB_DIST","Stat_Area_label","NOTES2","SAMP_TYPE","R_SLOT","MONTH","LENCM","GROSSWT","NETWT","ROUNDWT","TAGNO","GF_area","LC_area"
"2469","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-22,1,NA,17,19,34,1,NA,16,"A","00120749","12",1005,28,NA,2,"Charter",5,"","2C",114231,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,100.5,24.6291388319375,21.2415835141706,28.251306073847,"","NSEI","NSEI"
"2470","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-22,1,NA,17,19,34,1,NA,16,"A","00120749","13",715,28,NA,2,"Charter",5,"","2C",114231,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,71.5,8.17302377304676,7.04888499038183,9.37501703720783,"","NSEI","NSEI"
"2471","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-22,1,NA,17,19,34,1,NA,16,"A","00120749","14",685,28,NA,2,"Charter",5,"","2C",114231,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,68.5,7.11325926752169,6.13488322998436,8.1593946958792,"","NSEI","NSEI"
"2472","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-22,1,NA,17,19,34,1,NA,16,"A","00120749","15",815,29,NA,2,"Charter",8,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,81.5,12.4905579619162,10.7725743842323,14.327523931029,"","NSEI","NSEI"
"2473","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-22,1,NA,17,19,34,1,NA,16,"A","00120749","16",865,29,NA,2,"Charter",8,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,86.5,15.1482817758779,13.0647480057745,17.3761148476801,"","NSEI","NSEI"
"2474","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-22,1,NA,17,19,34,1,NA,16,"A","00120749","17",840,29,NA,2,"Charter",8,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,84,13.7751416551806,11.8804731210747,15.8010292510293,"","NSEI","NSEI"
"2475","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-22,1,NA,17,19,34,1,NA,16,"A","00120749","18",965,29,NA,2,"Charter",8,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,96.5,21.592338598755,18.6224726224267,24.7678885878275,"","NSEI","NSEI"
"2476","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-22,1,NA,17,19,34,1,NA,16,"A","00120749","19",665,29,NA,2,"Charter",10,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,66.5,6.46209469001727,5.57328150899388,7.41246440696185,"","NSEI","NSEI"
"2477","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-22,1,NA,17,19,34,1,NA,16,"A","00120749","20",765,29,NA,2,"Charter",10,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,76.5,10.1740586444088,8.77469236127076,11.6703408404901,"","NSEI","NSEI"
"2478","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","01",865,28,NA,2,"Charter",1,"","2C",114231,"11423","114","23","114-23","Check","Creel Sampler","LEGAL",8,86.5,15.1482817758779,13.0647480057745,17.3761148476801,"","NSEI","NSEI"
"2479","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","02",840,29,NA,2,"Charter",2,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,84,13.7751416551806,11.8804731210747,15.8010292510293,"","NSEI","NSEI"
"2480","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","03",815,29,NA,2,"Charter",2,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,81.5,12.4905579619162,10.7725743842323,14.327523931029,"","NSEI","NSEI"
"2481","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","04",815,29,NA,2,"Charter",2,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,81.5,12.4905579619162,10.7725743842323,14.327523931029,"","NSEI","NSEI"
"2482","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","05",840,29,NA,2,"Charter",2,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,84,13.7751416551806,11.8804731210747,15.8010292510293,"","NSEI","NSEI"
"2483","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","06",1015,29,NA,2,"Charter",4,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,101.5,25.4320379879116,21.9340498481118,29.1722862979887,"","NSEI","NSEI"
"2484","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","07",865,29,NA,2,"Charter",4,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,86.5,15.1482817758779,13.0647480057745,17.3761148476801,"","NSEI","NSEI"
"2485","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","08",710,29,NA,2,"Charter",4,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,71,7.98929093548086,6.89042324147201,9.16426291115777,"","NSEI","NSEI"
"2486","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","09",920,29,NA,2,"Charter",10,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,92,18.497104380677,15.9529649068762,21.2174433261454,"","NSEI","NSEI"
"2487","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","10",885,29,NA,2,"Charter",10,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,88.5,16.3127576363339,14.0690588511069,18.7118482719722,"","NSEI","NSEI"
"2488","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","11",665,29,NA,2,"Charter",10,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,66.5,6.46209469001727,5.57328150899388,7.41246440696185,"","NSEI","NSEI"
"2489","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","12",740,29,NA,2,"Charter",10,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,74,9.13570271299549,7.87915458445051,10.4792755973192,"","NSEI","NSEI"
"2490","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","13",765,29,NA,2,"Charter",10,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,76.5,10.1740586444088,8.77469236127076,11.6703408404901,"","NSEI","NSEI"
"2491","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","14",815,29,NA,2,"Charter",11,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,81.5,12.4905579619162,10.7725743842323,14.327523931029,"","NSEI","NSEI"
"2492","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","15",740,29,NA,2,"Charter",11,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,74,9.13570271299549,7.87915458445051,10.4792755973192,"","NSEI","NSEI"
"2493","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","16",660,29,NA,2,"Charter",11,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,66,6.3059937777102,5.43865111903038,7.2334059883104,"","NSEI","NSEI"
"2494","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","17",715,29,NA,2,"Charter",11,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,71.5,8.17302377304676,7.04888499038183,9.37501703720783,"","NSEI","NSEI"
"2495","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","18",685,28,NA,2,"Charter",17,"","2C",114231,"11423","114","23","114-23","Check","Creel Sampler","LEGAL",8,68.5,7.11325926752169,6.13488322998436,8.1593946958792,"","NSEI","NSEI"
"2496","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","19",760,28,NA,2,"Charter",17,"","2C",114231,"11423","114","23","114-23","Check","Creel Sampler","LEGAL",8,76,9.96018088682265,8.5902319024382,11.4250084302428,"","NSEI","NSEI"
"2497","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-23,1,NA,17,19,34,1,NA,16,"C","00120973","20",780,28,NA,2,"Charter",17,"","2C",114231,"11423","114","23","114-23","Check","Creel Sampler","LEGAL",8,78,10.8347201758416,9.34448480063655,12.4281647848466,"","NSEI","NSEI"
"2498","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003658","01",895,28,NA,2,"Charter",10,"","2C",114231,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,89.5,16.9175637286307,14.5906783525871,19.4056022089408,"","NSEI","NSEI"
"2499","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003658","02",660,26,NA,2,"Charter",12,"","2C",114250,"11425","114","25","114-25","","Creel Sampler","LEGAL",8,66,6.3059937777102,5.43865111903038,7.2334059883104,"","NSEI","NSEI"
"2500","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003658","03",890,26,NA,2,"Charter",12,"","2C",114250,"11425","114","25","114-25","","Creel Sampler","LEGAL",8,89,16.6132579480539,14.3282275744224,19.0565426739818,"","NSEI","NSEI"
"2501","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003658","04",920,26,NA,2,"Charter",12,"","2C",114250,"11425","114","25","114-25","","Creel Sampler","LEGAL",8,92,18.497104380677,15.9529649068762,21.2174433261454,"","NSEI","NSEI"
"2502","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","01",765,29,NA,1,"Private",1,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","N_A",8,76.5,10.1740586444088,8.77469236127076,11.6703408404901,"","NSEI","NSEI"
"2503","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","02",710,29,NA,1,"Private",1,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","N_A",8,71,7.98929093548086,6.89042324147201,9.16426291115777,"","NSEI","NSEI"
"2504","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","03",815,29,NA,1,"Private",1,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","N_A",8,81.5,12.4905579619162,10.7725743842323,14.327523931029,"","NSEI","NSEI"
"2505","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","04",965,28,NA,2,"Charter",3,"","2C",114231,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,96.5,21.592338598755,18.6224726224267,24.7678885878275,"","NSEI","NSEI"
"2506","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","05",780,28,NA,2,"Charter",3,"","2C",114231,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,78,10.8347201758416,9.34448480063655,12.4281647848466,"","NSEI","NSEI"
"2507","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","06",740,28,NA,2,"Charter",3,"","2C",114231,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,74,9.13570271299549,7.87915458445051,10.4792755973192,"","NSEI","NSEI"
"2508","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","07",660,28,NA,2,"Charter",3,"","2C",114231,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,66,6.3059937777102,5.43865111903038,7.2334059883104,"","NSEI","NSEI"
"2509","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","08",1105,29,NA,2,"Charter",5,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,110.5,33.4907572619574,28.884352075282,38.4161882601251,"","NSEI","NSEI"
"2510","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","09",970,29,NA,2,"Charter",5,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,97,21.9569294148405,18.9369166767327,25.1860991800545,"","NSEI","NSEI"
"2511","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","10",815,29,NA,2,"Charter",5,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,81.5,12.4905579619162,10.7725743842323,14.327523931029,"","NSEI","NSEI"
"2512","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","11",775,29,NA,2,"Charter",5,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,77.5,10.6113026846215,9.15179672775422,12.1718896479131,"","NSEI","NSEI"
"2513","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","12",990,29,NA,2,"Charter",7,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,99,23.4579046802108,20.2314439303907,26.9078204274196,"","NSEI","NSEI"
"2514","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","13",840,29,NA,2,"Charter",7,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,84,13.7751416551806,11.8804731210747,15.8010292510293,"","NSEI","NSEI"
"2515","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","14",705,29,NA,2,"Charter",7,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,70.5,7.80843367563802,6.73444155590393,8.95680726935223,"","NSEI","NSEI"
"2516","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","15",665,29,NA,2,"Charter",7,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,66.5,6.46209469001727,5.57328150899388,7.41246440696185,"","NSEI","NSEI"
"2517","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","16",1735,29,NA,2,"Charter",8,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,173.5,144.464619850115,124.594583201987,165.710795658643,"","NSEI","NSEI"
"2518","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","17",965,29,NA,2,"Charter",8,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,96.5,21.592338598755,18.6224726224267,24.7678885878275,"","NSEI","NSEI"
"2519","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","18",920,29,NA,2,"Charter",8,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,92,18.497104380677,15.9529649068762,21.2174433261454,"","NSEI","NSEI"
"2520","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","19",660,29,NA,2,"Charter",8,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,66,6.3059937777102,5.43865111903038,7.2334059883104,"","NSEI","NSEI"
"2521","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-24,1,NA,17,19,34,1,NA,16,"A","00003660","20",840,28,NA,2,"Charter",10,"","2C",114231,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,84,13.7751416551806,11.8804731210747,15.8010292510293,"","NSEI","NSEI"
"2522","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-25,1,NA,17,19,35,1,NA,16,"C","00003666","01",675,29,NA,1,"Private",1,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","N_A",8,67.5,6.7822752439286,5.84942360319903,7.77973339225472,"","NSEI","NSEI"
"2523","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-25,1,NA,17,19,35,1,NA,16,"C","00003666","02",1015,28,NA,2,"Charter",4,"","2C",114231,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,101.5,25.4320379879116,21.9340498481118,29.1722862979887,"","NSEI","NSEI"
"2524","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-25,1,NA,17,19,35,1,NA,16,"C","00003666","03",660,28,NA,2,"Charter",4,"","2C",114231,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,66,6.3059937777102,5.43865111903038,7.2334059883104,"","NSEI","NSEI"
"2525","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-25,1,NA,17,19,35,1,NA,16,"C","00003666","04",865,29,NA,2,"Charter",9,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,86.5,15.1482817758779,13.0647480057745,17.3761148476801,"","NSEI","NSEI"
"2526","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-25,1,NA,17,19,35,1,NA,16,"C","00003666","05",915,29,NA,2,"Charter",9,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,91.5,18.1733726289059,15.6737600557299,20.8461008741207,"","NSEI","NSEI"
"2527","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-26,1,NA,17,20,35,1,NA,16,"A","00120751","01",780,29,NA,2,"Charter",4,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,78,10.8347201758416,9.34448480063655,12.4281647848466,"","NSEI","NSEI"
"2528","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-26,1,NA,17,20,35,1,NA,16,"A","00120751","02",865,29,NA,2,"Charter",4,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,86.5,15.1482817758779,13.0647480057745,17.3761148476801,"","NSEI","NSEI"
"2529","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-26,1,NA,17,20,35,1,NA,16,"A","00120751","03",915,29,NA,2,"Charter",4,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,91.5,18.1733726289059,15.6737600557299,20.8461008741207,"","NSEI","NSEI"
"2530","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-26,1,NA,17,20,35,1,NA,16,"A","00120751","04",820,29,NA,2,"Charter",4,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,82,12.7405468281241,10.9881791366113,14.614278251693,"","NSEI","NSEI"
"2531","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-26,1,NA,17,20,35,1,NA,16,"A","00120751","05",990,29,NA,2,"Charter",5,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,99,23.4579046802108,20.2314439303907,26.9078204274196,"","NSEI","NSEI"
"2532","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-26,1,NA,17,20,35,1,NA,16,"A","00120751","06",660,29,NA,1,"Private",6,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","N_A",8,66,6.3059937777102,5.43865111903038,7.2334059883104,"","NSEI","NSEI"
"2533","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-26,1,NA,17,20,35,1,NA,16,"A","00120751","07",610,29,NA,1,"Private",6,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","N_A",8,61,4.88539689627812,4.21344679894347,5.60388424259482,"","NSEI","NSEI"
"2534","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-26,1,NA,17,20,35,1,NA,16,"A","00120751","08",710,29,NA,1,"Private",6,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","N_A",8,71,7.98929093548086,6.89042324147201,9.16426291115777,"","NSEI","NSEI"
"2535","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-26,1,NA,17,20,35,1,NA,16,"A","00120751","09",1015,29,NA,1,"Private",7,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","N_A",8,101.5,25.4320379879116,21.9340498481118,29.1722862979887,"","NSEI","NSEI"
"2536","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-26,1,NA,17,20,35,1,NA,16,"A","00120751","10",840,29,NA,1,"Private",7,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","N_A",8,84,13.7751416551806,11.8804731210747,15.8010292510293,"","NSEI","NSEI"
"2537","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-26,1,NA,17,20,35,1,NA,16,"A","00120751","11",965,29,NA,1,"Private",7,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","N_A",8,96.5,21.592338598755,18.6224726224267,24.7678885878275,"","NSEI","NSEI"
"2538","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-26,1,NA,17,20,35,1,NA,16,"A","00120751","12",820,29,NA,1,"Private",7,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","N_A",8,82,12.7405468281241,10.9881791366113,14.614278251693,"","NSEI","NSEI"
"2539","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-26,1,NA,17,20,35,1,NA,16,"A","00120751","13",840,29,NA,1,"Private",7,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","N_A",8,84,13.7751416551806,11.8804731210747,15.8010292510293,"","NSEI","NSEI"
"2540","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-27,1,NA,17,20,35,1,NA,16,"A","00003647","01",765,29,NA,2,"Charter",10,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,76.5,10.1740586444088,8.77469236127076,11.6703408404901,"","NSEI","NSEI"
"2541","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-27,1,NA,17,20,35,1,NA,16,"A","00003647","02",1020,29,NA,2,"Charter",12,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","LEGAL",8,102,25.8401924146095,22.2860656615977,29.6404673299249,"","NSEI","NSEI"
"2542","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-27,1,NA,17,20,35,1,NA,16,"A","00003647","03",790,29,NA,1,"Private",14,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","N_A",8,79,11.2912744200948,9.7382433958611,12.9518637164953,"","NSEI","NSEI"
"2543","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-27,1,NA,17,20,35,1,NA,16,"A","00003647","04",710,29,NA,1,"Private",14,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","N_A",8,71,7.98929093548086,6.89042324147201,9.16426291115777,"","NSEI","NSEI"
"2544","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-27,1,NA,17,20,35,1,NA,16,"A","00003648","01",660,29,NA,1,"Private",1,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","N_A",8,66,6.3059937777102,5.43865111903038,7.2334059883104,"","NSEI","NSEI"
"2545","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-27,1,NA,17,20,35,1,NA,16,"A","00003648","02",695,29,NA,1,"Private",1,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","N_A",8,69.5,7.45524557430893,6.42983185753865,8.5516763705264,"","NSEI","NSEI"
"2546","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-27,1,NA,17,20,35,1,NA,16,"A","00003648","03",820,29,NA,1,"Private",1,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","N_A",8,82,12.7405468281241,10.9881791366113,14.614278251693,"","NSEI","NSEI"
"2547","Marine Boat","GUSTAVUS","200","G",81,2013,2013-08-27,1,NA,17,20,35,1,NA,16,"A","00003648","04",920,29,NA,1,"Private",1,"","2C",114232,"11423","114","23","114-23","","Creel Sampler","N_A",8,92,18.497104380677,15.9529649068762,21.2174433261454,"","NSEI","NSEI"
