"","page","line","port","year","age","AgeErr","SEX","LENGTH","NETWT","RNDWT","AGE2","AGECONF","USER","BOATNAME","STATAREA","CAS","TOSSED","MONTH","DAY","SUB","litho","boatnum"
"3380",49,16,"Seward",2009,NA,"","F",72,7.2,9.6,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,20,NA,NA,NA
"3381",49,17,"Seward",2009,NA,"","F",69,6.3,8.4,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,20,NA,NA,NA
"3382",49,18,"Seward",2009,NA,"","M",80,10.1,13.5,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,20,NA,NA,NA
"3383",49,19,"Seward",2009,NA,"","F",73,7.5,10,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,20,NA,NA,NA
"3384",49,20,"Seward",2009,NA,"","F",83,11.4,15.2,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,20,NA,NA,NA
"3385",49,21,"Seward",2009,NA,"","F",84,11.9,15.8,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,20,NA,NA,NA
"3386",49,22,"Seward",2009,NA,"","F",76,8.6,11.4,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,20,NA,NA,NA
"3387",49,23,"Seward",2009,NA,"","F",67,5.7,7.6,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,20,NA,NA,NA
"3388",49,24,"Seward",2009,NA,"","F",66,5.4,7.2,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,20,NA,NA,NA
"3389",49,25,"Seward",2009,NA,"","M",80,10.1,13.5,NA,NA,"Charter","FAIR CHASE",485932,NA,"",8,20,NA,NA,NA
"3390",49,26,"Seward",2009,8,"","M",74,7.9,10.5,NA,NA,"Charter","FAIR CHASE",485932,NA,"",8,20,NA,NA,NA
"3391",49,27,"Seward",2009,NA,"","F",79,9.7,13,NA,NA,"Charter","FAIR CHASE",485932,NA,"",8,20,NA,NA,NA
"3392",49,28,"Seward",2009,NA,"","F",82,11,14.6,NA,NA,"Charter","FAIR CHASE",485932,NA,"",8,20,NA,NA,NA
"3393",49,29,"Seward",2009,NA,"","F",83,11.4,15.2,NA,NA,"Charter","FAIR CHASE",485932,NA,"",8,20,NA,NA,NA
"3394",49,30,"Seward",2009,10,"","F",83,11.4,15.2,NA,NA,"Charter","FAIR CHASE",485932,NA,"",8,20,NA,NA,NA
"3395",49,31,"Seward",2009,NA,"","U",NA,NA,NA,NA,NA,"Charter","FAIR CHASE",485932,NA,"",8,20,NA,NA,NA
"3396",49,32,"Seward",2009,NA,"","F",89,14.3,19.1,NA,NA,"Charter","GOT FISH",485935,NA,"B",8,20,NA,NA,NA
"3397",49,33,"Seward",2009,NA,"","M",75,8.2,10.9,NA,NA,"Charter","GOT FISH",485935,NA,"B",8,20,NA,NA,NA
"3398",49,34,"Seward",2009,NA,"","M",68,6,8,NA,NA,"Charter","GOT FISH",485935,NA,"B",8,20,NA,NA,NA
"3399",49,35,"Seward",2009,NA,"","U",NA,NA,NA,NA,NA,"Charter","GOT FISH",485935,NA,"T",8,20,NA,NA,NA
"3400",49,36,"Seward",2009,NA,"","U",NA,NA,NA,NA,NA,"Charter","GOT FISH",485935,NA,"B",8,20,NA,NA,NA
"3401",50,1,"Seward",2009,NA,"","F",66,5.4,7.2,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,21,NA,NA,NA
"3402",50,2,"Seward",2009,9,"","F",76,8.6,11.4,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,21,NA,NA,NA
"3403",50,3,"Seward",2009,5,"","F",65,5.2,6.9,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,21,NA,NA,NA
"3404",50,4,"Seward",2009,NA,"","F",67,5.7,7.6,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,21,NA,NA,NA
"3405",50,5,"Seward",2009,NA,"","F",60,4,5.3,NA,NA,"Private","P1",495932,NA,"",8,21,NA,NA,NA
"3406",50,6,"Seward",2009,4,"","F",54,2.8,3.8,NA,NA,"Private","P1",495932,NA,"",8,21,NA,NA,NA
"3407",50,7,"Seward",2009,NA,"","F",72,7.2,9.6,NA,NA,"Private","P1",495932,NA,"",8,21,NA,NA,NA
"3408",50,8,"Seward",2009,NA,"","F",109,27.6,36.8,NA,NA,"Private","P1",495932,NA,"",8,21,NA,NA,NA
"3409",50,9,"Seward",2009,8,"","M",67,5.7,7.6,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,21,NA,NA,NA
"3410",50,10,"Seward",2009,NA,"","M",70,6.6,8.8,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,21,NA,NA,NA
"3411",50,11,"Seward",2009,8,"","M",69,6.3,8.4,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,21,NA,NA,NA
"3412",50,12,"Seward",2009,NA,"","M",65,5.2,6.9,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,21,NA,NA,NA
"3413",50,13,"Seward",2009,NA,"","M",68,6,8,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,21,NA,NA,NA
"3414",50,14,"Seward",2009,NA,"","M",67,5.7,7.6,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,21,NA,NA,NA
"3415",50,15,"Seward",2009,10,"","M",68,6,8,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,21,NA,NA,NA
"3416",50,16,"Seward",2009,NA,"","M",64,4.9,6.5,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,21,NA,NA,NA
"3417",50,17,"Seward",2009,8,"","M",63,4.7,6.2,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,21,NA,NA,NA
"3418",50,18,"Seward",2009,NA,"","M",63,4.7,6.2,NA,NA,"Private","P1",495932,NA,"",8,21,NA,NA,NA
"3419",50,19,"Seward",2009,7,"","U",61,4.2,5.6,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,21,NA,NA,NA
"3420",50,20,"Seward",2009,NA,"","U",NA,NA,NA,NA,NA,"Charter","HUNTRESS",485935,NA,"",8,21,NA,NA,NA
"3421",51,1,"Seward",2009,NA,"","F",73,7.5,10,NA,NA,"Private","P1",495938,NA,"",8,23,NA,NA,NA
"3422",51,2,"Seward",2009,7,"","F",79,9.7,13,NA,NA,"Private","P1",495938,NA,"",8,23,NA,NA,NA
"3423",51,3,"Seward",2009,NA,"","F",84,11.9,15.8,NA,NA,"Private","P1",495938,NA,"",8,23,NA,NA,NA
"3424",51,4,"Seward",2009,NA,"","F",81,10.6,14,NA,NA,"Private","P3",485933,NA,"B",8,23,NA,NA,NA
"3425",51,5,"Seward",2009,NA,"","F",82,11,14.6,NA,NA,"Private","P3",485933,NA,"B",8,23,NA,NA,NA
"3426",51,6,"Seward",2009,NA,"","F",70,6.6,8.8,NA,NA,"Private","P5",495938,NA,"",8,23,NA,NA,NA
"3427",51,7,"Seward",2009,NA,"","F",76,8.6,11.4,NA,NA,"Private","P5",495938,NA,"",8,23,NA,NA,NA
"3428",51,8,"Seward",2009,NA,"","F",68,6,8,NA,NA,"Private","P5",495938,NA,"",8,23,NA,NA,NA
"3429",51,9,"Seward",2009,8,"","F",71,6.9,9.2,NA,NA,"Private","P5",495938,NA,"",8,23,NA,NA,NA
"3430",51,10,"Seward",2009,NA,"","F",63,4.7,6.2,NA,NA,"Private","P5",495938,NA,"",8,23,NA,NA,NA
"3431",51,11,"Seward",2009,NA,"","M",70,6.6,8.8,NA,NA,"Private","P1",495938,NA,"",8,23,NA,NA,NA
"3432",51,12,"Seward",2009,NA,"","M",87,13.3,17.7,NA,NA,"Private","P1",495938,NA,"",8,23,NA,NA,NA
"3433",51,13,"Seward",2009,NA,"","M",84,11.9,15.8,NA,NA,"Private","P1",495938,NA,"",8,23,NA,NA,NA
"3434",51,14,"Seward",2009,NA,"","M",74,7.9,10.5,NA,NA,"Private","P3",485933,NA,"B",8,23,NA,NA,NA
"3435",51,15,"Seward",2009,9,"","M",68,6,8,NA,NA,"Private","P5",495938,NA,"",8,23,NA,NA,NA
"3436",51,16,"Seward",2009,NA,"","U",60,4,5.3,NA,NA,"Private","P3",485933,NA,"B",8,23,NA,NA,NA
"3437",51,17,"Seward",2009,NA,"","U",NA,NA,NA,NA,NA,"Private","P3",485933,NA,"T",8,23,NA,NA,NA
"3438",52,1,"Seward",2009,NA,"","F",81,10.6,14,NA,NA,"Charter","ARCTIC WARRIOR",505932,NA,"",8,24,NA,NA,NA
"3439",52,2,"Seward",2009,8,"","F",81,10.6,14,NA,NA,"Charter","ARCTIC WARRIOR",505932,NA,"",8,24,NA,NA,NA
"3440",52,3,"Seward",2009,NA,"","F",82,11,14.6,NA,NA,"Charter","ARCTIC WARRIOR",505932,NA,"",8,24,NA,NA,NA
"3441",52,4,"Seward",2009,NA,"","F",93,16.5,22,NA,NA,"Charter","ARCTIC WARRIOR",505932,NA,"",8,24,NA,NA,NA
"3442",52,5,"Seward",2009,NA,"","F",73,7.5,10,NA,NA,"Charter","ARCTIC WARRIOR",505932,NA,"",8,24,NA,NA,NA
"3443",52,6,"Seward",2009,NA,"","F",91,15.4,20.5,NA,NA,"Charter","ARCTIC WARRIOR",505932,NA,"",8,24,NA,NA,NA
"3444",52,7,"Seward",2009,NA,"","F",83,11.4,15.2,NA,NA,"Charter","ARCTIC WARRIOR",505932,NA,"",8,24,NA,NA,NA
"3445",52,8,"Seward",2009,NA,"","F",80,10.1,13.5,NA,NA,"Charter","ARCTIC WARRIOR",505932,NA,"",8,24,NA,NA,NA
"3446",52,9,"Seward",2009,NA,"","F",82,11,14.6,NA,NA,"Charter","ARCTIC WARRIOR",505932,NA,"",8,24,NA,NA,NA
"3447",52,10,"Seward",2009,NA,"","F",71,6.9,9.2,NA,NA,"Charter","ARCTIC WARRIOR",505932,NA,"",8,24,NA,NA,NA
"3448",52,11,"Seward",2009,NA,"","M",71,6.9,9.2,NA,NA,"Charter","ARCTIC WARRIOR",505932,NA,"",8,24,NA,NA,NA
"3449",52,12,"Seward",2009,NA,"","M",82,11,14.6,NA,NA,"Charter","ARCTIC WARRIOR",505932,NA,"",8,24,NA,NA,NA
"3450",52,13,"Seward",2009,8,"","M",67,5.7,7.6,NA,NA,"Charter","ARCTIC WARRIOR",505932,NA,"",8,24,NA,NA,NA
"3451",52,14,"Seward",2009,NA,"","M",73,7.5,10,NA,NA,"Charter","ARCTIC WARRIOR",505932,NA,"",8,24,NA,NA,NA
"3452",52,15,"Seward",2009,NA,"","M",68,6,8,NA,NA,"Charter","ARCTIC WARRIOR",505932,NA,"",8,24,NA,NA,NA
"3453",52,16,"Seward",2009,NA,"","M",75,8.2,10.9,NA,NA,"Charter","ARCTIC WARRIOR",505932,NA,"",8,24,NA,NA,NA
"3454",53,1,"Seward",2009,NA,"","M",68,6,8,NA,NA,"Charter","STELLAR EXPRESS",495935,NA,"",8,25,NA,NA,NA
"3455",53,2,"Seward",2009,NA,"","F",76,8.6,11.4,NA,NA,"Charter","STELLAR EXPRESS",495935,NA,"",8,25,NA,NA,NA
"3456",53,3,"Seward",2009,NA,"","M",72,7.2,9.6,NA,NA,"Charter","STELLAR EXPRESS",495935,NA,"",8,25,NA,NA,NA
"3457",53,4,"Seward",2009,NA,"","M",93,16.5,22,NA,NA,"Charter","STELLAR EXPRESS",495935,NA,"",8,25,NA,NA,NA
"3458",53,5,"Seward",2009,NA,"","M",70,6.6,8.8,NA,NA,"Charter","STELLAR EXPRESS",495935,NA,"",8,25,NA,NA,NA
"3459",53,6,"Seward",2009,NA,"","M",57,3.4,4.5,NA,NA,"Charter","STELLAR EXPRESS",495935,NA,"",8,25,NA,NA,NA
"3460",53,7,"Seward",2009,NA,"","F",83,11.4,15.2,NA,NA,"Charter","PROFISH N SEA",485932,NA,"B",8,25,NA,NA,NA
"3461",53,8,"Seward",2009,10,"","F",106,25.2,33.6,NA,NA,"Charter","PROFISH N SEA",485932,NA,"B",8,25,NA,NA,NA
"3462",53,9,"Seward",2009,8,"","F",89,14.3,19.1,NA,NA,"Charter","PROFISH N SEA",485932,NA,"B",8,25,NA,NA,NA
"3463",53,10,"Seward",2009,NA,"","F",90,14.9,19.8,NA,NA,"Charter","PROFISH N SEA",485932,NA,"B",8,25,NA,NA,NA
"3464",53,11,"Seward",2009,NA,"","F",112,30.2,40.1,NA,NA,"Charter","PROFISH N SEA",485932,NA,"B",8,25,NA,NA,NA
"3465",53,12,"Seward",2009,NA,"","M",76,8.6,11.4,NA,NA,"Charter","PROFISH N SEA",485932,NA,"B",8,25,NA,NA,NA
"3466",53,13,"Seward",2009,NA,"","U",NA,NA,NA,NA,NA,"Charter","PROFISH N SEA",485932,NA,"T",8,25,NA,NA,NA
"3467",53,14,"Seward",2009,NA,"","U",NA,NA,NA,NA,NA,"Charter","PROFISH N SEA",485932,NA,"T",8,25,NA,NA,NA
"3468",53,15,"Seward",2009,NA,"","U",NA,NA,NA,NA,NA,"Charter","PROFISH N SEA",485932,NA,"T",8,25,NA,NA,NA
"3469",53,16,"Seward",2009,NA,"","U",NA,NA,NA,NA,NA,"Charter","PROFISH N SEA",485932,NA,"T",8,25,NA,NA,NA
"3470",53,17,"Seward",2009,NA,"","F",65,5.2,6.9,NA,NA,"Private","P1",495934,NA,"",8,25,NA,NA,NA
"3471",53,18,"Seward",2009,NA,"","F",84,11.9,15.8,NA,NA,"Private","P1",495934,NA,"",8,25,NA,NA,NA
"3472",53,19,"Seward",2009,NA,"","F",67,5.7,7.6,NA,NA,"Private","P1",495934,NA,"",8,25,NA,NA,NA
"3473",53,20,"Seward",2009,NA,"","F",66,5.4,7.2,NA,NA,"Private","P1",495934,NA,"",8,25,NA,NA,NA
"3474",53,21,"Seward",2009,9,"","M",67,5.7,7.6,NA,NA,"Private","P1",495934,NA,"",8,25,NA,NA,NA
"3475",53,22,"Seward",2009,NA,"","M",66,5.4,7.2,NA,NA,"Private","P1",495934,NA,"",8,25,NA,NA,NA
"3476",53,23,"Seward",2009,NA,"","M",69,6.3,8.4,NA,NA,"Private","P1",495934,NA,"",8,25,NA,NA,NA
"3477",53,24,"Seward",2009,NA,"","F",151,79.4,105.7,NA,NA,"Private","P2",495938,NA,"B",8,25,NA,NA,NA
"3478",53,25,"Seward",2009,NA,"","U",NA,NA,NA,NA,NA,"Private","P2",495938,NA,"T",8,25,NA,NA,NA
"3479",53,26,"Seward",2009,NA,"","M",64,4.9,6.5,NA,NA,"Charter","MISTRESS",495934,NA,"",8,25,NA,NA,NA
"3480",53,27,"Seward",2009,NA,"","M",75,8.2,10.9,NA,NA,"Charter","MISTRESS",495934,NA,"",8,25,NA,NA,NA
"3481",53,28,"Seward",2009,NA,"","M",76,8.6,11.4,NA,NA,"Charter","MISTRESS",495934,NA,"",8,25,NA,NA,NA
"3482",53,29,"Seward",2009,NA,"","F",88,13.8,18.4,NA,NA,"Charter","MISTRESS",495934,NA,"",8,25,NA,NA,NA
"3483",53,30,"Seward",2009,NA,"","F",90,14.9,19.8,NA,NA,"Charter","MISTRESS",495934,NA,"",8,25,NA,NA,NA
"3484",54,1,"Seward",2009,NA,"","M",81,10.6,14,NA,NA,"Charter","PURSUIT",485932,NA,"B",8,26,NA,NA,NA
"3485",54,2,"Seward",2009,NA,"","M",73,7.5,10,NA,NA,"Charter","PURSUIT",485932,NA,"B",8,26,NA,NA,NA
"3486",54,3,"Seward",2009,NA,"","M",79,9.7,13,NA,NA,"Charter","PURSUIT",485932,NA,"B",8,26,NA,NA,NA
"3487",54,4,"Seward",2009,NA,"","M",77,9,11.9,NA,NA,"Charter","PURSUIT",485932,NA,"B",8,26,NA,NA,NA
"3488",54,5,"Seward",2009,NA,"","F",80,10.1,13.5,NA,NA,"Charter","PURSUIT",485932,NA,"B",8,26,NA,NA,NA
"3489",54,6,"Seward",2009,NA,"","F",82,11,14.6,NA,NA,"Charter","PURSUIT",485932,NA,"B",8,26,NA,NA,NA
"3490",54,7,"Seward",2009,NA,"","F",80,10.1,13.5,NA,NA,"Charter","PURSUIT",485932,NA,"B",8,26,NA,NA,NA
"3491",54,8,"Seward",2009,NA,"","F",76,8.6,11.4,NA,NA,"Charter","PURSUIT",485932,NA,"B",8,26,NA,NA,NA
"3492",54,9,"Seward",2009,NA,"","F",106,25.2,33.6,NA,NA,"Charter","PURSUIT",485932,NA,"B",8,26,NA,NA,NA
"3493",54,10,"Seward",2009,NA,"","F",75,8.2,10.9,NA,NA,"Charter","PURSUIT",485932,NA,"B",8,26,NA,NA,NA
"3494",54,11,"Seward",2009,NA,"","F",82,11,14.6,NA,NA,"Charter","PURSUIT",485932,NA,"B",8,26,NA,NA,NA
"3495",54,12,"Seward",2009,NA,"","F",148,74.4,99,NA,NA,"Charter","PURSUIT",485932,NA,"B",8,26,NA,NA,NA
"3496",54,13,"Seward",2009,6,"","F",74,7.9,10.5,NA,NA,"Charter","PURSUIT",485932,NA,"B",8,26,NA,NA,NA
"3497",54,14,"Seward",2009,NA,"","F",83,11.4,15.2,NA,NA,"Charter","PURSUIT",485932,NA,"B",8,26,NA,NA,NA
"3498",54,15,"Seward",2009,NA,"","F",82,11,14.6,NA,NA,"Charter","PURSUIT",485932,NA,"B",8,26,NA,NA,NA
"3499",54,16,"Seward",2009,NA,"","U",NA,NA,NA,NA,NA,"Charter","PURSUIT",485932,NA,"T",8,26,NA,NA,NA
"3500",54,17,"Seward",2009,NA,"","F",62,4.4,5.9,NA,NA,"Charter","ROGUE",495934,NA,"B",8,26,NA,NA,NA
"3501",54,18,"Seward",2009,NA,"","F",71,6.9,9.2,NA,NA,"Charter","ROGUE",495934,NA,"B",8,26,NA,NA,NA
"3502",54,19,"Seward",2009,NA,"","F",76,8.6,11.4,NA,NA,"Charter","ROGUE",495934,NA,"B",8,26,NA,NA,NA
"3503",54,20,"Seward",2009,NA,"","F",70,6.6,8.8,NA,NA,"Charter","ROGUE",495934,NA,"B",8,26,NA,NA,NA
"3504",54,21,"Seward",2009,NA,"","F",84,11.9,15.8,NA,NA,"Charter","ROGUE",495934,NA,"B",8,26,NA,NA,NA
"3505",54,22,"Seward",2009,NA,"","M",65,5.2,6.9,NA,NA,"Charter","ROGUE",495934,NA,"B",8,26,NA,NA,NA
"3506",54,23,"Seward",2009,NA,"","M",75,8.2,10.9,NA,NA,"Charter","ROGUE",495934,NA,"B",8,26,NA,NA,NA
"3507",54,24,"Seward",2009,8,"","M",66,5.4,7.2,NA,NA,"Charter","ROGUE",495934,NA,"B",8,26,NA,NA,NA
"3508",54,25,"Seward",2009,NA,"","M",67,5.7,7.6,NA,NA,"Charter","ROGUE",495934,NA,"B",8,26,NA,NA,NA
"3509",54,26,"Seward",2009,NA,"","M",76,8.6,11.4,NA,NA,"Charter","ROGUE",495934,NA,"B",8,26,NA,NA,NA
"3510",54,27,"Seward",2009,NA,"","U",NA,NA,NA,NA,NA,"Charter","ROGUE",495934,NA,"T",8,26,NA,NA,NA
"3511",55,1,"Seward",2009,NA,"","F",96,18.3,24.4,NA,NA,"Charter","HUNTER",495932,NA,"",8,28,NA,NA,NA
"3512",55,2,"Seward",2009,NA,"","F",75,8.2,10.9,NA,NA,"Charter","ADVENTURESS",495932,NA,"B",8,28,NA,NA,NA
"3513",55,3,"Seward",2009,NA,"","M",67,5.7,7.6,NA,NA,"Charter","ADVENTURESS",495932,NA,"B",8,28,NA,NA,NA
"3514",55,4,"Seward",2009,NA,"","M",70,6.6,8.8,NA,NA,"Charter","ADVENTURESS",495932,NA,"B",8,28,NA,NA,NA
"3515",55,5,"Seward",2009,10,"","M",74,7.9,10.5,NA,NA,"Charter","ADVENTURESS",495932,NA,"B",8,28,NA,NA,NA
"3516",55,6,"Seward",2009,NA,"","M",78,9.3,12.4,NA,NA,"Charter","ADVENTURESS",495932,NA,"B",8,28,NA,NA,NA
"3517",55,7,"Seward",2009,NA,"","M",80,10.1,13.5,NA,NA,"Charter","ADVENTURESS",495932,NA,"B",8,28,NA,NA,NA
"3518",55,8,"Seward",2009,NA,"","M",75,8.2,10.9,NA,NA,"Charter","ADVENTURESS",495932,NA,"B",8,28,NA,NA,NA
"3519",55,9,"Seward",2009,10,"","M",78,9.3,12.4,NA,NA,"Charter","ADVENTURESS",495932,NA,"B",8,28,NA,NA,NA
"3520",55,10,"Seward",2009,NA,"","M",83,11.4,15.2,NA,NA,"Charter","ADVENTURESS",495932,NA,"B",8,28,NA,NA,NA
"3521",55,11,"Seward",2009,NA,"","M",67,5.7,7.6,NA,NA,"Charter","ADVENTURESS",495932,NA,"B",8,28,NA,NA,NA
"3522",55,12,"Seward",2009,NA,"I","M",85,12.3,16.4,NA,NA,"Charter","ADVENTURESS",495932,NA,"B",8,28,NA,NA,NA
"3523",55,13,"Seward",2009,NA,"","U",NA,NA,NA,NA,NA,"Charter","ADVENTURESS",495932,NA,"T",8,28,NA,NA,NA
"3524",56,1,"Seward",2009,NA,"","F",138,59.3,78.9,NA,NA,"Private","P1",495938,NA,"",8,29,NA,NA,NA
"3525",56,2,"Seward",2009,NA,"","F",101,21.6,28.7,NA,NA,"Charter","PURSUIT",485935,NA,"",8,29,NA,NA,NA
"3526",56,3,"Seward",2009,NA,"","F",81,10.6,14,NA,NA,"Charter","PURSUIT",485935,NA,"",8,29,NA,NA,NA
"3527",56,4,"Seward",2009,NA,"","F",69,6.3,8.4,NA,NA,"Charter","PURSUIT",485935,NA,"",8,29,NA,NA,NA
"3528",56,5,"Seward",2009,NA,"","F",81,10.6,14,NA,NA,"Charter","PURSUIT",485935,NA,"",8,29,NA,NA,NA
"3529",56,6,"Seward",2009,NA,"","M",69,6.3,8.4,NA,NA,"Charter","PURSUIT",485935,NA,"",8,29,NA,NA,NA
"3530",56,7,"Seward",2009,NA,"","M",74,7.9,10.5,NA,NA,"Charter","PURSUIT",485935,NA,"",8,29,NA,NA,NA
"3531",56,8,"Seward",2009,8,"","M",69,6.3,8.4,NA,NA,"Charter","PURSUIT",485935,NA,"",8,29,NA,NA,NA
"3532",56,9,"Seward",2009,NA,"","M",70,6.6,8.8,NA,NA,"Charter","PURSUIT",485935,NA,"",8,29,NA,NA,NA
"3533",56,10,"Seward",2009,NA,"","F",77,9,11.9,NA,NA,"Charter","ALASKAN SUMMER",495936,NA,"",8,29,NA,NA,NA
"3534",56,11,"Seward",2009,NA,"","F",79,9.7,13,NA,NA,"Charter","ALASKAN SUMMER",495936,NA,"",8,29,NA,NA,NA
"3535",56,12,"Seward",2009,NA,"","F",81,10.6,14,NA,NA,"Charter","ALASKAN SUMMER",495936,NA,"",8,29,NA,NA,NA
"3536",56,13,"Seward",2009,NA,"","F",79,9.7,13,NA,NA,"Charter","ALASKAN SUMMER",495936,NA,"",8,29,NA,NA,NA
"3537",56,14,"Seward",2009,NA,"","M",80,10.1,13.5,NA,NA,"Charter","ALASKAN SUMMER",495936,NA,"",8,29,NA,NA,NA
"3538",56,15,"Seward",2009,NA,"","M",75,8.2,10.9,NA,NA,"Charter","ALASKAN SUMMER",495936,NA,"",8,29,NA,NA,NA
"3539",56,16,"Seward",2009,11,"","M",76,8.6,11.4,NA,NA,"Charter","ALASKAN SUMMER",495936,NA,"",8,29,NA,NA,NA
"3540",56,17,"Seward",2009,NA,"","M",80,10.1,13.5,NA,NA,"Charter","ALASKAN SUMMER",495936,NA,"",8,29,NA,NA,NA
"3541",56,18,"Seward",2009,NA,"","M",78,9.3,12.4,NA,NA,"Charter","ALASKAN SUMMER",495936,NA,"",8,29,NA,NA,NA
"3542",56,19,"Seward",2009,NA,"","M",78,9.3,12.4,NA,NA,"Charter","GLACIER BREEZE",495936,NA,"",8,29,NA,NA,NA
"3543",56,20,"Seward",2009,NA,"","M",80,10.1,13.5,NA,NA,"Charter","GLACIER BREEZE",495936,NA,"",8,29,NA,NA,NA
"3544",56,21,"Seward",2009,NA,"","F",81,10.6,14,NA,NA,"Charter","GLACIER BREEZE",495936,NA,"",8,29,NA,NA,NA
"3545",56,22,"Seward",2009,9,"","F",89,14.3,19.1,NA,NA,"Charter","GLACIER BREEZE",495936,NA,"",8,29,NA,NA,NA
"3546",56,23,"Seward",2009,9,"","F",88,13.8,18.4,NA,NA,"Charter","GLACIER BREEZE",495936,NA,"",8,29,NA,NA,NA
"3547",56,24,"Seward",2009,NA,"","F",115,32.9,43.7,NA,NA,"Charter","GLACIER BREEZE",495936,NA,"",8,29,NA,NA,NA
"3548",56,25,"Seward",2009,10,"","F",95,17.7,23.5,NA,NA,"Charter","GLACIER BREEZE",495936,NA,"",8,29,NA,NA,NA
"3549",56,26,"Seward",2009,NA,"","F",84,11.9,15.8,NA,NA,"Charter","GLACIER BREEZE",495936,NA,"",8,29,NA,NA,NA
"3550",56,27,"Seward",2009,8,"","F",92,16,21.2,NA,NA,"Charter","GLACIER BREEZE",495936,NA,"",8,29,NA,NA,NA
"3551",56,28,"Seward",2009,NA,"","F",85,12.3,16.4,NA,NA,"Charter","GLACIER BREEZE",495936,NA,"",8,29,NA,NA,NA
"3552",56,29,"Seward",2009,NA,"","M",100,20.9,27.8,NA,NA,"Charter","PROFISH N SEA",485935,NA,"",8,29,NA,NA,NA
"3553",56,30,"Seward",2009,NA,"","M",73,7.5,10,NA,NA,"Charter","PROFISH N SEA",485935,NA,"",8,29,NA,NA,NA
"3554",56,31,"Seward",2009,NA,"","M",73,7.5,10,NA,NA,"Charter","PROFISH N SEA",485935,NA,"",8,29,NA,NA,NA
"3555",56,32,"Seward",2009,NA,"","F",77,9,11.9,NA,NA,"Charter","PROFISH N SEA",485935,NA,"",8,29,NA,NA,NA
"3556",56,33,"Seward",2009,NA,"","F",77,9,11.9,NA,NA,"Charter","PROFISH N SEA",485935,NA,"",8,29,NA,NA,NA
"3557",56,34,"Seward",2009,NA,"","F",79,9.7,13,NA,NA,"Charter","PROFISH N SEA",485935,NA,"",8,29,NA,NA,NA
"3558",56,35,"Seward",2009,NA,"","F",80,10.1,13.5,NA,NA,"Charter","PROFISH N SEA",485935,NA,"",8,29,NA,NA,NA
"3559",56,36,"Seward",2009,NA,"","F",72,7.2,9.6,NA,NA,"Charter","PROFISH N SEA",485935,NA,"",8,29,NA,NA,NA
"3560",56,37,"Seward",2009,7,"","F",91,15.4,20.5,NA,NA,"Charter","PROFISH N SEA",485935,NA,"",8,29,NA,NA,NA
"3561",56,38,"Seward",2009,NA,"","F",87,13.3,17.7,NA,NA,"Charter","PROFISH N SEA",485935,NA,"",8,29,NA,NA,NA
"3562",56,39,"Seward",2009,NA,"","F",62,4.4,5.9,NA,NA,"Charter","LEGACY",485932,NA,"B",8,29,NA,NA,NA
"3563",56,40,"Seward",2009,NA,"","F",71,6.9,9.2,NA,NA,"Charter","LEGACY",485932,NA,"B",8,29,NA,NA,NA
"3564",56,41,"Seward",2009,NA,"","F",79,9.7,13,NA,NA,"Charter","LEGACY",485932,NA,"B",8,29,NA,NA,NA
"3565",56,42,"Seward",2009,NA,"","F",74,7.9,10.5,NA,NA,"Charter","LEGACY",485932,NA,"B",8,29,NA,NA,NA
"3566",56,43,"Seward",2009,NA,"","F",77,9,11.9,NA,NA,"Charter","LEGACY",485932,NA,"B",8,29,NA,NA,NA
"3567",56,44,"Seward",2009,NA,"","M",71,6.9,9.2,NA,NA,"Charter","LEGACY",485932,NA,"B",8,29,NA,NA,NA
"3568",56,45,"Seward",2009,NA,"","M",74,7.9,10.5,NA,NA,"Charter","LEGACY",485932,NA,"B",8,29,NA,NA,NA
"3569",56,46,"Seward",2009,NA,"","M",70,6.6,8.8,NA,NA,"Charter","LEGACY",485932,NA,"B",8,29,NA,NA,NA
"3570",56,47,"Seward",2009,NA,"","M",66,5.4,7.2,NA,NA,"Charter","LEGACY",485932,NA,"B",8,29,NA,NA,NA
"3571",56,48,"Seward",2009,NA,"","M",61,4.2,5.6,NA,NA,"Charter","LEGACY",485932,NA,"B",8,29,NA,NA,NA
