"","MB_MR","SITE","SPECCODE","SURVAREA","SHSITE","YEAR","DATE","DAY_TYPE","SHIFT","BIWEEK","WEEK","STATWEEK","HARBOR","SUBHARBOR","HEADVAR2","SAMPTYPE","LITHCODE","LINENO","LENGTH","LENGTH_TYPE","AREA","SUBAREA","CLASS","CLASSN","GAF","INTVNUMB","PHOTO_NUM","IPHC_AREA","LOGBOOK_AREA","STAT_AREA","DISTRICT","SUB_DIST","Stat_Area_label","NOTES2","SAMP_TYPE","R_SLOT","MONTH","LENCM","GROSSWT","NETWT","ROUNDWT","OTOLITH","GF_area","LC_area"
"5080","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,14,10,3,"C","00128806","10",730,"STF",12,NA,2,"Charter","SF",13,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,73,8.74172728105141,7.53936755018688,10.0273588417485,NA,"SSEI","SSEIW"
"5081","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,14,10,3,"C","00128806","11",560,"STF",12,NA,2,"Charter","SF",15,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,56,3.70305697584006,3.19372896254249,4.24765952018151,NA,"SSEI","SSEIW"
"5082","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,14,10,3,"C","00128806","12",680,"STF",12,NA,2,"Charter","SF",15,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,68,6.94640441261685,5.99097802244174,7.96800076984751,NA,"SSEI","SSEIW"
"5083","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,14,10,3,"C","00128806","13",705,"STF",12,NA,2,"Charter","SF",15,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,70.5,7.80843367563802,6.73444155590393,8.95680726935223,NA,"SSEI","SSEIW"
"5084","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,14,10,3,"C","00128806","14",710,"STF",12,NA,2,"Charter","SF",15,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,71,7.98929093548086,6.89042324147201,9.16426291115777,NA,"SSEI","SSEIW"
"5085","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,0,13,4,"D","00128611","01",700,"STF",8,NA,2,"Charter","SF",1,"","2C",101452,"10145","101","45","101-45","","Catch Sampler","LEGAL",6,70,7.6304269041477,6.58091829516383,8.7526213325679,NA,"SSEI","SSEIW"
"5086","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,0,13,4,"D","00128611","02",745,"STF",8,NA,2,"Charter","SF",1,"","2C",101452,"10145","101","45","101-45","","Catch Sampler","LEGAL",6,74.5,9.33721825472724,8.05295315850166,10.7104277008072,NA,"SSEI","SSEIW"
"5087","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,0,13,4,"D","00128611","03",910,"STF",23,NA,2,"Charter","SF",5,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",6,91,17.8535793395215,15.3979519606891,20.4792761077166,NA,"SSEI","SSEIW"
"5088","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,0,13,4,"D","00128611","04",850,"STF",23,NA,2,"Charter","SF",5,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",6,85,14.3135877905572,12.344859985371,16.4186637805435,NA,"SSEI","SSEIW"
"5089","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,0,13,4,"D","00128611","05",980,"STF",23,NA,2,"Charter","SF",5,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",6,98,22.6988404372717,19.5767833424166,26.037121845414,NA,"SSEI","SSEIW"
"5090","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,0,13,4,"D","00128611","06",790,"STF",30,NA,1,"Private","SF",7,"","2C",101430,"10143","101","43","101-43","","Catch Sampler","N_A",6,79,11.2912744200948,9.7382433958611,12.9518637164953,NA,"SSEI","SSEIW"
"5091","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,0,13,4,"D","00128611","07",820,"STF",30,NA,1,"Private","SF",7,"","2C",101430,"10143","101","43","101-43","","Catch Sampler","N_A",6,82,12.7405468281241,10.9881791366113,14.614278251693,NA,"SSEI","SSEIW"
"5092","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,0,13,4,"D","00128611","08",1460,"STF",30,NA,1,"Private","SF",7,"","2C",101430,"10143","101","43","101-43","","Catch Sampler","N_A",6,146,82.5913261371203,71.2315019887251,94.7378976450044,NA,"SSEI","SSEIW"
"5093","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,0,13,4,"D","00128611","09",1350,"STF",30,NA,1,"Private","SF",7,"","2C",101430,"10143","101","43","101-43","","Catch Sampler","N_A",6,135,64.0785383269988,55.2650107917659,73.5024643530487,NA,"SSEI","SSEIW"
"5094","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,0,13,4,"D","00128611","10",940,"STF",23,NA,2,"Charter","SF",9,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",6,94,19.8319506194401,17.1042129489918,22.7486032221592,NA,"SSEI","SSEIW"
"5095","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,0,13,4,"D","00128611","11",860,"STF",23,NA,2,"Charter","SF",9,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",6,86,14.8664121475711,12.8216474535934,17.0527911132793,NA,"SSEI","SSEIW"
"5096","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,0,13,4,"D","00128611","12",810,"STF",23,NA,2,"Charter","SF",9,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",6,81,12.2439810253286,10.5599122758681,14.0446833269046,NA,"SSEI","SSEIW"
"5097","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,0,13,4,"D","00128611","13",880,"STF",23,NA,2,"Charter","SF",9,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",6,88,16.0160363013939,13.8131493343522,18.3714886146885,NA,"SSEI","SSEIW"
"5098","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,0,13,4,"D","00128611","14",790,"STF",23,NA,2,"Charter","SF",9,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",6,79,11.2912744200948,9.7382433958611,12.9518637164953,NA,"SSEI","SSEIW"
"5099","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,0,13,4,"D","00128611","15",795,"STF",23,NA,2,"Charter","SF",9,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",6,79.5,11.5244626193897,9.93935828841346,13.2193465235899,NA,"SSEI","SSEIW"
"5100","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,15,12,5,"C","00123696","01",780,"STF",5,NA,1,"Private","SF",1,"","2C",101290,"10129","101","29","101-29","","Creel Sampler","N_A",6,78,10.8347201758416,9.34448480063655,12.4281647848466,NA,"SSEI","SSEIW"
"5101","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,15,12,5,"C","00123696","02",815,"STF",5,NA,1,"Private","SF",1,"","2C",101290,"10129","101","29","101-29","","Creel Sampler","N_A",6,81.5,12.4905579619162,10.7725743842323,14.327523931029,NA,"SSEI","SSEIW"
"5102","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,15,12,5,"C","00123696","03",640,"STF",5,NA,1,"Private","SF",1,"","2C",101290,"10129","101","29","101-29","","Creel Sampler","N_A",6,64,5.70761016092118,4.92257072920152,6.54701906983802,NA,"SSEI","SSEIW"
"5103","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,15,12,5,"C","00123696","04",710,"STF",5,NA,1,"Private","SF",1,"","2C",101290,"10129","101","29","101-29","","Creel Sampler","N_A",6,71,7.98929093548086,6.89042324147201,9.16426291115777,NA,"SSEI","SSEIW"
"5104","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-20,1,NA,12,10,25,15,12,5,"C","00123696","05",700,"STF",1,NA,2,"Charter","SF",8,"","2C",101900,"10190","101","90","101-90","","Creel Sampler","LEGAL",6,70,7.6304269041477,6.58091829516383,8.7526213325679,NA,"SSEI","SSEIW"
"5105","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","01",860,"STF",19,NA,1,"Private","SF",3,"","2C",101530,"10153","101","53","101-53","","Creel Sampler","N_A",6,86,14.8664121475711,12.8216474535934,17.0527911132793,NA,"SSEI","SSEIW"
"5106","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","02",670,"STF",12,NA,1,"Private","SF",6,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","N_A",6,67,6.62084693163495,5.71019855759206,7.59456408159744,NA,"SSEI","SSEIW"
"5107","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","03",700,"STF",12,NA,1,"Private","SF",6,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","N_A",6,70,7.6304269041477,6.58091829516383,8.7526213325679,NA,"SSEI","SSEIW"
"5108","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","04",665,"STF",12,NA,1,"Private","SF",6,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","N_A",6,66.5,6.46209469001727,5.57328150899388,7.41246440696185,NA,"SSEI","SSEIW"
"5109","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","05",625,"STF",12,NA,1,"Private","SF",6,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","N_A",6,62.5,5.2854557703288,4.55848054298624,6.06277912217171,NA,"SSEI","SSEIW"
"5110","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","06",705,"STF",12,NA,1,"Private","SF",9,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","N_A",6,70.5,7.80843367563802,6.73444155590393,8.95680726935223,NA,"SSEI","SSEIW"
"5111","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","07",740,"STF",12,NA,1,"Private","SF",9,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","N_A",6,74,9.13570271299549,7.87915458445051,10.4792755973192,NA,"SSEI","SSEIW"
"5112","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","08",785,"STF",12,NA,1,"Private","SF",9,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","N_A",6,78.5,11.0613688531761,9.53995963395614,12.6881463131617,NA,"SSEI","SSEIW"
"5113","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","09",720,"STF",12,NA,1,"Private","SF",9,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","N_A",6,72,8.35965732014726,7.20984847775072,9.58909847540845,NA,"SSEI","SSEIW"
"5114","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","10",750,"STF",12,NA,1,"Private","SF",9,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","N_A",6,75,9.54178617567186,8.22938427965115,10.945081091936,NA,"SSEI","SSEIW"
"5115","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","11",930,"STF",12,NA,1,"Private","SF",9,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","N_A",6,93,19.1564901234037,16.5216570328072,21.9738038536336,NA,"SSEI","SSEIW"
"5116","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","12",720,"STF",10,NA,1,"Private","SF",17,"","2C",101451,"10145","101","45","101-45","","Creel Sampler","N_A",6,72,8.35965732014726,7.20984847775072,9.58909847540845,NA,"SSEI","SSEIW"
"5117","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","13",760,"STF",10,NA,1,"Private","SF",17,"","2C",101451,"10145","101","45","101-45","","Creel Sampler","N_A",6,76,9.96018088682265,8.5902319024382,11.4250084302428,NA,"SSEI","SSEIW"
"5118","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","14",700,"STF",10,NA,1,"Private","SF",17,"","2C",101451,"10145","101","45","101-45","","Creel Sampler","N_A",6,70,7.6304269041477,6.58091829516383,8.7526213325679,NA,"SSEI","SSEIW"
"5119","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","15",800,"STF",26,NA,1,"Private","SF",20,"","2C",101210,"10121","101","21","101-21","","Creel Sampler","N_A",6,80,11.7609592329861,10.1433265474259,13.4906243080765,NA,"SSEI","SSEIW"
"5120","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","16",810,"STF",26,NA,1,"Private","SF",20,"","2C",101210,"10121","101","21","101-21","","Creel Sampler","N_A",6,81,12.2439810253286,10.5599122758681,14.0446833269046,NA,"SSEI","SSEIW"
"5121","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","17",815,"STF",26,NA,1,"Private","SF",20,"","2C",101210,"10121","101","21","101-21","","Creel Sampler","N_A",6,81.5,12.4905579619162,10.7725743842323,14.327523931029,NA,"SSEI","SSEIW"
"5122","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","18",900,"STF",26,NA,1,"Private","SF",20,"","2C",101210,"10121","101","21","101-21","","Creel Sampler","N_A",6,90,17.2257015058852,14.8564340647168,19.7590573060733,NA,"SSEI","SSEIW"
"5123","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","19",1070,"STF",10,NA,1,"Private","SF",27,"","2C",101451,"10145","101","45","101-45","","Creel Sampler","N_A",6,107,30.1741209216465,26.0238944567846,34.6117796275235,NA,"SSEI","SSEIW"
"5124","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,7,NA,2,"C","00123755","20",745,"STF",10,NA,1,"Private","SF",27,"","2C",101451,"10145","101","45","101-45","","Creel Sampler","N_A",6,74.5,9.33721825472724,8.05295315850166,10.7104277008072,NA,"SSEI","SSEIW"
"5125","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,14,10,3,"C","00128733","01",790,"STF",12,NA,2,"Charter","SF",2,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,79,11.2912744200948,9.7382433958611,12.9518637164953,NA,"SSEI","SSEIW"
"5126","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,14,10,3,"C","00128733","02",710,"STF",12,NA,2,"Charter","SF",2,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,71,7.98929093548086,6.89042324147201,9.16426291115777,NA,"SSEI","SSEIW"
"5127","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,14,10,3,"C","00128733","03",710,"STF",12,NA,2,"Charter","SF",2,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,71,7.98929093548086,6.89042324147201,9.16426291115777,NA,"SSEI","SSEIW"
"5128","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,14,10,3,"C","00128733","04",700,"STF",12,NA,2,"Charter","SF",3,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,70,7.6304269041477,6.58091829516383,8.7526213325679,NA,"SSEI","SSEIW"
"5129","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,14,10,3,"C","00128733","05",675,"STF",12,NA,2,"Charter","SF",3,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,67.5,6.7822752439286,5.84942360319903,7.77973339225472,NA,"SSEI","SSEIW"
"5130","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,14,10,3,"C","00128733","06",690,"STF",12,NA,2,"Charter","SF",4,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,69,7.28286468232178,6.2811606783156,8.35394370215975,NA,"SSEI","SSEIW"
"5131","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,14,10,3,"C","00128733","07",695,"STF",12,NA,2,"Charter","SF",4,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,69.5,7.45524557430893,6.42983185753865,8.5516763705264,NA,"SSEI","SSEIW"
"5132","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,14,10,3,"C","00128733","08",705,"STF",12,NA,2,"Charter","SF",4,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,70.5,7.80843367563802,6.73444155590393,8.95680726935223,NA,"SSEI","SSEIW"
"5133","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,14,10,3,"C","00128733","09",710,"STF",12,NA,2,"Charter","SF",4,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,71,7.98929093548086,6.89042324147201,9.16426291115777,NA,"SSEI","SSEIW"
"5134","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,14,10,3,"C","00128733","10",825,"STF",12,NA,2,"Charter","SF",6,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,82.5,12.9939735987757,11.2067489351843,14.9049760837951,NA,"SSEI","SSEIW"
"5135","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,14,10,3,"C","00128733","11",645,"STF",12,NA,2,"Charter","SF",6,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,64.5,5.85335227363961,5.04826709560576,6.71419523715566,NA,"SSEI","SSEIW"
"5136","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,14,10,3,"C","00128733","12",725,"STF",12,NA,2,"Charter","SF",6,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,72.5,8.54921675080914,7.37333541510483,9.80653610208943,NA,"SSEI","SSEIW"
"5137","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,14,10,3,"C","00128733","13",630,"STF",12,NA,2,"Charter","SF",6,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,63,5.42368635597346,4.67769853713618,6.22133905439112,NA,"SSEI","SSEIW"
"5138","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,14,10,3,"C","00128733","14",710,"STF",12,NA,2,"Charter","SF",7,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,71,7.98929093548086,6.89042324147201,9.16426291115777,NA,"SSEI","SSEIW"
"5139","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,14,10,3,"C","00128733","15",705,"STF",12,NA,2,"Charter","SF",7,"","2C",101411,"10141","101","41","101-41","","Creel Sampler","LEGAL",6,70.5,7.80843367563802,6.73444155590393,8.95680726935223,NA,"SSEI","SSEIW"
"5140","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,14,2,3,"C","00128733","16",805,"STF",17,NA,1,"Private","SF",10,"","2C",101400,"10140","101","40","101-40","","Creel Sampler","N_A",6,80.5,12.0007900817551,10.3501704423003,13.7657266882595,NA,"SSEI","SSEIW"
"5141","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,14,2,3,"C","00128733","17",980,"STF",24,NA,1,"Private","SF",12,"","2C",101250,"10125","101","25","101-25","","Creel Sampler","N_A",6,98,22.6988404372717,19.5767833424166,26.037121845414,NA,"SSEI","SSEIW"
"5142","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,0,13,4,"D","00128604","01",840,"STF",5,NA,2,"Charter","SF",2,"","2C",101290,"10129","101","29","101-29","","Catch Sampler","LEGAL",6,84,13.7751416551806,11.8804731210747,15.8010292510293,NA,"SSEI","SSEIW"
"5143","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,0,13,4,"D","00128604","02",830,"STF",23,NA,2,"Charter","SF",5,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",6,83,13.2508642867348,11.4283062149386,15.1996472658684,NA,"SSEI","SSEIW"
"5144","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,0,13,4,"D","00128604","03",845,"STF",23,NA,2,"Charter","SF",5,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",6,84.5,14.0425805500267,12.1111277801179,16.1077999475568,NA,"SSEI","SSEIW"
"5145","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,0,13,4,"D","00128604","04",945,"STF",24,NA,2,"Charter","SF",7,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","LEGAL",6,94.5,20.175775942485,17.4007476497616,23.1429943741829,NA,"SSEI","SSEIW"
"5146","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,0,13,4,"D","00128604","05",815,"STF",24,NA,2,"Charter","SF",7,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","LEGAL",6,81.5,12.4905579619162,10.7725743842323,14.327523931029,NA,"SSEI","SSEIW"
"5147","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,0,13,4,"D","00128604","06",830,"STF",24,NA,2,"Charter","SF",7,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","LEGAL",6,83,13.2508642867348,11.4283062149386,15.1996472658684,NA,"SSEI","SSEIW"
"5148","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,0,13,4,"D","00128604","07",790,"STF",24,NA,2,"Charter","SF",7,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","LEGAL",6,79,11.2912744200948,9.7382433958611,12.9518637164953,NA,"SSEI","SSEIW"
"5149","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,0,13,4,"D","00128604","08",850,"STF",24,NA,2,"Charter","SF",7,"","2C",101250,"10125","101","25","101-25","","Catch Sampler","LEGAL",6,85,14.3135877905572,12.344859985371,16.4186637805435,NA,"SSEI","SSEIW"
"5150","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,0,13,4,"D","00128604","09",930,"STF",23,NA,2,"Charter","SF",9,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",6,93,19.1564901234037,16.5216570328072,21.9738038536336,NA,"SSEI","SSEIW"
"5151","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,0,13,4,"D","00128604","10",790,"STF",23,NA,2,"Charter","SF",9,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",6,79,11.2912744200948,9.7382433958611,12.9518637164953,NA,"SSEI","SSEIW"
"5152","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,0,13,4,"D","00128604","11",760,"STF",23,NA,2,"Charter","SF",9,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",6,76,9.96018088682265,8.5902319024382,11.4250084302428,NA,"SSEI","SSEIW"
"5153","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,0,13,4,"D","00128604","12",820,"STF",23,NA,2,"Charter","SF",9,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",6,82,12.7405468281241,10.9881791366113,14.614278251693,NA,"SSEI","SSEIW"
"5154","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,0,13,4,"D","00128604","13",870,"STF",23,NA,2,"Charter","SF",9,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",6,87,15.4338247731885,13.3110166823064,17.7036521874675,NA,"SSEI","SSEIW"
"5155","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,0,13,4,"D","00128604","14",760,"STF",23,NA,2,"Charter","SF",9,"","2C",102100,"10210","102","10","102-10","","Catch Sampler","LEGAL",6,76,9.96018088682265,8.5902319024382,11.4250084302428,NA,"SSEI","SSEIW"
"5156","Marine Boat","KETCHIKAN","200","A",81,2015,2015-06-21,1,NA,12,10,26,0,13,4,"D","00128604","15",780,"STF",8,NA,2,"Charter","SF",10,"","2C",101452,"10145","101","45","101-45","","Catch Sampler","LEGAL",6,78,10.8347201758416,9.34448480063655,12.4281647848466,NA,"SSEI","SSEIW"
