"","AREA","SITE","YEAR","MONTH","DAY","PAGE","LINE","SP","SEX","LENGTH","WEIGHT","AGE","STATAREA","FL","AGECONF","RARE","AGE2","PORT","USER"
"1702",161,2,1992,9,13,56,11,130,"F",117.5,NA,14,495938,NA,3,"",NA,"Seward","Private"
"1703",161,2,1992,9,13,56,12,130,"M",84,NA,8,NA,NA,3,"",NA,"Seward","Unknown"
"1704",161,2,1992,9,13,56,13,130,"M",85,NA,9,NA,NA,3,"",NA,"Seward","Unknown"
"1705",161,2,1992,9,13,56,14,130,"M",77.5,NA,8,NA,NA,2,"",NA,"Seward","Unknown"
"1706",161,2,1992,9,13,56,15,130,"M",99,NA,10,495932,NA,1,"",NA,"Seward","Charter"
"1707",161,2,1992,9,13,56,16,130,"F",98,NA,8,495932,NA,3,"",NA,"Seward","Charter"
"1708",17,754,1992,6,7,1,1,130,"F",107.5,NA,15,NA,NA,2,"",NA,"Kodiak","Unknown"
"1709",17,754,1992,6,10,2,1,130,"M",77.9,NA,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1710",17,754,1992,6,15,3,1,130,"F",116.8,15.5,15,NA,NA,3,"",NA,"Kodiak","Unknown"
"1711",17,754,1992,6,15,3,2,130,"M",85.3,5.5,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1712",17,754,1992,6,15,3,3,130,"F",91.3,8.25,7,NA,NA,2,"",NA,"Kodiak","Unknown"
"1713",17,754,1992,6,15,3,4,130,"M",60.2,NA,4,NA,NA,2,"",NA,"Kodiak","Unknown"
"1714",17,754,1992,6,20,4,1,130,"M",86.4,NA,10,NA,NA,2,"",NA,"Kodiak","Unknown"
"1715",17,754,1992,6,20,4,2,130,"F",94.9,NA,12,NA,NA,3,"",NA,"Kodiak","Unknown"
"1716",17,754,1992,6,21,5,1,130,"M",66.3,NA,5,NA,NA,3,"",NA,"Kodiak","Unknown"
"1717",17,754,1992,6,21,5,2,130,"M",80.7,NA,8,NA,NA,2,"",NA,"Kodiak","Unknown"
"1718",17,754,1992,6,22,6,1,130,"",76.3,NA,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1719",17,754,1992,6,22,6,2,130,"M",86.3,NA,13,NA,NA,2,"",NA,"Kodiak","Unknown"
"1720",17,754,1992,6,22,6,3,130,"F",97.2,NA,10,NA,NA,3,"",NA,"Kodiak","Unknown"
"1721",17,754,1992,6,22,6,4,130,"M",59.1,NA,4,NA,NA,3,"",NA,"Kodiak","Unknown"
"1722",17,754,1992,6,24,7,1,130,"M",74.7,NA,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1723",17,754,1992,7,1,8,1,130,"M",61.8,NA,4,NA,NA,3,"",NA,"Kodiak","Unknown"
"1724",17,754,1992,7,7,9,1,130,"F",115.4,NA,15,NA,NA,3,"",NA,"Kodiak","Unknown"
"1725",17,754,1992,7,7,9,2,130,"F",115.5,NA,14,NA,NA,2,"",NA,"Kodiak","Unknown"
"1726",17,754,1992,7,7,9,3,130,"M",78,NA,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1727",17,754,1992,7,7,9,4,130,"M",78.5,NA,9,NA,NA,2,"",NA,"Kodiak","Unknown"
"1728",17,754,1992,7,7,9,5,130,"",78.3,NA,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1729",17,754,1992,7,11,10,1,130,"F",115,15.25,14,NA,NA,3,"",NA,"Kodiak","Unknown"
"1730",17,754,1992,7,11,10,2,130,"F",99.7,9.75,10,NA,NA,3,"",NA,"Kodiak","Unknown"
"1731",17,754,1992,7,11,10,3,130,"M",80.4,4.5,7,NA,NA,2,"",NA,"Kodiak","Unknown"
"1732",17,754,1992,7,11,10,4,130,"F",62.7,2.25,4,NA,NA,2,"",NA,"Kodiak","Unknown"
"1733",17,754,1992,7,12,11,1,130,"M",89.5,6.75,10,NA,NA,1,"",NA,"Kodiak","Unknown"
"1734",17,754,1992,7,12,11,2,130,"F",107.3,NA,10,NA,NA,3,"",NA,"Kodiak","Unknown"
"1735",17,754,1992,7,19,12,1,130,"M",83,5.75,7,NA,NA,2,"",NA,"Kodiak","Unknown"
"1736",17,754,1992,7,19,12,2,130,"F",99.6,7.25,6,NA,NA,3,"",NA,"Kodiak","Unknown"
"1737",17,754,1992,7,19,12,3,130,"F",112.5,11.5,13,NA,NA,3,"",NA,"Kodiak","Unknown"
"1738",17,754,1992,7,20,13,1,130,"M",58.4,NA,4,NA,NA,3,"",NA,"Kodiak","Unknown"
"1739",17,754,1992,7,20,13,2,130,"M",88.2,NA,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1740",17,754,1992,7,20,13,3,130,"F",113,NA,13,NA,NA,3,"",NA,"Kodiak","Unknown"
"1741",17,754,1992,7,29,14,1,130,"M",79.4,NA,NA,NA,NA,NA,"",NA,"Kodiak","Unknown"
"1742",17,754,1992,7,29,14,2,130,"M",78.8,NA,7,NA,NA,2,"",NA,"Kodiak","Unknown"
"1743",17,754,1992,7,29,14,3,130,"F",90.2,NA,NA,NA,NA,1,"",NA,"Kodiak","Unknown"
"1744",17,754,1992,7,29,14,4,130,"F",93.2,NA,8,NA,NA,2,"",NA,"Kodiak","Unknown"
"1745",17,754,1992,7,29,14,5,130,"M",76.6,NA,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1746",17,754,1992,7,30,15,1,130,"M",72.5,NA,6,NA,NA,3,"",NA,"Kodiak","Unknown"
"1747",17,754,1992,7,30,15,2,130,"M",83.2,5.5,8,NA,NA,3,"",NA,"Kodiak","Private"
"1748",17,754,1992,7,30,15,3,130,"M",62.5,2,4,NA,NA,3,"",NA,"Kodiak","Private"
"1749",17,754,1992,8,7,16,1,130,"M",63,NA,4,NA,NA,3,"",NA,"Kodiak","Unknown"
"1750",17,754,1992,8,7,16,2,130,"M",79.2,NA,7,NA,NA,2,"",NA,"Kodiak","Unknown"
"1751",17,754,1992,8,7,16,3,130,"M",94,NA,13,NA,NA,2,"",NA,"Kodiak","Unknown"
"1752",17,754,1992,8,7,16,4,130,"M",78.8,NA,8,NA,NA,1,"",NA,"Kodiak","Unknown"
"1753",17,754,1992,8,7,16,5,130,"M",82.1,NA,9,NA,NA,3,"",NA,"Kodiak","Unknown"
"1754",17,754,1992,8,7,16,6,130,"F",92.3,NA,7,NA,NA,2,"",NA,"Kodiak","Unknown"
"1755",17,754,1992,8,8,17,1,130,"F",97.2,9.5,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1756",17,754,1992,8,8,17,2,130,"",82.5,NA,8,NA,NA,2,"",NA,"Kodiak","Unknown"
"1757",17,754,1992,8,8,17,3,130,"F",95.6,NA,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1758",17,754,1992,8,8,17,4,130,"",NA,6.5,NA,NA,NA,NA,"",NA,"Kodiak","Unknown"
"1759",17,754,1992,8,8,17,5,130,"F",100.5,11.5,10,NA,NA,3,"",NA,"Kodiak","Unknown"
"1760",17,754,1992,8,8,17,6,130,"M",81.8,5,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1761",17,754,1992,8,8,17,7,130,"M",84.8,6.25,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1762",17,754,1992,8,8,17,8,130,"F",96.5,9.5,10,NA,NA,3,"",NA,"Kodiak","Unknown"
"1763",17,754,1992,8,8,17,9,130,"M",74,4,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1764",17,754,1992,8,8,17,10,130,"F",88.2,7,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1765",17,754,1992,8,8,17,11,130,"M",80.4,6,7,NA,NA,3,"",NA,"Kodiak","Unknown"
"1766",17,754,1992,8,8,17,12,130,"F",99,12,NA,NA,NA,NA,"",NA,"Kodiak","Unknown"
"1767",17,754,1992,8,9,18,1,130,"",92,7.25,16,NA,NA,3,"",NA,"Kodiak","Unknown"
"1768",17,754,1992,8,9,18,2,130,"F",NA,7.5,9,NA,NA,3,"",NA,"Kodiak","Unknown"
"1769",17,754,1992,8,9,18,3,130,"F",115.5,14,7,NA,NA,3,"",NA,"Kodiak","Unknown"
"1770",17,754,1992,8,9,18,4,130,"F",113.4,NA,12,NA,NA,3,"",NA,"Kodiak","Unknown"
"1771",17,754,1992,8,9,18,5,130,"F",103.2,NA,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1772",17,754,1992,8,9,18,6,130,"",NA,NA,15,NA,NA,3,"",NA,"Kodiak","Unknown"
"1773",17,754,1992,8,9,18,7,130,"M",80.5,NA,7,NA,NA,2,"",NA,"Kodiak","Unknown"
"1774",17,754,1992,8,12,19,1,130,"M",79.6,5.75,7,NA,NA,3,"",NA,"Kodiak","Unknown"
"1775",17,754,1992,8,12,19,2,130,"M",80.5,5.25,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1776",17,754,1992,8,12,19,3,130,"M",79.2,5,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1777",17,754,1992,8,12,19,4,130,"",118.5,15,NA,NA,NA,NA,"",NA,"Kodiak","Unknown"
"1778",17,754,1992,8,12,19,5,130,"",121.5,21,NA,NA,NA,NA,"",NA,"Kodiak","Unknown"
"1779",17,754,1992,8,12,19,6,130,"F",89.4,8.5,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1780",17,754,1992,8,12,19,7,130,"M",80.8,5.25,7,NA,NA,3,"",NA,"Kodiak","Unknown"
"1781",17,754,1992,8,12,19,8,130,"F",93.2,7.25,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1782",17,754,1992,8,12,19,9,130,"F",93.2,8.5,8,NA,NA,1,"",NA,"Kodiak","Unknown"
"1783",17,754,1992,8,12,19,10,130,"F",100.9,11.25,11,NA,NA,3,"",NA,"Kodiak","Unknown"
"1784",17,754,1992,8,12,19,11,130,"M",84.5,5.75,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1785",17,754,1992,8,12,19,12,130,"M",78.5,5.25,6,NA,NA,2,"",NA,"Kodiak","Unknown"
"1786",17,754,1992,8,12,19,13,130,"M",78.5,5.25,7,NA,NA,3,"",NA,"Kodiak","Unknown"
"1787",17,754,1992,8,12,19,14,130,"M",85,7.5,13,NA,NA,3,"",NA,"Kodiak","Unknown"
"1788",17,754,1992,8,12,19,15,130,"M",85.2,7.25,11,NA,NA,3,"",NA,"Kodiak","Unknown"
"1789",17,754,1992,8,12,19,16,130,"M",82,5.25,7,NA,NA,1,"",NA,"Kodiak","Unknown"
"1790",17,754,1992,8,12,19,17,130,"M",94.4,9,13,NA,NA,2,"",NA,"Kodiak","Unknown"
"1791",17,754,1992,8,15,20,1,130,"",62.2,NA,4,NA,NA,3,"",NA,"Kodiak","Unknown"
"1792",17,754,1992,8,17,21,1,130,"M",74.6,NA,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1793",17,754,1992,8,17,21,2,130,"M",75.4,NA,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1794",17,754,1992,8,17,21,3,130,"F",90.5,NA,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1795",17,754,1992,8,17,21,4,130,"M",84.8,NA,13,NA,NA,3,"",NA,"Kodiak","Unknown"
"1796",17,754,1992,8,17,21,5,130,"F",109.6,NA,13,NA,NA,3,"",NA,"Kodiak","Unknown"
"1797",17,754,1992,8,18,22,1,130,"M",84,NA,15,NA,NA,3,"",NA,"Kodiak","Unknown"
"1798",17,754,1992,8,26,23,1,130,"",112.4,NA,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1799",17,754,1992,8,27,24,1,130,"M",85,NA,6,NA,NA,2,"",NA,"Kodiak","Unknown"
"1800",17,754,1992,8,27,24,2,130,"M",70.6,NA,8,NA,NA,3,"",NA,"Kodiak","Unknown"
"1801",17,754,1992,8,27,24,3,130,"F",92,NA,13,NA,NA,2,"",NA,"Kodiak","Unknown"
"1802",17,754,1992,8,29,25,1,130,"",118.5,19,8,NA,NA,3,"",NA,"Kodiak","Charter"
"1803",10,1,1992,7,2,1,1,130,"M",89.3,NA,13,NA,NA,3,"",NA,"Valdez","Charter"
"1804",10,1,1992,7,2,1,2,130,"",61,NA,3,NA,NA,3,"",NA,"Valdez","Charter"
"1805",10,1,1992,7,2,1,3,130,"",63,NA,3,NA,NA,3,"",NA,"Valdez","Charter"
"1806",10,1,1992,7,3,2,1,130,"F",117.6,NA,13,NA,NA,3,"",NA,"Valdez","Charter"
"1807",10,1,1992,7,3,2,2,130,"F",89.3,NA,8,NA,NA,3,"",NA,"Valdez","Charter"
"1808",10,1,1992,7,3,2,3,130,"",88.7,NA,13,NA,NA,2,"",NA,"Valdez","Charter"
"1809",10,1,1992,7,3,3,1,130,"M",97,NA,13,NA,NA,3,"",NA,"Valdez","Charter"
"1810",10,1,1992,7,3,3,2,130,"F",93,NA,8,NA,NA,3,"",NA,"Valdez","Charter"
"1811",10,1,1992,7,17,4,1,130,"F",96,NA,8,NA,NA,3,"",NA,"Valdez","Charter"
"1812",10,1,1992,7,20,5,1,130,"M",95,NA,10,NA,NA,3,"",NA,"Valdez","Charter"
"1813",10,1,1992,7,20,5,2,130,"",82,NA,8,NA,NA,3,"",NA,"Valdez","Charter"
"1814",10,1,1992,7,25,6,1,130,"F",92,NA,8,NA,NA,3,"",NA,"Valdez","Charter"
"1815",10,1,1992,7,25,6,2,130,"M",103,NA,14,NA,NA,3,"",NA,"Valdez","Charter"
"1816",10,1,1992,7,25,6,3,130,"",90,NA,11,NA,NA,3,"",NA,"Valdez","Charter"
"1817",10,1,1992,7,25,6,4,130,"",88.3,NA,7,NA,NA,3,"",NA,"Valdez","Charter"
"1818",10,1,1992,7,17,7,1,130,"M",89.3,NA,9,NA,NA,3,"",NA,"Valdez","Charter"
"1819",10,1,1992,7,17,7,2,130,"M",74.5,NA,6,NA,NA,3,"",NA,"Valdez","Charter"
"1820",10,1,1992,7,17,7,3,130,"M",89.2,NA,9,NA,NA,3,"",NA,"Valdez","Charter"
"1821",10,1,1992,7,17,7,4,130,"F",NA,NA,8,NA,NA,3,"",NA,"Valdez","Charter"
"1822",10,1,1992,7,17,7,5,130,"M",83.2,NA,8,NA,NA,2,"",NA,"Valdez","Charter"
"1823",10,1,1992,7,17,7,6,130,"M",86.3,NA,8,NA,NA,1,"",NA,"Valdez","Charter"
"1824",10,1,1992,7,17,7,7,130,"",104.3,NA,11,NA,NA,3,"",NA,"Valdez","Charter"
"1825",10,1,1992,7,17,7,8,130,"F",95.6,NA,7,NA,NA,2,"",NA,"Valdez","Charter"
"1826",10,1,1992,7,26,8,1,130,"F",108,NA,13,NA,NA,3,"",NA,"Valdez","Charter"
"1827",10,1,1992,7,26,8,2,130,"F",100,NA,8,NA,NA,2,"",NA,"Valdez","Charter"
"1828",10,1,1992,7,30,9,1,130,"F",88,NA,8,NA,87.8,2,"",NA,"Valdez","Unknown"
"1829",10,1,1992,7,30,9,2,130,"M",80,NA,8,NA,79.8,3,"",NA,"Valdez","Unknown"
"1830",10,1,1992,7,30,9,3,130,"M",89.5,NA,10,NA,89.3,2,"",NA,"Valdez","Unknown"
"1831",10,1,1992,7,30,9,4,130,"",NA,NA,7,NA,NA,3,"",NA,"Valdez","Unknown"
"1832",10,1,1992,7,31,10,1,130,"F",101,NA,11,NA,NA,3,"",NA,"Valdez","Charter"
"1833",10,1,1992,7,31,10,2,130,"",76.5,NA,8,NA,NA,3,"",NA,"Valdez","Charter"
"1834",10,1,1992,7,31,10,3,130,"M",88.1,NA,9,NA,85.3,3,"",NA,"Valdez","Charter"
"1835",10,1,1992,7,31,10,4,130,"F",82,NA,7,NA,NA,3,"",NA,"Valdez","Charter"
"1836",10,1,1992,8,1,11,1,130,"",82.4,NA,10,NA,NA,3,"",NA,"Valdez","Charter"
"1837",10,1,1992,8,1,11,2,130,"M",78.2,NA,8,NA,77.9,3,"",NA,"Valdez","Charter"
"1838",10,1,1992,8,1,11,3,130,"",81.1,NA,9,NA,80.8,3,"",NA,"Valdez","Charter"
"1839",10,1,1992,8,1,11,4,130,"",95,NA,14,NA,NA,2,"",NA,"Valdez","Charter"
"1840",10,1,1992,8,1,11,5,130,"F",93,NA,7,NA,91.9,3,"",NA,"Valdez","Charter"
"1841",10,1,1992,8,1,11,6,130,"",89.3,NA,7,NA,89,3,"",NA,"Valdez","Charter"
"1842",10,1,1992,8,1,11,7,130,"F",120.7,NA,15,NA,NA,3,"",NA,"Valdez","Charter"
"1843",10,1,1992,8,1,11,8,130,"",NA,NA,7,NA,NA,3,"",NA,"Valdez","Charter"
"1844",10,1,1992,8,1,11,9,130,"M",87.3,NA,6,NA,86.3,3,"",NA,"Valdez","Charter"
"1845",10,1,1992,8,1,11,10,130,"M",95.7,NA,7,NA,94.6,3,"",NA,"Valdez","Charter"
"1846",10,1,1992,8,1,11,11,130,"M",81,NA,11,NA,NA,3,"",NA,"Valdez","Charter"
"1847",10,1,1992,8,1,11,12,130,"",89.5,NA,13,NA,NA,3,"",NA,"Valdez","Charter"
"1848",10,1,1992,8,1,11,13,130,"M",86.6,NA,10,NA,NA,3,"",NA,"Valdez","Unknown"
"1849",10,1,1992,8,1,12,1,130,"",83,NA,8,NA,82.5,3,"",NA,"Valdez","Charter"
"1850",10,1,1992,8,1,12,2,130,"F",86.2,NA,8,NA,86,3,"",NA,"Valdez","Charter"
"1851",10,1,1992,8,1,12,3,130,"M",87,NA,14,NA,86.5,3,"",NA,"Valdez","Charter"
"1852",10,1,1992,8,1,12,4,130,"F",106,NA,10,NA,105.4,3,"",NA,"Valdez","Charter"
"1853",10,1,1992,8,1,12,5,130,"",92,NA,13,NA,91.3,3,"",NA,"Valdez","Charter"
"1854",10,1,1992,8,1,12,6,130,"",83,NA,10,NA,82.5,3,"",NA,"Valdez","Charter"
"1855",10,1,1992,8,7,13,1,130,"M",82.9,NA,9,NA,82.5,3,"",NA,"Valdez","Charter"
"1856",10,1,1992,8,7,13,2,130,"F",118.2,NA,14,NA,NA,2,"",NA,"Valdez","Charter"
"1857",10,1,1992,8,7,13,3,130,"F",97,NA,8,NA,96.2,3,"",NA,"Valdez","Charter"
"1858",10,1,1992,8,8,14,1,130,"F",115,NA,15,NA,NA,3,"",NA,"Valdez","Charter"
"1859",10,1,1992,8,8,14,2,130,"F",108.5,NA,10,NA,NA,3,"",NA,"Valdez","Charter"
"1860",10,1,1992,8,8,14,3,130,"F",106,NA,10,NA,105,3,"",NA,"Valdez","Charter"
"1861",10,1,1992,8,8,14,4,130,"F",88,NA,8,NA,NA,3,"",NA,"Valdez","Charter"
"1862",10,1,1992,8,8,14,5,130,"M",86.5,NA,12,NA,NA,2,"",NA,"Valdez","Charter"
"1863",10,1,1992,8,9,15,1,130,"M",82.2,NA,NA,NA,NA,NA,"",NA,"Valdez","Charter"
"1864",10,1,1992,8,9,15,2,130,"",82,NA,7,NA,NA,2,"",NA,"Valdez","Charter"
"1865",10,1,1992,8,18,16,1,130,"",122.4,NA,16,NA,121.7,3,"",NA,"Valdez","Charter"
"1866",10,1,1992,7,20,17,1,130,"M",61,NA,5,NA,NA,3,"",NA,"Valdez","Charter"
"1867",10,1,1992,7,20,17,2,130,"",85,NA,9,NA,NA,3,"",NA,"Valdez","Charter"
"1868",10,1,1992,7,20,17,3,130,"F",109.5,NA,11,NA,NA,2,"",NA,"Valdez","Charter"
"1869",10,1,1992,7,20,17,4,130,"",99,NA,9,NA,NA,3,"",NA,"Valdez","Charter"
"1870",10,1,1992,7,20,17,5,130,"F",119.5,NA,20,NA,NA,2,"",NA,"Valdez","Charter"
"1871",10,1,1992,8,27,18,1,130,"F",103.7,NA,11,466002,102.6,3,"",NA,"Valdez","Charter"
"1872",10,1,1992,8,27,18,2,130,"M",87.1,NA,12,466002,86.8,2,"",NA,"Valdez","Charter"
"1873",10,1,1992,8,27,18,3,130,"F",96.6,NA,7,466002,95.2,3,"",NA,"Valdez","Charter"
"1874",10,1,1992,8,27,18,4,130,"F",96,NA,10,466002,95,3,"",NA,"Valdez","Charter"
"1875",10,1,1992,8,27,18,5,130,"F",100.7,NA,11,466002,NA,3,"",NA,"Valdez","Charter"
"1876",10,1,1992,8,27,18,6,130,"F",86,NA,5,466002,85.6,3,"",NA,"Valdez","Charter"
"1877",10,1,1992,8,27,18,7,130,"F",85.4,NA,9,466002,84.9,2,"",NA,"Valdez","Charter"
"1878",10,1,1992,8,27,18,8,130,"",74.2,NA,9,466002,73.1,3,"",NA,"Valdez","Charter"
"1879",10,1,1992,8,28,19,1,130,"M",84.5,6,8,NA,82,3,"",NA,"Valdez","Charter"
"1880",10,1,1992,8,28,19,2,130,"M",86.5,6.6,11,NA,85.5,3,"",NA,"Valdez","Charter"
"1881",10,1,1992,8,28,19,3,130,"F",100,9.25,11,NA,99,3,"",NA,"Valdez","Charter"
"1882",10,1,1992,8,28,19,4,130,"F",107.6,14.3,10,NA,106.5,3,"",NA,"Valdez","Charter"
"1883",10,1,1992,8,28,19,5,130,"F",107.9,13.7,11,NA,106.4,3,"",NA,"Valdez","Charter"
"1884",10,1,1992,8,29,20,1,130,"F",106.2,11.4,13,NA,105.5,2,"",NA,"Valdez","Charter"
"1885",10,1,1992,8,29,20,2,130,"F",100.8,9.7,11,NA,99.4,3,"",NA,"Valdez","Charter"
"1886",10,1,1992,8,29,20,3,130,"M",87.3,NA,13,466002,85.9,2,"",NA,"Valdez","Charter"
"1887",10,1,1992,8,29,20,4,130,"M",82,NA,7,466002,81.3,3,"",NA,"Valdez","Charter"
"1888",10,1,1992,8,29,20,5,130,"M",NA,NA,10,NA,NA,3,"",NA,"Valdez","Charter"
"1889",10,1,1992,8,29,20,6,130,"F",114.4,NA,12,NA,112.5,3,"",NA,"Valdez","Charter"
"1890",10,1,1992,8,29,20,7,130,"F",84.3,NA,7,NA,82.5,2,"",NA,"Valdez","Charter"
"1891",10,1,1992,8,29,20,8,130,"F",89.5,5.75,6,NA,88.5,1,"",NA,"Valdez","Charter"
"1892",10,1,1992,8,29,20,9,130,"",83.3,NA,12,466002,82.4,3,"",NA,"Valdez","Charter"
"1893",10,1,1992,8,29,20,10,130,"M",80.6,NA,11,466002,79.7,3,"",NA,"Valdez","Charter"
"1894",10,1,1992,8,29,20,11,130,"M",82.3,NA,11,466002,81.6,3,"",NA,"Valdez","Charter"
"1895",10,1,1992,8,30,21,1,130,"F",82.4,NA,5,NA,81.4,1,"",NA,"Valdez","Unknown"
"1896",10,1,1992,9,2,22,1,130,"F",83,NA,8,NA,NA,3,"",NA,"Valdez","Charter"
"1897",10,1,1992,9,2,22,2,130,"F",111.6,NA,14,NA,NA,3,"",NA,"Valdez","Charter"
"1898",10,1,1992,9,3,23,1,130,"M",63.5,NA,4,NA,NA,3,"",NA,"Valdez","Unknown"
"1899",10,1,1992,9,4,24,1,130,"F",102.3,NA,12,466003,NA,3,"",NA,"Valdez","Charter"
"1900",10,1,1992,9,4,24,2,130,"F",92.8,NA,8,466003,NA,2,"",NA,"Valdez","Charter"
"1901",10,1,1992,9,4,24,3,130,"F",99.5,NA,10,466003,NA,3,"",NA,"Valdez","Charter"
"1902",10,1,1992,9,4,24,4,130,"F",91.2,NA,7,466003,NA,3,"",NA,"Valdez","Charter"
"1903",10,1,1992,9,4,24,5,130,"M",82.5,NA,10,466003,NA,3,"",NA,"Valdez","Charter"
"1904",10,1,1992,9,4,24,6,130,"F",89.5,NA,8,466003,NA,2,"",NA,"Valdez","Charter"
"1905",10,1,1992,9,4,24,7,130,"M",78.4,NA,9,466003,NA,3,"",NA,"Valdez","Charter"
"1906",10,1,1992,9,4,24,8,130,"F",97,NA,11,466003,NA,3,"",NA,"Valdez","Charter"
"1907",10,1,1992,9,4,24,9,130,"F",88.1,NA,8,466003,NA,1,"",NA,"Valdez","Charter"
"1908",161,3,1992,7,3,1,1,130,"F",76.5,NA,6,NA,NA,3,"",NA,"Homer","Charter"
"1909",161,3,1992,7,3,1,2,130,"F",106.5,NA,13,NA,NA,1,"",NA,"Homer","Charter"
"1910",161,3,1992,7,3,1,3,130,"F",121,NA,14,NA,NA,2,"",NA,"Homer","Charter"
"1911",161,3,1992,7,3,1,4,130,"F",111.8,NA,15,NA,NA,2,"",NA,"Homer","Charter"
"1912",161,3,1992,7,4,2,1,130,"",63.5,NA,4,NA,NA,3,"",NA,"Homer","Charter"
"1913",161,3,1992,7,4,2,2,130,"F",128,NA,16,NA,NA,3,"",NA,"Homer","Charter"
"1914",161,3,1992,7,5,3,1,130,"M",93,NA,10,NA,NA,3,"",NA,"Homer","Charter"
"1915",161,3,1992,7,5,3,2,130,"F",65,NA,4,NA,NA,3,"",NA,"Homer","Charter"
"1916",161,3,1992,7,5,3,3,130,"",65.5,NA,5,NA,NA,3,"",NA,"Homer","Charter"
"1917",161,3,1992,7,6,4,1,130,"F",108,NA,15,NA,NA,2,"",NA,"Homer","Charter"
"1918",161,3,1992,7,6,4,2,130,"",112.5,NA,11,NA,NA,2,"",NA,"Homer","Charter"
"1919",161,3,1992,7,7,5,1,130,"M",89,NA,10,NA,NA,3,"",NA,"Homer","Charter"
"1920",161,3,1992,7,7,5,2,130,"F",110.5,NA,13,NA,NA,2,"",NA,"Homer","Charter"
"1921",161,3,1992,7,7,5,3,130,"F",90,NA,7,NA,NA,3,"",NA,"Homer","Charter"
"1922",161,3,1992,7,7,5,4,130,"M",NA,NA,8,NA,NA,2,"",NA,"Homer","Charter"
"1923",161,3,1992,7,7,5,5,130,"F",97,NA,8,NA,NA,2,"",NA,"Homer","Charter"
"1924",161,3,1992,7,7,5,6,130,"F",91,NA,9,NA,NA,3,"",NA,"Homer","Charter"
"1925",161,3,1992,7,7,5,7,130,"M",84,NA,9,NA,NA,3,"",NA,"Homer","Charter"
"1926",161,3,1992,7,7,5,8,130,"M",84.5,NA,9,NA,NA,3,"",NA,"Homer","Charter"
"1927",161,3,1992,7,7,5,9,130,"F",96.5,NA,7,NA,NA,3,"",NA,"Homer","Charter"
"1928",161,3,1992,7,7,5,10,130,"M",90.5,NA,11,NA,NA,2,"",NA,"Homer","Charter"
"1929",161,3,1992,7,7,5,11,130,"M",80,NA,9,NA,NA,3,"",NA,"Homer","Charter"
"1930",161,3,1992,7,14,6,1,130,"F",126.5,NA,14,NA,NA,3,"",NA,"Homer","Charter"
"1931",161,3,1992,7,14,6,2,130,"F",73.5,NA,6,NA,NA,3,"",NA,"Homer","Charter"
"1932",161,3,1992,7,14,6,3,130,"",63,NA,4,NA,NA,3,"",NA,"Homer","Charter"
"1933",161,3,1992,7,14,6,4,130,"M",99,NA,16,NA,NA,2,"",NA,"Homer","Charter"
"1934",161,3,1992,7,14,6,5,130,"F",62,NA,4,NA,NA,3,"",NA,"Homer","Charter"
"1935",161,3,1992,7,16,7,1,130,"M",65,NA,5,NA,NA,3,"",NA,"Homer","Charter"
"1936",161,3,1992,7,16,7,2,130,"F",62,NA,4,NA,NA,3,"",NA,"Homer","Charter"
"1937",161,3,1992,7,16,7,3,130,"F",71,NA,4,NA,NA,3,"",NA,"Homer","Charter"
"1938",161,3,1992,7,16,7,4,130,"F",90,NA,7,NA,NA,3,"",NA,"Homer","Charter"
"1939",161,3,1992,7,17,8,1,130,"F",90,6.5,8,NA,NA,3,"",NA,"Homer","Charter"
"1940",161,3,1992,7,17,8,2,130,"F",64,NA,4,NA,NA,2,"",NA,"Homer","Charter"
"1941",161,3,1992,7,17,8,3,130,"M",89,6,9,NA,NA,2,"",NA,"Homer","Charter"
"1942",161,3,1992,7,17,8,4,130,"F",59,NA,4,NA,NA,3,"",NA,"Homer","Charter"
"1943",161,3,1992,7,17,8,5,130,"F",95.5,8,11,NA,NA,3,"",NA,"Homer","Charter"
"1944",161,3,1992,7,17,8,6,130,"F",64,NA,4,NA,NA,3,"",NA,"Homer","Charter"
