"","species","SFmgmtarea","YEAR","n","piC","vpiC","piP","vpiP","HiC","SEHiC","HiP","SEHiP","Hi","SEHi","pi","SEpi"
"868","Rougheye","PWS",2013,2414,0.00139275766016713,9.69211070569461e-07,0,0,35.1908077994429,24.9100446744163,0,0,35.1908077994429,24.9100446744163,0.000730478625831715,0.000517561935837997
"869","Shortraker","PWS",2013,2414,0.00139275766016713,9.69211070569461e-07,0,0,35.1908077994429,24.9100446744163,0,0,35.1908077994429,24.9100446744163,0.000730478625831715,0.000517561935837997
"870","Silvergray","PWS",2013,2414,0.0132311977715877,9.09835064607448e-06,0.0184049079754601,1.84914711748976e-05,334.312674094708,78.1475187715665,421.619631901841,104.790483419093,755.932305996548,130.721383504611,0.0156913815463736,0.00258869824846774
"871","Tiger","PWS",2013,2414,0.00696378830083565,4.81902017654132e-06,0.00306748466257669,3.13006673533423e-06,175.954038997214,56.1703265445112,70.2699386503068,40.8365968085182,246.223977647521,69.4459014126715,0.00511103222932063,0.00142941399141038
"872","Yelloweye","PWS",2013,2414,0.20891364902507,0.000115169851063484,0.194274028629857,0.000160216612517689,5278.62116991644,389.622374047074,4450.42944785276,483.689968680251,9729.0506177692,621.097077887169,0.201952270218354,0.00824909950299616
"873","Yellowtail","PWS",2013,2414,0.0104456824512535,7.20318478702513e-06,0.0132924335378323,1.34245084426557e-05,263.931058495822,69.1514837849023,304.503067484663,87.7266521254669,568.434125980484,111.704490522075,0.0117993591277734,0.00224103064772547
"874","Black","PWS",2014,2702,0.618434603501545,0.000121573026632371,0.310526315789474,0.000282081321464677,18895.0324407827,1177.08197941291,8202.86315789474,909.35715905931,27097.8955986774,1487.43148715867,0.47566036965152,0.0130988281264752
"875","China","PWS",2014,2702,0.0123583934088568,6.28833772344604e-06,0.00921052631578947,1.20233103040522e-05,377.585993820803,79.7325626644365,243.305263157895,94.1652670182518,620.891256978698,123.387110597732,0.0108987564636679,0.00209803724442683
"876","Copper","PWS",2014,2702,0.0123583934088568,6.28833772344604e-06,0.075,9.1403162055336e-05,377.585993820803,79.7325626644365,1981.2,316.301389269404,2358.7859938208,326.19603063617,0.0414047287791747,0.00496035990397574
"877","Dark","PWS",2014,2702,0.0669412976313079,3.21793716139848e-05,0.0394736842105263,4.99545618779631e-05,2045.25746652935,211.755904503208,1042.73684210526,211.524934655502,3087.99430863461,299.304796274611,0.0542048185615794,0.00453881667911306
"878","Dusky","PWS",2014,2702,0.0607621009268795,2.94024049550908e-05,0.0526315789473684,6.56936704148555e-05,1856.46446961895,199.078405559303,1390.31578947368,252.120728907307,3246.78025909263,321.243013161043,0.0569920528549322,0.00475758835020893
"879","DuskyDrk","PWS",2014,2702,0.0144181256436663,7.32109391890251e-06,0.0118421052631579,1.54174832754864e-05,440.516992790937,86.6106214931928,312.821052631579,107.59370266632,753.338045422516,138.12242616203,0.0132236487462044,0.00232937011147906
"880","Quillback","PWS",2014,2702,0.0617919670442842,2.98679648908204e-05,0.163157894736842,0.000179891167486013,1887.92996910402,201.209264533536,4309.97894736842,546.635281672559,6197.90891647244,582.490600184556,0.108794413039942,0.00744994301272565
"881","Redstripe","PWS",2014,2702,0.00102986611740474,5.3003889396443e-07,0.00131578947368421,1.73130193905817e-06,31.4654994850669,22.2833801380936,34.7578947368421,34.7578947368421,66.223394221909,41.2875317367869,0.00116244614126822,0.000724406684545307
"882","Rougheye","PWS",2014,2702,0.00205973223480947,1.05898492422996e-06,0.00131578947368421,1.73130193905817e-06,62.9309989701339,31.6091579543528,34.7578947368421,34.7578947368421,97.688893706976,46.9813804939853,0.0017147728362263,0.000822971715706431
"883","Shortraker","PWS",2014,2702,0.00617919670442842,3.16384040830315e-06,0.00263157894736842,3.45804181767087e-06,188.792996910402,55.4067348763439,69.5157894736842,49.3534343579565,258.308786384086,74.2001870117763,0.00453419906236876,0.00128980702273839
"884","Sharpchin","PWS",2014,2702,0,0,0.00263157894736842,3.45804181767087e-06,0,0,69.5157894736842,49.3534343579565,69.5157894736842,49.3534343579565,0.00122023889262027,0.000865482058474269
"885","Silvergray","PWS",2014,2702,0.00720906282183316,3.6873221200742e-06,0.0197368421052632,2.54905127390976e-05,220.258496395469,60.0224969073275,521.368421052632,142.03261115795,741.6269174481,154.194561406476,0.0130180785593586,0.0025820565604968
"886","Tiger","PWS",2014,2702,0.00669412976313079,3.42571787215103e-06,0.00394736842105263,5.18021963583809e-06,204.525746652935,57.7542041897869,104.273684210526,60.6873191792418,308.799430863461,83.7764812507589,0.00542048185615794,0.00145092055328698
"887","Yelloweye","PWS",2014,2702,0.118434603501545,5.3790751259648e-05,0.302631578947368,0.000278057584151767,3618.5324407827,310.967234094996,7994.31578947368,890.182500621073,11612.8482302564,942.93451792406,0.203845042571511,0.0101213027248186
"888","Yellowtail","PWS",2014,2702,0.0113285272914521,5.77032033016947e-06,0.00394736842105263,5.18021963583809e-06,346.120494335736,76.1201921606703,104.273684210526,60.6873191792418,450.394178546263,97.3510881487235,0.0079059519834693,0.00167843659300097
"889","Black","PWS",2015,2426,0.647228637413395,0.000131902789327207,0.31700288184438,0.000312427207426751,19424.6258660508,1067.35208721298,8128.27089337176,900.094739592455,27552.8967594226,1396.21309917932,0.495083764746241,0.0135904813765045
"890","Canary","PWS",2015,2426,0,0,0.00144092219020173,2.07625675821575e-06,0,0,36.9466858789625,36.9466858789625,36.9466858789625,36.9466858789625,0.000663875907479606,0.000665022424514048
"891","China","PWS",2015,2426,0.00808314087759815,4.63189122539056e-06,0.0144092219020173,2.04929238473243e-05,242.591224018476,65.7263991898966,369.466858789625,120.842823260427,612.058082808101,137.56070472348,0.0109977554275259,0.00239300067441242
"892","Copper","PWS",2015,2426,0.00519630484988453,2.9863103788513e-06,0.0475504322766571,6.53526531990766e-05,155.951501154734,52.4246930009846,1219.24063400576,237.111509005775,1375.1921351605,242.837839183359,0.0247101168878676,0.00400716605621331
"893","Dark","PWS",2015,2426,0.0288683602771363,1.6195827875243e-05,0.0302593659942363,4.2343054493309e-05,866.397228637413,128.760101238687,775.880403458213,181.963729047786,1642.27763209563,222.912454474785,0.0295092381739641,0.00370129855865609
"894","Dusky","PWS",2015,2426,0.0421478060046189,2.33225698749948e-05,0.0590778097982709,8.02130190298849e-05,1264.93995381062,158.993586619664,1514.81412103746,270.781136458886,2779.75407484809,314.008573844968,0.0499479646173268,0.00490100000502599
"895","DuskyDrk","PWS",2015,2426,0.00808314087759815,4.63189122539056e-06,0.0230547550432277,3.25010581718967e-05,242.591224018476,65.7263991898966,591.146974063401,156.143161180551,833.738198081876,169.412651044499,0.0149810108724036,0.00290009688212822
"896","Quillback","PWS",2015,2426,0.0646651270207852,3.49413913161011e-05,0.164265129682997,0.000198098263857468,1940.72979214781,203.903440657059,4211.92219020173,540.313302195686,6152.65198234953,577.507642928986,0.110553824274514,0.00771308914898632
"897","Redstripe","PWS",2015,2426,0.000577367205542725,3.33352890036215e-07,0,0,17.3279445727483,17.3279445727483,0,0,17.3279445727483,17.3279445727483,0.000311356882337848,0.000311749466935564
"898","Rougheye","PWS",2015,2426,0.000577367205542725,3.33352890036215e-07,0.00144092219020173,2.07625675821575e-06,17.3279445727483,17.3279445727483,36.9466858789625,36.9466858789625,54.2746304517108,40.8082744128561,0.000975232789817455,0.000733635849963083
"899","Shortraker","PWS",2015,2426,0.00404157043879908,2.32538194522663e-06,0,0,121.295612009238,46.1373402455225,0,0,121.295612009238,46.1373402455225,0.00217949817636494,0.000829599940093361
"900","Silvergray","PWS",2015,2426,0.016743648960739,9.51086030053066e-06,0.069164265129683,9.29012547745367e-05,502.5103926097,96.0551005619956,1773.4409221902,298.992571457479,2275.9513147999,314.043213795061,0.0408953931468187,0.00495002011409785
"901","Tiger","PWS",2015,2426,0.00577367205542725,3.31619686101885e-06,0.00576368876080692,8.26907453488523e-06,173.279445727483,55.3182923309646,147.78674351585,74.7476999711477,321.066189243333,92.9910324568491,0.00576907245329691,0.00164914643316892
"902","Yelloweye","PWS",2015,2426,0.165704387990762,7.98650744028706e-05,0.263688760806916,0.000280168828616204,4973.12009237875,372.355772964848,6761.24351585014,776.055062062201,11734.3636082289,860.761454186127,0.21084871629973,0.00947328525922662
"903","Yellowtail","PWS",2015,2426,0.0023094688221709,1.33110062156575e-06,0.00288184438040346,4.1465214334352e-06,69.3117782909931,34.7663951323473,73.8933717579251,52.4526444050354,143.205150048918,62.9283889479112,0.00257317934431061,0.00112584691827728
"904","Black","PWS",2016,2269,0.588848358520063,0.000126228346813499,0.471428571428571,0.000713993333723174,24679.8124022929,1185.52306565333,12756.3857142857,1528.4240165072,37436.1981165786,1934.30734720004,0.542781721543527,0.0129148365097773
"905","Canary","PWS",2016,2269,0.00208441896821261,1.08450165056182e-06,0.00285714285714286,8.16326530612245e-06,87.3621677957269,43.774272581291,77.3114285714286,77.3114285714286,164.673596367155,88.8439301684491,0.00238757733492563,0.00128739872163983
"906","China","PWS",2016,2269,0.0114643043251694,5.90869345751265e-06,0.00285714285714286,8.16326530612245e-06,480.491922876498,103.961402475018,77.3114285714286,77.3114285714286,557.803351447927,129.557053811546,0.00808750563929661,0.00186912726640713
"907","Copper","PWS",2016,2269,0.00729546638874414,3.77593459797437e-06,0.0628571428571429,0.000168785451143208,305.767587285044,82.4726370859581,1700.85142857143,393.117970962314,2006.61901585647,401.675833180737,0.0290936627837276,0.00544758500214779
"908","Dark","PWS",2016,2269,0.0698280354351225,3.38644843078174e-05,0.0285714285714286,7.9527513010935e-05,2926.63262115685,275.722917782101,773.114285714286,253.495847990157,3699.74690687114,374.544085974567,0.0536420656054159,0.00510053661887649
"909","Dusky","PWS",2016,2269,0.0432516935904117,2.15750701730828e-05,0.0457142857142857,0.000124998538097187,1812.76498176133,210.27147362136,1236.98285714286,328.032181336845,3049.74783890419,389.639839610257,0.0442178283467572,0.00521642737615785
"910","DuskyDrk","PWS",2016,2269,0.0343929129755081,1.73149324883041e-05,0.0142857142857143,4.03485176305479e-05,1441.47576862949,185.462080220542,386.557142857143,175.735506622365,1828.03291148664,255.497850260135,0.0265043701191318,0.00359246780046514
"911","Quillback","PWS",2016,2269,0.0620114643043252,3.03264038577469e-05,0.0971428571428571,0.000251306941114555,2599.02449192288,257.489389488774,2628.58857142857,509.107035371774,5227.61306335145,570.517974444573,0.0757943637666765,0.00712741017090025
"912","Redstripe","PWS",2016,2269,0.00573215216258468,2.9714778905994e-06,0,0,240.245961438249,72.9507296253379,0,0,240.245961438249,72.9507296253379,0.00348328951933782,0.00105914366021364
"913","Rosethorn","PWS",2016,2269,0,0,0.00285714285714286,8.16326530612245e-06,0,0,77.3114285714286,77.3114285714286,77.3114285714286,77.3114285714286,0.00112092660062096,0.00112363936023155
"914","Shortraker","PWS",2016,2269,0.00416883793642522,2.16447274592547e-06,0,0,174.724335591454,62.0814530445253,0,0,174.724335591454,62.0814530445253,0.00253330146860933,0.000901242156302094
"915","Silvergray","PWS",2016,2269,0.00833767587285044,4.31082327105825e-06,0.0142857142857143,4.03485176305479e-05,349.448671182908,88.290120356404,386.557142857143,175.735506622365,736.005814040051,196.667520552754,0.0106712359403235,0.00279796778217594
"916","Tiger","PWS",2016,2269,0.00468994267847837,2.43375762051666e-06,0.00285714285714286,8.16326530612245e-06,196.564877540386,65.8937216340168,77.3114285714286,77.3114285714286,273.876306111814,101.582673416958,0.00397089075280646,0.00146890948883349
"917","Yelloweye","PWS",2016,2269,0.151120375195414,6.68837369114763e-05,0.242857142857143,0.000526869773697445,6333.7571651902,441.873959947088,6571.47142857143,929.635842450075,12905.2285937616,1029.3082123675,0.18711093928987,0.0105863253279323
"918","Yellowtail","PWS",2016,2269,0.00677436164669099,3.5080655218826e-06,0.0114285714285714,3.23723758844512e-05,283.927045336113,79.4170547677029,309.245714285714,156.546599964505,593.172759621827,175.538903233509,0.00860032128897402,0.00250884096987303
"919","Black","PWS",2017,1640,0.60057678442682,0.000173076703055094,0.486166007905138,0.000991304050248886,18040.7260273973,1052.14043807371,9612.4743083004,958.025302332394,27653.2003356977,1422.95888251875,0.555162521043498,0.0150216966932133
"920","Canary","PWS",2017,1640,0.000720980533525595,5.19812929722851e-07,0.00395256916996047,1.5622803043322e-05,21.6575342465753,21.6575342465753,78.1501976284585,78.1501976284585,99.8077318750338,81.0956360047118,0.00200372873210804,0.00162966234804528
"921","China","PWS",2017,1640,0.0158615717375631,1.12626134773284e-05,0.00395256916996047,1.5622803043322e-05,476.465753424658,103.906477312197,78.1501976284585,78.1501976284585,554.615951053116,130.015419919321,0.0111344070798241,0.00257451777145309
"922","Copper","PWS",2017,1640,0.0180245133381399,1.2770296000767e-05,0.0513833992094862,0.000193425180536368,541.438356164384,111.114027402507,1015.95256916996,284.831172304028,1557.39092533434,305.737017388624,0.0312660040018137,0.00597282091534673
"923","Dark","PWS",2017,1640,0.0216294160057678,1.52680983903444e-05,0.0118577075098814,4.64964376289346e-05,649.72602739726,122.354482299862,234.450592885375,135.605943117003,884.176620282636,182.646081664839,0.0177506297862447,0.0035953162438725
"924","Dusky","PWS",2017,1640,0.0540735400144196,3.69044677378994e-05,0.0395256916996047,0.000150648457917748,1624.31506849315,202.273706052834,781.501976284585,249.145958229166,2405.81704477774,320.917996787774,0.0482989107782967,0.0061043603002206
"925","DuskyDrk","PWS",2017,1640,0.0273972602739726,1.92255774916687e-05,0.00790513833992095,3.11216155863002e-05,822.986301369863,138.841536354021,156.300395256917,110.6214746734,979.28669662678,177.522063068405,0.0196600489174435,0.00347629918849684
"926","Quillback","PWS",2017,1640,0.0706560922855083,4.73764855039322e-05,0.106719367588933,0.000378295016549012,2122.43835616438,236.201923673946,2110.05533596838,415.5656427778,4232.49369213276,478.002251254739,0.084971064466338,0.00880238888691018
"927","Rougheye","PWS",2017,1640,0.000720980533525595,5.19812929722851e-07,0,0,21.6575342465753,21.6575342465753,0,0,21.6575342465753,21.6575342465753,0.000434794207034096,0.000435091629721079
"928","Shortraker","PWS",2017,1640,0.00865176640230714,6.18824916336728e-06,0,0,259.890410958904,75.9276569604475,0,0,259.890410958904,75.9276569604475,0.00521753048440915,0.00151254880027063
"929","Silvergray","PWS",2017,1640,0.0115356885364095,8.22699597864391e-06,0.0118577075098814,4.64964376289346e-05,346.520547945205,88.0501196597227,234.450592885375,135.605943117003,580.971140830581,161.68424592626,0.0116635108877674,0.00321218159196476
"930","Tiger","PWS",2017,1640,0.00432588320115357,3.10762621622189e-06,0.00395256916996047,1.5622803043322e-05,129.945205479452,53.3413358014005,78.1501976284585,78.1501976284585,208.095403107911,94.6189806246341,0.00417769976727852,0.00189520685377047
"931","Yelloweye","PWS",2017,1640,0.158615717375631,9.62891569819949e-05,0.272727272727273,0.000787091696182605,4764.65753424657,391.133421596452,5392.36363636364,688.116695609734,10157.0211706102,791.511175073737,0.203911207777604,0.012865268403766
"932","Yellowtail","PWS",2017,1640,0.00720980533525595,5.16437521088287e-06,0,0,216.575342465753,69.1628802039117,0,0,216.575342465753,69.1628802039117,0.00434794207034096,0.00137987560618761
"933","Black","PWS",2018,1646,0.65011636927851,0.000176603319623166,0.439775910364146,0.000692059154571721,17301.546935609,1135.45183520996,8642.47619047619,1267.40844961782,25944.0231260852,1701.63893004489,0.560782101117179,0.0155279823342921
