"","YEAR","MONTH","DAY","SUBL","LITHO","LINE","HOUR","NUMDAYS","ADFGSTAT","INTLOC","ANGLDAYS","WHOLEHRS","FRACHRS","LOGBOOK","PROXY","ZEROCATCH","HACAS","HAKEPT","HAREL","RFKEPT","RFREL","PELKEPT","PELREL","NPKEPT","NPREL","LCKEPT","LCREL","PSSKEPT","PSSREL","SDFKEPT","SDFREL","SSKKEPT","SSKREL","CODKEPT","CODREL","PORT","SUBLOC","TRFKEPT","TRFREL","USER","TARGET","BOATHRS","HALCPUE","HALHPUE","HALCPHR","HALHPHR"
"737",2005,6,19,NA,26505,6,13,1,515933,3,4,5,0,50612,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","S",5,NA,NA,NA,NA
"738",2005,6,19,NA,26505,7,15,1,525901,2,5,5,0,50372,NA,NA,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",5,2,2,0.4,0.4
"739",2005,6,21,NA,26508,1,13,1,515936,5,5,3,0,50072,NA,NA,8,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",3,3.6,1.6,1.2,0.533333333333333
"740",2005,6,21,NA,26508,2,13,1,525931,5,3,4,0,NA,NA,NA,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",4,4,2,1,0.5
"741",2005,6,21,NA,26508,3,14,1,525931,2,5,4,0,NA,NA,NA,0,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",4,4.4,2,1.1,0.5
"742",2005,6,21,NA,26508,4,14,1,525902,2,8,3,50,50497,NA,NA,16,16,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",3.5,9.5,2,2.71428571428571,0.571428571428571
"743",2005,6,21,NA,26508,5,14,1,525902,2,6,5,0,50567,NA,NA,0,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",5,5.16666666666667,1.83333333333333,1.03333333333333,0.366666666666667
"744",2005,6,21,NA,26508,6,14,1,525902,2,8,4,0,50571,NA,NA,0,16,20,0,0,4,12,0,0,0,4,0,0,0,0,0,0,0,2,"Homer","",4,12,"Charter","H",4,4.5,2,1.125,0.5
"745",2005,6,21,NA,26508,7,14,1,525902,2,11,3,0,50406,NA,NA,0,22,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",3,5.63636363636364,2,1.87878787878788,0.666666666666667
"746",2005,6,21,NA,26508,8,14,1,515936,2,5,6,0,50609,NA,NA,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","S",6,NA,NA,NA,NA
"747",2005,6,21,NA,26508,9,14,1,515907,2,4,5,0,50618,NA,NA,0,7,10,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"Homer","",0,1,"Charter","H",5,4.25,1.75,0.85,0.35
"748",2005,6,21,NA,26507,1,15,1,515935,4,5,4,50,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",4.5,0.4,0.4,0.0888888888888889,0.0888888888888889
"749",2005,6,21,NA,26507,2,15,1,525931,4,3,1,0,NA,NA,NA,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",1,0.666666666666667,0,0.666666666666667,0
"750",2005,6,21,NA,26507,3,15,1,515935,4,2,4,0,NA,NA,NA,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Homer","",0,0,"Private","H",4,2,1.5,0.5,0.375
"751",2005,6,21,NA,26507,4,15,1,515935,4,2,3,0,NA,NA,NA,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",3,1,1,0.333333333333333,0.333333333333333
"752",2005,6,21,NA,26507,5,15,1,515935,4,2,4,50,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",4.5,0,0,0,0
"753",2005,6,21,NA,26507,6,15,4,515935,4,6,4,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",4,NA,NA,0,0
"754",2005,6,21,NA,26507,7,15,1,515935,4,1,1,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",1,1,1,1,1
"755",2005,6,21,NA,26507,8,16,1,525836,1,13,4,0,50591,NA,NA,26,26,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",4,4.69230769230769,2,1.17307692307692,0.5
"756",2005,6,21,NA,26507,9,16,1,525836,1,7,4,0,50627,NA,NA,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",4,2.42857142857143,2,0.607142857142857,0.5
"757",2005,6,21,NA,26506,1,16,1,525902,1,7,6,0,50560,NA,NA,0,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",6,4.71428571428571,1.85714285714286,0.785714285714286,0.30952380952381
"758",2005,6,21,NA,26506,2,16,1,525931,1,6,6,0,50583,NA,NA,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Homer","",0,0,"Charter","H",6,4.5,2,0.75,0.333333333333333
"759",2005,6,21,NA,26506,3,17,1,515935,3,2,7,50,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",7.5,0.5,0.5,0.0666666666666667,0.0666666666666667
"760",2005,6,21,NA,26506,4,17,1,525931,3,7,5,50,50650,NA,NA,0,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","B+S",5.5,4.57142857142857,1.71428571428571,0.831168831168831,0.311688311688312
"761",2005,6,21,NA,26506,5,17,1,525931,3,3,3,50,NA,NA,NA,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",3.5,4.66666666666667,2,1.33333333333333,0.571428571428571
"762",2005,6,21,NA,26506,6,17,1,525901,3,4,4,0,50441,NA,NA,0,8,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",4,10.75,2,2.6875,0.5
"763",2005,6,21,NA,26506,7,18,1,515832,5,15,4,0,50673,NA,NA,0,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",4,3.93333333333333,1.93333333333333,0.983333333333333,0.483333333333333
"764",2005,6,21,NA,26506,8,18,1,515907,5,4,10,0,NA,NA,NA,0,0,8,0,0,4,12,0,0,0,15,0,0,0,0,0,0,0,0,"Homer","",4,12,"Charter","R",10,NA,NA,NA,NA
"765",2005,6,21,NA,26506,9,18,1,515907,5,4,10,0,NA,NA,NA,0,0,40,0,0,8,99,0,1,0,10,0,0,0,0,0,0,0,0,"Homer","",8,100,"Charter","R",10,NA,NA,NA,NA
"766",2005,6,21,NA,26503,1,19,1,515935,4,2,4,0,NA,NA,NA,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Homer","",0,0,"Private","H",4,3,2,0.75,0.5
"767",2005,6,25,NA,26524,1,13,1,515936,2,4,4,0,50374,NA,NA,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,"Homer","",0,0,"Charter","H",4,1.5,1.25,0.375,0.3125
"768",2005,6,25,NA,26524,2,14,1,515936,4,2,8,0,NA,NA,NA,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",8,5,2,0.625,0.25
"769",2005,6,25,NA,26524,3,14,1,515933,4,4,7,0,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Homer","",0,0,"Private","H",7,0.25,0.25,0.0357142857142857,0.0357142857142857
"770",2005,6,25,NA,26524,4,14,1,515936,4,2,2,50,NA,NA,NA,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",2.5,2.5,2,1,0.8
"771",2005,6,25,NA,26524,5,14,1,515936,4,5,4,50,NA,NA,NA,0,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",4.5,3.8,2,0.844444444444444,0.444444444444444
"772",2005,6,25,NA,26524,6,15,1,525902,1,14,8,0,50646,NA,NA,0,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",8,4.14285714285714,2,0.517857142857143,0.25
"773",2005,6,25,NA,26524,7,15,1,515905,1,7,4,0,50641,NA,NA,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",4,2.28571428571429,2,0.571428571428571,0.5
"774",2005,6,25,NA,26524,8,15,1,525836,1,6,5,0,50611,NA,NA,0,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",5,3.16666666666667,2,0.633333333333333,0.4
"775",2005,6,25,NA,26524,9,15,1,515936,1,7,1,0,50626,NA,NA,0,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",1,7,2,7,2
"776",2005,6,25,NA,26523,1,15,1,525836,1,7,4,0,50579,NA,NA,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",4,2.28571428571429,1.85714285714286,0.571428571428571,0.464285714285714
"777",2005,6,25,NA,26523,2,15,1,515937,1,16,2,50,50667,NA,NA,32,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",2.5,2.75,2,1.1,0.8
"778",2005,6,25,NA,26523,3,15,1,515936,1,18,5,50,50659,NA,NA,0,36,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Homer","",0,0,"Charter","H",5.5,4,2,0.727272727272727,0.363636363636364
"779",2005,6,25,NA,26523,4,15,1,525902,1,4,4,0,50048,NA,NA,0,8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",4,5.75,2,1.4375,0.5
"780",2005,6,25,NA,26523,5,16,1,515933,3,6,4,50,NA,NA,NA,0,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",4.5,5.33333333333333,2,1.18518518518519,0.444444444444444
"781",2005,6,25,NA,26523,6,16,1,525931,3,11,6,0,NA,NA,NA,0,21,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,"Homer","",0,0,"Private","H",6,3.72727272727273,1.90909090909091,0.621212121212121,0.318181818181818
"782",2005,6,25,NA,26523,7,16,1,515908,3,3,3,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",3,0,0,0,0
"783",2005,6,25,NA,26523,8,16,1,525931,3,8,6,50,50602,NA,NA,0,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Homer","",0,0,"Charter","H",6.5,8.125,1.875,1.25,0.288461538461538
"784",2005,6,25,NA,26523,9,17,1,525836,5,16,4,0,50673,NA,NA,29,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",4,3.0625,1.8125,0.765625,0.453125
"785",2005,6,25,NA,26522,1,17,1,525931,5,3,4,0,NA,NA,NA,6,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","B+S",4,7,2,1.75,0.5
"786",2005,6,25,NA,26522,2,17,1,515937,5,6,3,0,NA,NA,NA,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",3,4.33333333333333,1.83333333333333,1.44444444444444,0.611111111111111
"787",2005,6,25,NA,26522,3,17,1,515908,5,4,3,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",3,0,0,0,0
"788",2005,6,25,NA,26522,4,18,1,515905,2,6,5,0,50562,NA,NA,0,12,4,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,"Homer","",2,1,"Charter","H",5,2.66666666666667,2,0.533333333333333,0.4
"789",2005,6,25,NA,26522,5,18,1,525836,2,7,5,0,50498,NA,NA,0,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",5,7,2,1.4,0.4
"790",2005,6,25,NA,26522,6,18,1,525902,2,5,5,0,50513,NA,NA,0,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",5,10,2,2,0.4
"791",2005,6,25,NA,26522,7,18,1,525902,2,5,7,0,50674,NA,NA,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",7,8,2,1.14285714285714,0.285714285714286
"792",2005,6,25,NA,26522,8,18,1,525836,2,3,7,0,NA,NA,NA,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",7,2.33333333333333,1.66666666666667,0.333333333333333,0.238095238095238
"793",2005,6,25,NA,26522,9,18,1,525836,2,6,7,0,50637,NA,NA,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",7,1.83333333333333,1.33333333333333,0.261904761904762,0.19047619047619
"794",2005,6,25,NA,26521,1,18,1,525836,2,8,8,0,50373,NA,NA,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",8,2,2,0.25,0.25
"795",2005,6,29,NA,26536,1,13,1,525931,4,3,3,50,NA,NA,NA,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",3.5,3,2,0.857142857142857,0.571428571428571
"796",2005,6,29,NA,26536,2,13,1,515936,4,3,5,0,NA,NA,NA,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",5,3.33333333333333,2,0.666666666666667,0.4
"797",2005,6,29,NA,26536,3,13,2,525931,4,14,4,0,NA,NA,NA,0,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Homer","",0,0,"Private","H",4,NA,NA,0.821428571428571,0.785714285714286
"798",2005,6,29,NA,26536,4,13,1,515907,4,5,2,0,NA,NA,NA,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",2,1.8,1,0.9,0.5
"799",2005,6,29,NA,26536,5,13,1,525901,4,5,3,0,NA,NA,NA,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",3,3,2,1,0.666666666666667
"800",2005,6,29,NA,26536,6,13,1,515936,4,4,6,0,NA,NA,NA,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",6,3.5,2,0.583333333333333,0.333333333333333
"801",2005,6,29,NA,26536,7,13,1,515937,4,2,2,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",2,0,0,0,0
"802",2005,6,29,NA,26536,8,13,1,515936,4,3,2,0,NA,NA,NA,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Homer","",0,0,"Private","H",2,2.33333333333333,2,1.16666666666667,1
"803",2005,6,29,NA,26536,9,14,1,525902,1,19,4,0,50693,NA,NA,0,38,20,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,"Homer","",0,0,"Charter","H",4,3.05263157894737,2,0.763157894736842,0.5
"804",2005,6,29,NA,26535,1,14,1,525931,1,7,8,0,50573,NA,NA,0,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",8,4.85714285714286,2,0.607142857142857,0.25
"805",2005,6,29,NA,26535,2,14,1,525902,1,6,2,0,50594,NA,NA,0,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Homer","",0,0,"Charter","H",2,3.33333333333333,2,1.66666666666667,1
"806",2005,6,29,NA,26535,3,14,1,525902,1,6,4,0,50650,NA,NA,0,12,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,1,"Homer","",0,0,"Charter","H",4,2.33333333333333,2,0.583333333333333,0.5
"807",2005,6,29,NA,26535,4,15,1,515936,1,2,1,50,NA,NA,NA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",1.5,1.5,1.5,1,1
"808",2005,6,29,NA,26535,5,15,1,525902,3,4,5,0,50048,NA,NA,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",5,4.25,1.75,0.85,0.35
"809",2005,6,29,NA,26535,6,15,1,515933,3,3,1,50,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",1,0,"Private","S",1.5,NA,NA,NA,NA
"810",2005,6,29,NA,26535,7,15,1,515936,3,3,5,0,NA,NA,NA,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",5,3.33333333333333,1,0.666666666666667,0.2
"811",2005,6,29,NA,26535,8,15,1,525902,3,4,6,0,50563,NA,NA,0,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",6,7,2,1.16666666666667,0.333333333333333
"812",2005,6,29,NA,26535,9,16,1,525931,5,11,6,0,50673,NA,NA,22,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",6,2.45454545454545,2,0.409090909090909,0.333333333333333
"813",2005,6,29,NA,26520,1,16,1,525902,5,10,5,0,50376,NA,NA,17,20,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",5,7,2,1.4,0.4
"814",2005,6,29,NA,26520,2,16,1,515907,5,4,6,0,NA,NA,NA,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",6,3,1,0.5,0.166666666666667
"815",2005,6,29,NA,26520,3,17,1,525902,2,8,7,0,50502,NA,NA,0,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,"Homer","",0,0,"Charter","H",7,5.75,2,0.821428571428571,0.285714285714286
"816",2005,6,29,NA,26520,4,17,1,525902,2,13,5,50,50588,NA,NA,22,22,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,"Homer","",0,0,"Charter","H",5.5,3.61538461538462,1.69230769230769,0.657342657342657,0.307692307692308
"817",2005,6,29,NA,26520,5,17,1,525901,2,6,6,0,50676,NA,NA,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",6,3.5,2,0.583333333333333,0.333333333333333
"818",2005,6,29,NA,26520,6,17,1,525902,2,8,6,0,50568,NA,NA,0,11,50,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,"Homer","",1,0,"Charter","B+S",6,7.625,1.375,1.27083333333333,0.229166666666667
"819",2005,6,29,NA,26520,7,17,1,525931,2,6,8,0,50613,NA,NA,0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"Homer","",0,0,"Charter","H",8,4.5,2,0.5625,0.25
"820",2005,6,29,NA,26520,8,18,1,515936,4,4,5,0,NA,NA,NA,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",5,2,1,0.4,0.2
"821",2005,6,29,NA,26520,9,18,1,515933,4,2,1,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",1,0,0,0,0
"822",2005,6,29,NA,26519,1,18,1,515908,4,3,4,0,NA,NA,NA,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",4,2.66666666666667,1.33333333333333,0.666666666666667,0.333333333333333
"823",2005,7,1,NA,26518,1,13,1,525837,1,6,3,0,50561,NA,NA,0,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",3,2.5,2,0.833333333333333,0.666666666666667
"824",2005,7,1,NA,26518,2,14,1,525931,3,3,5,0,NA,NA,NA,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","B+S",5,3,2,0.6,0.4
"825",2005,7,1,NA,26518,3,14,1,525931,3,3,3,0,NA,NA,NA,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",3,3.66666666666667,2,1.22222222222222,0.666666666666667
"826",2005,7,1,NA,26518,4,14,1,515907,3,6,5,0,50670,NA,NA,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"Homer","",0,0,"Charter","H",5,0.833333333333333,0.833333333333333,0.166666666666667,0.166666666666667
"827",2005,7,1,NA,26518,5,14,1,525902,3,4,4,0,50048,NA,NA,0,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",4,4.25,2,1.0625,0.5
"828",2005,7,1,NA,26518,6,14,1,525931,3,5,4,0,50637,NA,NA,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Homer","",0,0,"Charter","H",4,2.4,1.6,0.6,0.4
"829",2005,7,1,NA,26518,7,15,1,525902,5,6,5,0,50072,NA,NA,0,12,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",5,6.16666666666667,2,1.23333333333333,0.4
"830",2005,7,1,NA,26518,8,15,1,525902,5,6,3,0,NA,NA,NA,0,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",3,5.33333333333333,2,1.77777777777778,0.666666666666667
"831",2005,7,1,NA,26518,9,16,1,525902,2,7,6,0,50498,NA,NA,0,14,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"Homer","",0,0,"Charter","H",6,4.14285714285714,2,0.69047619047619,0.333333333333333
"832",2005,7,1,NA,26533,1,16,1,515905,2,5,5,0,50580,NA,NA,0,0,0,0,0,0,0,5,0,10,40,0,0,0,0,0,0,0,0,"Homer","",5,0,"Charter","L",5,NA,NA,NA,NA
"833",2005,7,1,NA,26533,2,16,1,515905,2,5,6,0,50618,NA,NA,0,6,4,0,0,21,2,1,0,3,2,0,0,0,0,0,0,0,0,"Homer","",22,2,"Charter","B",6,2,1.2,0.333333333333333,0.2
"834",2005,7,1,NA,26533,3,16,1,525902,2,7,6,0,50606,NA,NA,0,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",6,3.42857142857143,2,0.571428571428571,0.333333333333333
"835",2005,7,1,NA,26533,4,16,1,525901,2,6,6,50,50620,NA,NA,0,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",6.5,8.66666666666667,2,1.33333333333333,0.307692307692308
"836",2005,7,1,NA,26533,5,17,1,515932,4,3,2,0,NA,NA,NA,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,"Homer","",0,0,"Private","H",2,1.33333333333333,1.33333333333333,0.666666666666667,0.666666666666667
"837",2005,7,1,NA,26533,6,17,1,525902,4,3,4,0,NA,NA,NA,0,6,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","B+S",4,8.66666666666667,2,2.16666666666667,0.5
"838",2005,7,1,NA,26533,7,17,1,525902,4,6,5,0,NA,NA,NA,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",5,3.66666666666667,2,0.733333333333333,0.4
"839",2005,7,1,NA,26533,8,17,1,515937,4,2,4,0,NA,NA,NA,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,"Homer","",0,0,"Private","H",4,2.5,2,0.625,0.5
"840",2005,7,1,NA,26533,9,17,1,515936,4,4,4,50,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"Homer","",0,0,"Private","H",4.5,0.25,0.25,0.0555555555555556,0.0555555555555556
"841",2005,7,5,NA,26517,1,13,1,525931,3,3,3,0,NA,NA,NA,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",3,2,2,0.666666666666667,0.666666666666667
"842",2005,7,5,NA,26517,2,13,2,525836,3,44,12,0,50692,NA,NA,88,88,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Homer","",0,0,"Charter","H",12,NA,NA,0.428030303030303,0.333333333333333
"843",2005,7,5,NA,26517,3,13,1,515937,3,2,2,0,NA,NA,NA,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",2,4,2,2,1
"844",2005,7,5,NA,26517,4,13,1,525902,3,5,6,0,50048,NA,NA,0,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",6,8,2,1.33333333333333,0.333333333333333
"845",2005,7,5,NA,26517,5,13,1,525931,3,7,4,0,50672,NA,NA,0,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",4,4.85714285714286,2,1.21428571428571,0.5
"846",2005,7,5,NA,26517,6,13,1,525931,3,4,1,0,NA,NA,NA,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Homer","",0,0,"Private","H",1,2.5,2,2.5,2
"847",2005,7,5,NA,26517,7,14,1,525902,5,8,3,0,NA,NA,NA,0,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Private","H",3,3.25,2,1.08333333333333,0.666666666666667
"848",2005,7,5,NA,26517,8,14,1,525902,5,5,4,0,50072,NA,NA,0,10,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",4,10,2,2.5,0.5
"849",2005,7,5,NA,26517,9,15,1,515905,5,12,2,0,50492,NA,NA,0,18,25,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",2,3.58333333333333,1.5,1.79166666666667,0.75
"850",2005,7,5,NA,26534,1,15,1,515937,2,4,5,0,50626,NA,NA,0,8,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",5,14.5,2,2.9,0.4
"851",2005,7,5,NA,26534,2,15,1,525902,2,4,3,0,50614,NA,NA,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Homer","",0,0,"Charter","H",3,4.25,1.75,1.41666666666667,0.583333333333333
