"PORT","TARGET","BOATNAME","LOGBOOK","HOUR","NUMDAYS","ADFGSTATHAL","ADFGSTATRF","ADFGSTATLING","ADFGSTATCOMBI","INTLOC","CLIENTDAYS","CREWDAYS","HOURS_H","HOURS_R","HOURS_L","HOURS_COMBI","HAKEPT","GAFHAKEPT","HACAS","HARELCIR","HARELOTH","PELKEPT","PCAS","PELRSURF","PELRDRM","PELDEPTH","YEKEPT","YECAS","YERSURF","YERDRM","YEDEPTH","NPKEPT","NPCAS","NPRSURF","NPRDRM","NPDEPTH","LCKEPT","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODCAS","CODREL","SABKEPT","SABCAS","SABREL","POLKEPT","POLCAS","POLREL","SSKKEPT","SSKCAS","SSKREL","SDFKEPT","SDFCAS","SDFREL","PSSKEPT","PSSCAS","PSSREL","COMMENTS","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","BOATHRS","SFmgmtareaHAL","ANGLDAYS","HAREL","LCREL","TRFKEPT","PELREL","YEREL","NPREL","TRFREL","TRFCAS","NONGAFHA"
"Homer","H","",,15,1,515936,,,,4,3,0,7,0,0,0,0,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",3,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Private",,,7,"CI",3,0,0,0,0,0,0,0,0,0
"Homer","H","",,15,1,515936,,,,4,4,0,3,0,0,0,0,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Private",,,3,"CI",4,0,0,0,0,0,0,0,0,0
"Homer","B+S","",,15,1,515937,,,,4,4,0,4,0,0,0,3,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,3,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Private",,,4,"CI",4,0,0,0,0,0,0,0,0,3
"Homer","H","",,15,1,515937,,,,4,4,0,8,0,0,0,0,0,0,5,5,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,4,"0",1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Private",,,8,"CI",4,10,0,0,0,0,0,0,0,0
"Homer","H","",,15,1,515937,515937,,,4,3,0,8,0,0,0,2,0,0,0,0,0,"0",2,0,50,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Private",,,8,"CI",3,0,0,0,2,0,0,2,0,2
"Homer","H","",,15,1,525901,,,,4,5,0,4,0,0,0,4,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,4,"0",3,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Private",,,4,"CI",5,0,0,0,0,0,0,0,0,4
"Homer","H","",,16,1,515935,,,,1,5,0,7,0,0,0,7,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,1,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Private",,,7,"CI",5,0,0,0,0,0,0,0,0,7
"Homer","H","",,18,1,525901,,,,5,4,0,4,0,0,0,6,0,0,3,3,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,3,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,5,28,"Private",,,4,"CI",4,6,0,0,0,0,0,0,0,6
"Homer","R","BLACK PEARL",221357,13,1,515938,515938,,,2,6,1,0,2,0,0,0,0,0,0,2,30,"0",1,0,70,0,0,0,0,,0,"0",0,0,,0,"0",0,0,30,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,1,"Charter",,,2,"CI",7,2,0,30,1,0,0,1,0,0
"Homer","H","",,14,1,525902,,,,4,2,0,4,0,0,0,1,0,1,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"3 Irish lord released",2022,6,1,"Private",,,4,"CI",2,0,0,0,0,0,0,0,0,1
"Homer","H","",,14,1,515936,,,,4,2,0,7,0,0,0,3,0,0,12,3,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,1,"Private",,,7,"CI",2,15,0,0,0,0,0,0,0,3
"Homer","H","",,14,1,525931,,,,4,2,0,4,0,0,0,4,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,4,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,1,"Private",,,4,"CI",2,0,0,0,0,0,0,0,0,4
"Homer","H","",,14,1,525931,,,,4,3,0,2,0,0,0,6,0,6,9,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",13,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"6 skate, 1 I Irish lord",2022,6,1,"Private",,,2,"CI",3,9,0,0,0,0,0,0,0,6
"Homer","B","",,18,1,525836,525836,,,2,7,0,0,0,0,5,14,0,14,5,0,35,"35",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,5,"5",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,1,"Private",,,5,"CI",7,5,0,35,0,0,0,0,35,14
"Homer","S","SEA PREDATOR",221273,18,1,,515936,,,2,5,0,0,0,0,8,0,0,0,0,0,4,"4",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,1,"Charter",,,8,,5,0,0,4,0,0,0,0,4,0
"Homer","H","",,18,1,515907,,,,2,5,0,9,0,0,0,4,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,"released 3 sculpin",2022,6,1,"Private",,,9,"CI",5,0,0,0,0,0,0,0,0,4
"Homer","H","ARTEMIS",221280,13,1,515907,,,,3,5,0,5,0,0,0,12,0,12,3,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,8,"8",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Charter",,,5,"CI",5,3,0,0,0,0,0,0,0,12
"Homer","H","BIG SWEDE",221268,15,1,515937,,,,2,4,0,5,0,0,0,8,0,8,1,2,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Charter",,,5,"CI",4,3,0,0,0,0,0,0,0,8
"Homer","B+S","GRAND ALEUTIAN",221290,15,1,525931,,,,2,3,0,2,0,0,0,6,0,6,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Charter",,,2,"CI",3,0,0,0,0,0,0,0,0,6
"Homer","H","MIRACULOUS",222334,15,1,515937,,,,2,6,0,4,0,0,0,12,0,12,4,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,38,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Charter",,,4,"CI",6,4,0,0,0,0,0,0,0,12
"Homer","H","BAY EXPLORER",221195,17,1,515907,515907,,,1,10,0,6,0,0,0,20,0,20,0,0,8,"8",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Charter",,,6,"CI",10,0,0,8,0,0,0,0,8,20
"Homer","H","ULTIMATE",2211260,17,1,525901,,,,1,14,0,6,0,0,0,28,0,28,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,17,"17",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Charter",,,6,"CI",14,0,0,0,0,0,0,0,0,28
"Homer","H","JOKER",221354,17,1,535931,,,,1,10,0,6,0,0,0,19,0,19,8,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,6,"6",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Charter",,,6,"CI",10,8,0,0,0,0,0,0,0,19
"Homer","H","CASINO",221359,17,1,535931,,,,1,12,0,6,0,0,0,20,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,12,"0",6,0,"0",0,0,"0",0,0,"0",0,0,"0",40,0,"0",0,,2022,6,3,"Charter",,,6,"CI",12,0,0,0,0,0,0,0,0,20
"Homer","B","UNFORGIVEN",222331,18,1,515905,515905,515905,,3,6,2,5,2,0,0,9,0,9,3,0,29,"29",0,0,,0,0,0,1,250,1,"1",0,0,,0,"0",2,1,10,"10",20,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Charter",,,7,"CI",8,3,3,30,0,1,0,1,30,9
"Homer","B+S","EARLY RISER",221178,18,1,525836,525836,525836,,3,4,0,4,0,0,0,8,0,0,2,0,20,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,3,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Charter",,,4,"CI",4,2,3,20,0,0,0,0,0,8
"Homer","B+S","BAIT BALL",221356,18,1,525902,525902,,,3,4,1,5,0,0,0,8,0,0,8,0,23,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,2,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Charter",,,5,"CI",5,8,0,23,0,0,0,0,0,8
"Homer","B+S","",,13,1,515907,,,,3,4,0,0,0,0,4,3,0,3,0,2,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,3,"3",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Private",,,4,"CI",4,2,0,0,0,0,0,0,0,3
"Homer","H","",,14,1,515907,,,,5,2,0,3,0,0,0,0,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Private",,,3,"CI",2,0,0,0,0,0,0,0,0,0
"Homer","S","",,14,1,,,,515935,5,2,0,0,0,0,4.5,0,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",3,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Private",,,4.5,,2,0,0,0,0,0,0,0,0,0
"Homer","H","",,14,1,525931,,,,5,3,0,4,0,0,0,6,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Private",,,4,"CI",3,0,0,0,0,0,0,0,0,6
"Homer","H","",,15,1,525902,,,,2,4,0,6,0,0,0,8,0,8,5,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Private",,,6,"CI",4,5,0,0,0,0,0,0,0,8
"Homer","H","",,16,1,525931,,,,4,4,0,1,0,0,0,1,0,0,1,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,1,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Private",,,1,"CI",4,1,0,0,0,0,0,0,0,1
"Homer","H","",,16,1,515905,515905,,,4,2,0,8,0,0,0,2,0,0,3,0,2,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,3,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Private",,,8,"CI",2,3,0,2,0,0,0,0,0,2
"Homer","B+S","",,16,1,515937,,,,3,5,0,7,0,0,0,0,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Private",,,7,"CI",5,0,0,0,0,0,0,0,0,0
"Homer","H","",,16,1,515939,,,,4,4,0,5,0,0,0,5,0,0,3,3,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Private",,,5,"CI",4,6,0,0,0,0,0,0,0,5
"Homer","H","",,16,1,515908,,,,4,1,0,3,0,0,0,1,0,1,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,2,"2",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Private",,,3,"CI",1,0,0,0,0,0,0,0,0,1
"Homer","H","",,16,1,515908,,,,4,1,0,3,0,0,0,1,0,1,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Private",,,3,"CI",1,0,0,0,0,0,0,0,0,1
"Homer","H","",,16,1,525902,525902,,,4,4,0,6,0,0,0,5,0,0,5,0,2,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,2,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,3,"Private",,,6,"CI",4,5,0,2,0,0,0,0,0,5
"Homer","S","",,12,1,,,,515931,4,4,0,0,0,0,4,0,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",4,0,"0",0,0,"0",0,0,"0",0,,2022,6,7,"Private",,,4,,4,0,0,0,0,0,0,0,0,0
"Homer","H","",,12,1,525902,,,,4,3,0,5,0,0,0,6,0,0,2,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,7,"Private",,,5,"CI",3,2,0,0,0,0,0,0,0,6
"Homer","H","ULTIMATE",2211260,13,1,525901,525901,,,1,11,0,2,0,0,0,22,0,22,0,0,0,"0",0,0,,1,1,0,0,,1,"1",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,7,"Charter",,,2,"CI",11,0,0,2,0,0,0,0,2,22
"Homer","H","KNOTTY HOOKER",221227,13,1,525931,,,,3,4,0,7,0,0,0,8,0,8,6,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,1,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,7,"Charter",,,7,"CI",4,6,0,0,0,0,0,0,0,8
"Homer","H","ODEA",222209,15,1,525931,,,,2,4,0,6,0,0,0,8,0,8,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,7,"Charter",,,6,"CI",4,0,0,0,0,0,0,0,0,8
"Homer","H","",,15,1,525931,,,,2,3,0,4,0,0,0,6,0,0,10,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,4,"0",0,0,"0",0,0,"0",2,0,"0",0,0,"0",0,0,"0",0,,2022,6,7,"Private",,,4,"CI",3,10,0,0,0,0,0,0,0,6
"Homer","H","BIG JIM",222269,15,1,525902,,,,2,5,0,6,0,0,0,10,0,10,2,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,3,"3",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,7,"Charter",,,6,"CI",5,2,0,0,0,0,0,0,0,10
"Homer","H","ARTEMIS",221280,15,1,515906,515906,515906,,2,6,0,4,0,0,0,12,0,12,8,0,1,"1",0,0,,3,3,0,6,180,3,"3",0,0,,0,"0",0,1,0,"0",12,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,7,"Charter",,,4,"CI",6,8,1,7,0,6,0,6,7,12
"Homer","H","SHOOTER AGAIN",222359,15,1,525931,,,,2,4,0,4,0,0,0,8,0,0,2,1,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,1,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",4,0,"0",0,,2022,6,7,"Charter",,,4,"CI",4,3,0,0,0,0,0,0,0,8
"Homer","H","RUNNAMUCK V",221329,16,1,525931,,,,5,5,0,7,0,0,0,10,0,10,15,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,2,"2",1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,7,"Charter",,,7,"CI",5,15,0,0,0,0,0,0,0,10
"Homer","S","",,17,1,515933,,,,4,3,0,0,0,0,5,1,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,7,"Private",,,5,"CI",3,0,0,0,0,0,0,0,0,1
"Homer","R","",,17,1,,515932,,,4,2,0,0,3,0,0,0,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,7,"Private",,,3,,2,0,0,0,0,0,0,0,0,0
"Homer","H","",,17,1,515937,,,,4,7,0,5,0,0,0,14,0,14,6,13,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",20,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,7,"Private",,,5,"CI",7,19,0,0,0,0,0,0,0,14
"Homer","H","",,17,1,525902,,525902,,4,2,0,7,0,0,0,4,0,4,4,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,3,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,7,"Private",,,7,"CI",2,4,3,0,0,0,0,0,0,4
"Homer","B+S","JOKER",221354,18,1,525834,525834,525834,,1,8,0,0,0,0,4,16,0,0,9,0,1,"0",0,0,,11,0,0,0,,0,"0",0,0,,0,"0",1,7,25,"0",10,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,7,"Charter",,,4,"Kod",8,9,8,12,0,0,0,0,0,16
"Homer","S","",,12,1,,515936,,,4,2,0,0,0,0,3,0,0,0,0,0,0,"0",2,0,40,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Private",,,3,,2,0,0,0,2,0,0,2,0,0
"Homer","H","KACHEMAK KING",221281,13,1,535931,,,,1,5,0,1,0,0,0,10,0,10,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,2,"2",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Charter",,,1,"CI",5,0,0,0,0,0,0,0,0,10
"Homer","H","",,13,1,515935,,,,1,3,0,2,0,0,0,2,0,0,0,1,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Private",,,2,"CI",3,1,0,0,0,0,0,0,0,2
"Homer","H","FOXFIRE",221298,13,1,525902,,,,1,21,0,2,0,0,0,39,0,39,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,2,"2",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Charter",,,2,"CI",21,0,0,0,0,0,0,0,0,39
"Homer","S","",,14,1,,,,515936,3,2,0,0,0,0,1.5,0,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",1,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Private",,,1.5,,2,0,0,0,0,0,0,0,0,0
"Homer","B+S","",,14,1,,,,515933,3,3,0,0,0,0,4,0,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Private",,,4,,3,0,0,0,0,0,0,0,0,0
"Homer","H","",,15,1,515937,,,,5,2,0,4,0,0,0,0,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Private",,,4,"CI",2,0,0,0,0,0,0,0,0,0
"Homer","H","",,15,1,515937,,,,5,5,0,4,0,0,0,10,0,0,0,5,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,1,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Private",,,4,"CI",5,5,0,0,0,0,0,0,0,10
"Homer","H","",,15,1,515907,,,,5,3,0,4,0,0,0,6,0,6,9,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",2,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Private",,,4,"CI",3,9,0,0,0,0,0,0,0,6
"Homer","B","AMPHITRITE",221182,16,1,515901,515901,,,2,6,0,0,0,0,5,6,0,6,0,0,26,"0",0,0,,2,2,0,1,100,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Charter",,,5,"CI",6,0,0,28,0,1,0,1,2,6
"Homer","H","BLACK PEARL",221357,16,1,525931,,,,2,6,0,6,0,0,0,12,0,12,12,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,54,"54",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Charter",,,6,"CI",6,12,0,0,0,0,0,0,0,12
"Homer","H","",,16,1,525902,,,,2,2,0,5,0,0,0,4,0,0,4,10,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,7,"0",13,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Private",,,5,"CI",2,14,0,0,0,0,0,0,0,4
"Homer","H","FISH MAGNET",222192,16,1,515901,515901,,,2,6,0,6,0,0,0,12,0,12,4,1,25,"25",0,0,,1,1,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Charter",,,6,"CI",6,5,0,26,0,0,0,0,26,12
"Homer","S","",,16,1,515906,515906,,,2,4,0,0,0,0,8,3,0,0,0,2,6,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,4,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Private",,,8,"CI",4,2,0,6,0,0,0,0,0,3
"Homer","B","WILDERNESS EXPLORER",221292,16,1,515903,515903,,,2,6,1,5,1,0,0,7,0,7,4,0,30,"30",0,0,,0,0,0,1,160,0,"0",4,0,60,0,"0",0,0,1,"1",0,0,"0",0,0,"0",0,0,"0",0,0,"0",2,0,"0",0,,2022,6,10,"Charter",,,6,"CI",7,4,0,30,0,1,4,5,30,7
"Homer","H","",,16,1,515908,,,,2,2,0,7,0,0,0,4,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",20,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Private",,,7,"CI",2,0,0,0,0,0,0,0,0,4
"Homer","H","",,17,1,525902,,,,4,4,0,7,0,0,0,5,0,0,6,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",50,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Private",,,7,"CI",4,6,0,0,0,0,0,0,0,5
"Homer","H","",,17,1,525902,,,,4,2,0,3,0,0,0,1,0,0,1,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",1,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Private",,,3,"CI",2,1,0,0,0,0,0,0,0,1
"Homer","B+S","",,17,1,,,,515933,4,4,0,0,0,0,0.25,0,0,0,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Private",,,0.25,,4,0,0,0,0,0,0,0,0,0
"Homer","H","",,17,1,515907,515907,,,4,4,0,8,0,0,0,5,0,0,10,10,3,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",10,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Private",,,8,"CI",4,20,0,3,0,0,0,0,0,5
"Homer","H","CASINO",221359,18,1,535931,,,,1,12,0,5,0,0,0,24,0,0,7,3,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,15,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Charter",,,5,"CI",12,10,0,0,0,0,0,0,0,24
"Homer","H","IRISH",221334,18,1,535931,,,,1,15,0,3,0,0,0,30,0,15,0,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",15,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Charter",,,3,"CI",15,0,0,0,0,0,0,0,0,30
"Homer","B+S","BEAU SOLEIL",221335,18,1,515905,515905,,,1,6,0,0,0,0,3,12,0,12,10,2,0,"0",0,0,,1,1,0,0,,0,"0",0,0,,0,"0",0,0,6,"0",0,0,"0",0,1,"1",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Charter",,,3,"CI",6,12,0,1,0,0,0,0,1,12
"Homer","H","SPIRIT",221315,18,1,525902,,,,1,22,0,2,0,0,0,42,0,42,5,0,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",1,0,"0",0,0,"0",0,0,"0",0,,2022,6,10,"Charter",,,2,"CI",22,5,0,0,0,0,0,0,0,42
"Homer","S","",,12,1,515933,,,,5,1,0,0,0,0,4,1,0,0,0,2,0,"0",0,0,,0,0,0,0,,0,"0",0,0,,0,"0",0,0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,0,"0",0,,2022,6,15,"Private",,,4,"CI",1,2,0,0,0,0,0,0,0,1
