"","PORT","BOATNAME","LOGBOOK","HOUR","TRIP1OR2","NUMDAYS","TARGET","ADFGSTAT","INTLOC","CLIENTDAYS","CREWDAYS","BOATHRS","HAKEPT","HAVER","HACAS","HARELCIR","HARELOTH","PELKEPT","PELVER","P_KPT_CAS","PELREL","PELDEPTH","NPKEPT","NPVER","NPCAS","NPREL","NPDEPTH","LCKEPT","LCVER","LCCAS","LCRELOVR","LCRELUND","CODKEPT","CODVER","CODCAS","CODREL","SABKEPT","SABVER","SABCAS","SABREL","POLKEPT","POLVER","POLCAS","POLREL","SSKKEPT","SSKVER","SSKCAS","SSKREL","SDFKEPT","SDFVER","SDFCAS","SDFREL","PSSKEPT","PSSVER","PSSCAS","PSSREL","PCAS","YEAR","MONTH","DAY","USER","SUBLOC","RESBAY","ANGLDAYS","HAREL","LCREL","TRFKEPT","TRFREL","TRFCAS"
"2704","Valdez","",NA,15,1,1,"S",466100,NA,3,0,7,0,"N",0,0,0,1,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Private","","",3,0,0,1,0,0
"2705","Valdez","",NA,16,1,3,"S",466033,NA,6,0,6,0,"N",0,0,0,0,"N",NA,0,0,4,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Private","","",6,0,0,4,0,0
"2706","Valdez","",NA,16,1,2,"H",466033,NA,6,0,10,1,"Y",1,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Private","","",6,0,0,0,0,0
"2707","Valdez","",NA,17,1,2,"H",476036,NA,8,0,8,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Private","","",8,0,0,0,0,0
"2708","Valdez","FAITHFUL",100255,17,1,1,"SSK",466031,NA,4,0,8,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Charter","","",4,0,0,0,0,0
"2709","Valdez","",NA,18,1,2,"B+S",466032,NA,6,0,36,10,"Y",0,0,0,0,"N",NA,0,0,0,"",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Private","","",6,0,0,0,0,0
"2710","Valdez","",NA,18,1,1,"S",466100,NA,2,0,4,0,"N",0,0,0,2,"Y",NA,0,0,1,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Private","","",2,0,0,3,0,0
"2711","Valdez","DAN ORION",100029,18,1,1,"H",465931,NA,5,0,4,10,"Y",0,15,0,0,"N",NA,0,0,0,"N",0,0,0,1,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,1,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Charter","","",5,15,0,0,0,0
"2712","Valdez","HALIBUT GROVE",100160,18,1,1,"H",466002,NA,6,2,6,16,"Y",0,3,0,0,"N",NA,0,0,2,"Y",0,0,0,12,"N",0,0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Charter","","",8,3,1,2,0,0
"2713","Valdez","",NA,18,1,1,"S",466033,NA,5,0,5,0,"N",0,0,0,0,"N",NA,0,0,1,"Y",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Private","","",5,0,0,1,0,0
"2714","Valdez","IRIE",101906,18,1,1,"B+S",466004,NA,4,0,6,8,"Y",0,3,0,0,"N",NA,0,0,0,"N",0,0,0,2,"Y",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Charter","","",4,3,0,0,0,0
"2715","Valdez","",NA,18,1,1,"B",466033,NA,3,0,9,3,"N",0,0,1,1,"N",NA,0,0,3,"Y",0,0,0,0,"N",0,0,0,0,"N",0,3,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Private","","",3,1,0,4,0,0
"2716","Valdez","DAWN TREADER",100247,18,1,1,"H",476002,NA,6,0,6,12,"Y",0,3,0,0,"N",NA,0,0,2,"N",0,0,0,1,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Charter","","",6,3,0,2,0,0
"2717","Valdez","OTTER DODGER",101899,19,1,1,"H",475932,NA,6,0,6,12,"Y",0,0,0,8,"Y",NA,0,0,10,"Y",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Charter","","",6,0,0,18,0,0
"2718","Valdez","INTERCEPTOR",100454,19,1,1,"H",466003,NA,5,2,7,12,"N",0,1,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Charter","","",7,1,0,0,0,0
"2719","Valdez","",NA,19,1,1,"B+S",466032,NA,3,0,5,2,"Y",0,8,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Private","","",3,8,0,0,0,0
"2720","Valdez","EL GATO",101884,19,1,1,"H",476002,NA,6,0,6,10,"Y",0,3,0,0,"N",NA,0,0,1,"Y",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Charter","","",6,3,0,1,0,0
"2721","Valdez","BOLD EAGLE",101297,19,1,2,"H",476002,NA,10,0,7,8,"Y",0,5,0,20,"Y",NA,20,70,10,"Y",0,0,0,6,"Y",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Charter","","",10,5,0,30,20,0
"2722","Valdez","",NA,19,1,2,"S",466033,NA,6,0,6,5,"Y",0,5,0,0,"N",NA,2,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Private","","",6,5,0,0,2,0
"2723","Valdez","",NA,19,1,1,"S",466033,NA,4,0,8,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,2,40,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Private","","",4,0,0,0,2,0
"2724","Valdez","",NA,20,1,1,"H",466033,NA,4,0,8,2,"Y",0,0,0,0,"N",NA,0,0,5,"Y",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Private","","",4,0,0,5,0,0
"2725","Valdez","WILD IRIS",100451,20,1,1,"H",466003,NA,6,0,6,3,"Y",0,3,0,3,"Y",NA,0,0,3,"Y",0,0,0,1,"Y",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Charter","","",6,3,0,6,0,0
"2726","Valdez","",NA,20,1,1,"B+S",466033,NA,2,0,4,4,"Y",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Private","","",2,0,0,0,0,0
"2727","Valdez","NO EXCUSES",100444,20,1,1,"H",465932,NA,6,0,6,12,"Y",0,60,0,0,"N",NA,0,0,0,"N",0,0,0,5,"Y",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,50,0,"N",0,0,0,2010,8,7,"Charter","","",6,60,0,0,0,0
"2728","Valdez","DELSBRAT",100447,20,1,1,"B+S",476032,NA,6,0,8,11,"Y",0,6,0,1,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Charter","","",6,6,0,1,0,0
"2729","Valdez","LONE STAR",100221,21,1,1,"B+S",466002,NA,6,0,7,12,"Y",0,2,0,0,"N",NA,0,0,1,"N",0,0,0,0,"N",0,0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,7,"Charter","","",6,2,1,1,0,0
"2730","Valdez","",NA,14,1,5,"B+S",466032,NA,15,0,50,8,"Y",0,0,2,0,"N",NA,0,0,1,"N",0,5,40,1,"Y",0,0,0,2,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,10,"Private","","",15,2,0,1,5,0
"2731","Valdez","",NA,14,1,1,"H",466032,NA,3,0,4,1,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,10,"Private","","",3,0,0,0,0,0
"2732","Valdez","",NA,17,1,1,"S",466100,NA,3,0,6,0,"N",0,0,0,1,"N",NA,0,0,2,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,10,"Private","","",3,0,0,3,0,0
"2733","Valdez","HARVESTER",101901,17,1,1,"H",466002,NA,6,0,6,10,"N",0,2,0,0,"N",NA,0,0,0,"N",0,0,0,1,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,10,"Charter","","",6,2,0,0,0,0
"2734","Valdez","",NA,18,1,1,"S",466100,NA,4,0,8,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,10,"Private","","",4,0,1,0,0,0
"2735","Valdez","",NA,18,1,1,"B+S",466100,NA,2,0,4,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,10,"Private","","",2,0,0,0,0,0
"2736","Valdez","",NA,18,1,1,"S",466100,NA,3,0,8,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,2,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,10,"Private","","",3,0,0,0,0,0
"2737","Valdez","",NA,18,1,1,"B+S",466033,NA,4,0,5,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,2,120,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,10,"Private","","",4,0,0,0,2,0
"2738","Valdez","",NA,19,1,2,"B+S",466100,NA,6,0,0.25,0,"N",0,0,0,0,"N",NA,0,0,3,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,10,"Private","","",6,0,0,3,0,0
"2739","Valdez","",NA,19,1,3,"B+S",NA,NA,6,0,18,1,"N",0,0,0,0,"N",NA,0,0,2,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,10,"Private","","",6,0,0,2,0,0
"2740","Valdez","",NA,19,1,3,"B+S",466033,NA,15,0,20,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,10,"Private","","",15,0,0,0,0,0
"2741","Valdez","HALIBUT GROVE",100160,19,1,1,"H",466002,NA,6,2,7,3,"Y",0,0,0,1,"Y",NA,0,0,1,"Y",0,0,0,0,"N",0,0,2,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,10,"Charter","","",8,0,2,2,0,0
"2742","Valdez","DAN ORION",100029,19,1,1,"H",465932,NA,6,0,6,6,"Y",0,0,0,6,"Y",NA,0,0,12,"Y",0,0,0,6,"Y",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,10,"Charter","","",6,0,0,18,0,0
"2743","Valdez","",NA,21,1,1,"H",466033,NA,5,0,3,7,"Y",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,10,"Private","","",5,0,0,0,0,0
"2744","Valdez","",NA,21,1,1,"H",466033,NA,3,0,9,1,"Y",0,0,0,0,"N",NA,0,0,3,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,10,"Private","","",3,0,0,3,0,0
"2745","Valdez","",NA,15,1,3,"B+S",466003,NA,6,0,27,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Private","","",6,0,0,0,0,0
"2746","Valdez","",NA,15,1,2,"H",466033,NA,8,0,20,5,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Private","","",8,0,0,0,0,0
"2747","Valdez","FAITHFUL",100255,15,1,1,"S",466100,NA,5,0,4,0,"N",0,0,0,2,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Charter","","",5,0,0,2,0,0
"2748","Valdez","",NA,15,1,5,"S",466100,NA,10,0,25,0,"N",0,0,0,1,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Private","","",10,0,0,1,0,0
"2749","Valdez","",NA,16,1,1,"H",466100,NA,4,0,6.5,3,"Y",0,0,0,0,"N",NA,0,0,1,"Y",0,0,0,0,"N",0,0,0,0,"N",0,6,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Private","","",4,0,0,1,0,0
"2750","Valdez","",NA,17,1,5,"H",476035,NA,10,0,5,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Private","","",10,0,0,0,0,0
"2751","Valdez","",NA,17,1,1,"B+S",466033,NA,1,0,7,1,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Private","","",1,0,0,0,0,0
"2752","Valdez","",NA,17,1,1,"S",466100,NA,3,0,4,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,2,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Private","","",3,0,0,0,2,0
"2753","Valdez","",NA,17,1,1,"B+S",466033,NA,2,0,5,2,"Y",0,1,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Private","","",2,1,0,0,0,0
"2754","Valdez","",NA,17,1,1,"H",466033,NA,2,0,5,1,"Y",0,0,0,0,"N",NA,0,0,1,"Y",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Private","","",2,0,0,1,0,0
"2755","Valdez","HARVESTER",101901,17,1,1,"H",466002,NA,6,0,5,11,"Y",0,3,0,0,"N",NA,0,0,1,"Y",0,0,0,2,"Y",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Charter","","",6,3,0,1,0,0
"2756","Valdez","",NA,18,1,1,"S",466100,NA,5,0,5,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,3,100,0,"N",0,0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Private","","",5,0,1,0,3,0
"2757","Valdez","",NA,18,1,1,"B+S",466100,NA,2,0,7,2,"Y",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,1,"Y",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Private","","",2,0,0,0,0,0
"2758","Valdez","BOLD EAGLE",101297,19,1,1,"H",466002,NA,6,0,7,8,"Y",0,2,0,11,"Y",NA,0,0,2,"Y",0,0,0,4,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Charter","","",6,2,0,13,0,0
"2759","Valdez","DAWN TREADER",100246,19,1,1,"H",466033,NA,6,0,6,10,"Y",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,3,"Y",0,0,0,0,"N",0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Charter","","",6,0,0,0,0,0
"2760","Valdez","HALIBUT GROVE",100160,19,1,1,"H",466004,NA,6,0,7,5,"Y",0,1,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Charter","","",6,1,0,0,0,0
"2761","Valdez","",NA,19,1,1,"S",466100,NA,4,0,8,0,"N",0,0,0,0,"N",NA,0,0,2,"Y",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Private","","",4,0,0,2,0,0
"2762","Valdez","DAN ORION",100029,19,1,1,"H",465932,NA,6,0,6,7,"Y",0,1,0,6,"Y",NA,0,0,9,"N",0,0,0,2,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,25,0,"N",0,0,0,2010,8,12,"Charter","","",6,1,0,15,0,0
"2763","Valdez","",NA,20,1,1,"B+S",466033,NA,6,0,6,8,"Y",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,1,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Private","","",6,0,0,0,0,0
"2764","Valdez","",NA,20,1,1,"H",466032,NA,3,0,6,5,"Y",0,5,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Private","","",3,5,0,0,0,0
"2765","Valdez","",NA,20,1,1,"B",466100,NA,6,0,7,0,"N",0,0,0,2,"Y",NA,0,0,3,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Private","","",6,0,0,5,0,0
"2766","Valdez","",NA,20,1,1,"B+S",466032,NA,6,0,7,12,"Y",0,5,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,1,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Private","","",6,5,0,0,0,0
"2767","Valdez","",NA,20,1,1,"B+S",466100,NA,6,0,8,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Private","","",6,0,0,0,0,0
"2768","Valdez","OTTER DODGER",101899,20,1,1,"H",466003,NA,6,0,8,4,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Charter","","",6,0,0,0,0,0
"2769","Valdez","ORION",100027,20,1,1,"SSK",466031,NA,5,0,8,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Charter","","",5,0,0,0,0,0
"2770","Valdez","",NA,20,1,2,"H",466004,NA,10,0,8,19,"Y",0,2,0,1,"Y",NA,0,0,4,"Y",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,12,"Private","","",10,2,0,5,0,0
"2771","Valdez","",NA,18,1,1,"B+S",466100,NA,4,0,1,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,17,"Private","","",4,0,0,0,0,0
"2772","Valdez","",NA,19,1,2,"H",476008,NA,4,0,16,8,"Y",0,15,0,0,"N",NA,0,0,0,"N",0,0,0,1,"N",0,0,2,8,"N",0,12,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,17,"Private","","",4,15,2,0,0,0
"2773","Valdez","",NA,20,1,1,"B",466100,NA,4,0,2,0,"N",0,0,0,0,"N",NA,1,200,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,17,"Private","","",4,0,0,0,1,0
"2774","Valdez","",NA,15,1,1,"H",466100,NA,2,0,3,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,21,"Private","","",2,0,0,0,0,0
"2775","Valdez","",NA,16,1,1,"S",466100,NA,2,0,7,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,1,56,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,21,"Private","","",2,0,0,0,1,0
"2776","Valdez","",NA,16,1,1,"H",466033,NA,2,0,4,0,"N",0,3,0,0,"N",NA,0,0,0,"N",0,2,225,0,"N",0,0,0,0,"N",0,2,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,21,"Private","","",2,3,0,0,2,0
"2777","Valdez","",NA,16,1,1,"S",466100,NA,3,0,6.5,0,"N",0,0,0,1,"Y",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,21,"Private","","",3,0,0,1,0,0
"2778","Valdez","",NA,17,1,1,"B+S",466100,NA,2,0,3,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,21,"Private","","",2,0,0,0,0,0
"2779","Valdez","",NA,17,1,1,"H",466033,NA,4,0,7,8,"Y",0,0,0,1,"Y",NA,0,0,4,"N",0,1,30,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,21,"Private","","",4,0,0,5,1,0
"2780","Valdez","",NA,17,1,1,"H",466032,NA,4,0,6,1,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,21,"Private","","",4,0,0,0,0,0
"2781","Valdez","",NA,17,1,1,"B+S",466100,NA,3,0,10,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,21,"Private","","",3,0,0,0,0,0
"2782","Valdez","",NA,17,1,1,"S",466100,NA,67,0,5,0,"N",0,0,0,0,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,1,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,21,"Private","","",67,0,1,0,0,0
"2783","Valdez","",NA,18,1,1,"B+S",466033,NA,4,0,6,0,"N",0,0,0,1,"N",NA,0,0,0,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,21,"Private","","",4,0,0,1,0,0
"2784","Valdez","",NA,18,1,1,"B+S",466032,NA,2,0,5.5,0,"N",0,0,0,1,"Y",NA,0,0,1,"N",0,0,0,0,"N",0,0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,21,"Private","","",2,0,0,2,0,0
"2785","Valdez","OTTER DODGER",101900,18,1,1,"H",465932,NA,6,0,5,12,"Y",0,8,0,0,"N",NA,0,0,12,"Y",0,0,0,12,"Y",0,7,7,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,"N",0,0,0,2010,8,21,"Charter","","",6,8,14,12,0,0
